cell_length,energy,E-dispersion
6.0767940742000004,-.19132331E+02,-0.67188
,,
,,
,,
,,
,,
,,
,,
,,
,,
8.5767940742000004,-.14419608E+02,-0.52344
8.9267940742000000,-.14409589E+02,-1.26997
9.2767940741999997,-.14316015E+02,-1.90168
9.6267940741999993,-.13571660E+02,-1.84851
9.9767940742000008,-.12664701E+02,-1.59722
10.3267940742000004,-.11779166E+02,-1.33078
10.6767940742000000,-.10959183E+02,-1.09406
11.0267940741999997,-.10213011E+02,-0.89573
11.3767940741999993,-.95381667E+01,-0.73362
