-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0037    5688.8665 1760598.7121
    72   12 Mg  -0.58090257E-03     -0.36452187
    73   12 Mg  -0.58090115E-03     -0.36452098
    74   12 Mg  -0.58090127E-03     -0.36452105
    75   12 Mg  -0.58090044E-03     -0.36452053
    76   12 Mg  -0.57459734E-03     -0.36056527
    77   12 Mg  -0.57855369E-03     -0.36304792
    78   12 Mg  -0.57855096E-03     -0.36304621
    79   12 Mg  -0.57229925E-03     -0.35912320
    80   12 Mg  -0.57229992E-03     -0.35912362
    81   12 Mg  -0.57229985E-03     -0.35912358
    82   12 Mg  -0.57230182E-03     -0.35912481
    83   12 Mg  -0.57368467E-03     -0.35999257
    84   12 Mg  -0.57844757E-03     -0.36298133
    85   12 Mg  -0.57844504E-03     -0.36297974
    86   12 Mg  -0.57229915E-03     -0.35912314
    87   12 Mg  -0.57230036E-03     -0.35912390
    88   12 Mg  -0.57628482E-03     -0.36162418
    89   12 Mg  -0.57628571E-03     -0.36162474
    90   12 Mg  -0.57747934E-03     -0.36237376
    91   12 Mg  -0.57854956E-03     -0.36304533
    92   12 Mg  -0.57844320E-03     -0.36297859
    93   12 Mg  -0.57844850E-03     -0.36298191
    94   12 Mg  -0.57747897E-03     -0.36237352
    95   12 Mg  -0.57748346E-03     -0.36237634
    96   12 Mg  -0.57844663E-03     -0.36298074
    97   12 Mg  -0.57844588E-03     -0.36298027
    98   12 Mg  -0.57459475E-03     -0.36056365
    99   12 Mg  -0.57459619E-03     -0.36056455
   100   12 Mg  -0.57628830E-03     -0.36162637
   101   12 Mg  -0.58090067E-03     -0.36452068
   102   12 Mg  -0.58090086E-03     -0.36452079
   103   12 Mg  -0.58090143E-03     -0.36452115
   104   12 Mg  -0.58090001E-03     -0.36452026
   105   12 Mg  -0.58090013E-03     -0.36452033
   106   12 Mg  -0.58089930E-03     -0.36451981
   107   12 Mg  -0.57534197E-03     -0.36103254
   108   12 Mg  -0.57866463E-03     -0.36311754
   109   12 Mg  -0.57866819E-03     -0.36311977
   110   12 Mg  -0.57866676E-03     -0.36311888
   111   12 Mg  -0.57816198E-03     -0.36280212
   112   12 Mg  -0.57816075E-03     -0.36280135
   113   12 Mg  -0.57815992E-03     -0.36280083
   114   12 Mg  -0.57815990E-03     -0.36280081
   115   12 Mg  -0.57815990E-03     -0.36280082
   116   12 Mg  -0.57816064E-03     -0.36280128
   117   12 Mg  -0.57719075E-03     -0.36219266
   118   12 Mg  -0.57719277E-03     -0.36219393
   119   12 Mg  -0.57719414E-03     -0.36219479
   120   12 Mg  -0.57008469E-03     -0.35773354
   121   12 Mg  -0.57008531E-03     -0.35773394
   122   12 Mg  -0.57008400E-03     -0.35773311
   123   12 Mg  -0.57096591E-03     -0.35828652
   124   12 Mg  -0.57096729E-03     -0.35828738
   125   12 Mg  -0.57096525E-03     -0.35828610
   126   12 Mg  -0.61496681E-03     -0.38589750
   127   12 Mg  -0.61496790E-03     -0.38589818
   128   12 Mg  -0.61496687E-03     -0.38589754
   129   12 Mg  -0.58323697E-03     -0.36598672
   130   12 Mg  -0.58323693E-03     -0.36598670
   131   12 Mg  -0.58324003E-03     -0.36598864
   132   12 Mg  -0.58323938E-03     -0.36598824
   133   12 Mg  -0.58323804E-03     -0.36598740
   134   12 Mg  -0.58324073E-03     -0.36598908
   135   12 Mg  -0.58124994E-03     -0.36473984
   136   12 Mg  -0.58125185E-03     -0.36474105
   137   12 Mg  -0.58125202E-03     -0.36474115
   138   12 Mg  -0.58432969E-03     -0.36667242
   139   12 Mg  -0.58433111E-03     -0.36667331
   140   12 Mg  -0.58433195E-03     -0.36667384
   141   12 Mg  -0.56817097E-03     -0.35653267
   142   12 Mg  -0.56817053E-03     -0.35653239
   143   12 Mg  -0.56817036E-03     -0.35653229
   144   12 Mg  -0.56816971E-03     -0.35653187
   145   12 Mg  -0.56817094E-03     -0.35653265
   146   12 Mg  -0.56817033E-03     -0.35653226
   147   12 Mg  -0.56832882E-03     -0.35663172
   148   12 Mg  -0.56559270E-03     -0.35491477
   149   12 Mg  -0.56559561E-03     -0.35491661
   150   12 Mg  -0.56559334E-03     -0.35491518
--------------------------------------------------

Dispersion energy:      -8.7839090176763E-02 Eh

[Info] Dispersion energy written to .EDISP
