-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0552    5670.6036 1754946.7013
    27   12 Mg  -0.40717701E-02     -2.55507432
    28   12 Mg  -0.40717547E-02     -2.55506464
    29   12 Mg  -0.40836303E-02     -2.56251673
    30   12 Mg  -0.40823507E-02     -2.56171374
    31   12 Mg  -0.40823477E-02     -2.56171184
    32   12 Mg  -0.40823467E-02     -2.56171121
    33   12 Mg  -0.40823421E-02     -2.56170832
    34   12 Mg  -0.40823505E-02     -2.56171361
    35   12 Mg  -0.40823463E-02     -2.56171097
    36   12 Mg  -0.41921093E-02     -2.63058832
    37   12 Mg  -0.41921190E-02     -2.63059436
    38   12 Mg  -0.41921248E-02     -2.63059805
    39   12 Mg  -0.41709231E-02     -2.61729376
    40   12 Mg  -0.41709360E-02     -2.61730186
    41   12 Mg  -0.41709372E-02     -2.61730258
    42   12 Mg  -0.41844387E-02     -2.62577494
    43   12 Mg  -0.41844381E-02     -2.62577454
    44   12 Mg  -0.41844591E-02     -2.62578775
    45   12 Mg  -0.41844545E-02     -2.62578483
    46   12 Mg  -0.41844457E-02     -2.62577932
    47   12 Mg  -0.41844638E-02     -2.62579070
    48   12 Mg  -0.43421888E-02     -2.72476458
    49   12 Mg  -0.43421981E-02     -2.72477046
    50   12 Mg  -0.43421917E-02     -2.72476646
    51   12 Mg  -0.41010117E-02     -2.57342368
    52   12 Mg  -0.41010210E-02     -2.57342955
    53   12 Mg  -0.41010071E-02     -2.57342083
    54   12 Mg  -0.40956320E-02     -2.57004788
    55   12 Mg  -0.40956362E-02     -2.57005055
    56   12 Mg  -0.40956273E-02     -2.57004492
    57   12 Mg  -0.41442332E-02     -2.60054559
    58   12 Mg  -0.41442470E-02     -2.60055426
    59   12 Mg  -0.41442563E-02     -2.60056007
    60   12 Mg  -0.41500878E-02     -2.60421941
    61   12 Mg  -0.41500793E-02     -2.60421409
    62   12 Mg  -0.41500738E-02     -2.60421065
    63   12 Mg  -0.41500737E-02     -2.60421058
    64   12 Mg  -0.41500736E-02     -2.60421052
    65   12 Mg  -0.41500788E-02     -2.60421374
    66   12 Mg  -0.41541789E-02     -2.60678663
    67   12 Mg  -0.41542032E-02     -2.60680184
    68   12 Mg  -0.41541935E-02     -2.60679576
    69   12 Mg  -0.41321421E-02     -2.59295832
    70   12 Mg  -0.41664351E-02     -2.61447747
    71   12 Mg  -0.41664364E-02     -2.61447828
    72   12 Mg  -0.41664401E-02     -2.61448066
    73   12 Mg  -0.41664307E-02     -2.61447477
    74   12 Mg  -0.41664312E-02     -2.61447507
    75   12 Mg  -0.41664257E-02     -2.61447163
    76   12 Mg  -0.41260313E-02     -2.58912375
    77   12 Mg  -0.41524214E-02     -2.60568377
    78   12 Mg  -0.41524029E-02     -2.60567218
    79   12 Mg  -0.41106081E-02     -2.57944554
    80   12 Mg  -0.41106127E-02     -2.57944843
    81   12 Mg  -0.41106122E-02     -2.57944809
    82   12 Mg  -0.41106256E-02     -2.57945651
    83   12 Mg  -0.41193718E-02     -2.58494483
    84   12 Mg  -0.41521626E-02     -2.60552136
    85   12 Mg  -0.41521458E-02     -2.60551082
    86   12 Mg  -0.41106075E-02     -2.57944513
    87   12 Mg  -0.41106157E-02     -2.57945027
    88   12 Mg  -0.41375411E-02     -2.59634623
    89   12 Mg  -0.41375473E-02     -2.59635015
    90   12 Mg  -0.41461856E-02     -2.60177073
    91   12 Mg  -0.41523933E-02     -2.60566616
    92   12 Mg  -0.41521330E-02     -2.60550280
    93   12 Mg  -0.41521690E-02     -2.60552540
    94   12 Mg  -0.41461831E-02     -2.60176918
    95   12 Mg  -0.41462136E-02     -2.60178832
    96   12 Mg  -0.41521564E-02     -2.60551745
    97   12 Mg  -0.41521512E-02     -2.60551422
    98   12 Mg  -0.41260137E-02     -2.58911266
    99   12 Mg  -0.41260235E-02     -2.58911886
   100   12 Mg  -0.41375648E-02     -2.59636112
   101   12 Mg  -0.41664272E-02     -2.61447253
   102   12 Mg  -0.41664285E-02     -2.61447334
   103   12 Mg  -0.41664323E-02     -2.61447572
   104   12 Mg  -0.41664229E-02     -2.61446983
   105   12 Mg  -0.41664234E-02     -2.61447013
   106   12 Mg  -0.41664179E-02     -2.61446668
   107   12 Mg  -0.41321417E-02     -2.59295804
   108   12 Mg  -0.41541638E-02     -2.60677713
   109   12 Mg  -0.41541880E-02     -2.60679234
   110   12 Mg  -0.41541783E-02     -2.60678625
   111   12 Mg  -0.41500725E-02     -2.60420981
   112   12 Mg  -0.41500640E-02     -2.60420448
   113   12 Mg  -0.41500585E-02     -2.60420104
   114   12 Mg  -0.41500584E-02     -2.60420097
   115   12 Mg  -0.41500583E-02     -2.60420091
   116   12 Mg  -0.41500634E-02     -2.60420413
   117   12 Mg  -0.41442320E-02     -2.60054482
   118   12 Mg  -0.41442458E-02     -2.60055349
   119   12 Mg  -0.41442550E-02     -2.60055930
   120   12 Mg  -0.40956098E-02     -2.57003393
   121   12 Mg  -0.40956140E-02     -2.57003659
   122   12 Mg  -0.40956050E-02     -2.57003097
   123   12 Mg  -0.41009953E-02     -2.57341338
   124   12 Mg  -0.41010046E-02     -2.57341924
   125   12 Mg  -0.41009907E-02     -2.57341052
   126   12 Mg  -0.43421880E-02     -2.72476411
   127   12 Mg  -0.43421974E-02     -2.72476999
   128   12 Mg  -0.43421910E-02     -2.72476599
   129   12 Mg  -0.41844386E-02     -2.62577488
   130   12 Mg  -0.41844380E-02     -2.62577447
   131   12 Mg  -0.41844590E-02     -2.62578768
   132   12 Mg  -0.41844544E-02     -2.62578477
   133   12 Mg  -0.41844456E-02     -2.62577925
   134   12 Mg  -0.41844637E-02     -2.62579064
   135   12 Mg  -0.41709229E-02     -2.61729362
   136   12 Mg  -0.41709358E-02     -2.61730173
   137   12 Mg  -0.41709369E-02     -2.61730245
   138   12 Mg  -0.41921092E-02     -2.63058826
   139   12 Mg  -0.41921189E-02     -2.63059431
   140   12 Mg  -0.41921247E-02     -2.63059800
   141   12 Mg  -0.40823578E-02     -2.56171822
   142   12 Mg  -0.40823548E-02     -2.56171633
   143   12 Mg  -0.40823538E-02     -2.56171569
   144   12 Mg  -0.40823492E-02     -2.56171280
   145   12 Mg  -0.40823576E-02     -2.56171809
   146   12 Mg  -0.40823534E-02     -2.56171545
   147   12 Mg  -0.40836316E-02     -2.56251753
   148   12 Mg  -0.40717570E-02     -2.55506609
   149   12 Mg  -0.40717767E-02     -2.55507846
   150   12 Mg  -0.40717613E-02     -2.55506878
--------------------------------------------------

Dispersion energy:      -6.2903208717105E-01 Eh

[Info] Dispersion energy written to .EDISP
