-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0043    5688.6880 1760543.4949
    90   12 Mg         0.0017     677.1458   60626.0765
    91   12 Mg         0.0017     677.1457   60626.0634
    92   12 Mg         0.0017     677.1457   60626.0643
    93   12 Mg         0.0017     677.1457   60626.0642
    94   12 Mg         0.0017     677.1459   60626.0765
    95   12 Mg         0.0017     677.1458   60626.0764
    96   12 Mg         0.0017     677.1457   60626.0642
    97   12 Mg         0.0017     677.1457   60626.0642
    98   12 Mg         0.0017     677.1463   60626.1167
    99   12 Mg         0.0017     677.1463   60626.1167
   100   12 Mg         0.0017     677.1460   60626.0918
   101   12 Mg         0.0017     677.1453   60626.0249
   102   12 Mg         0.0017     677.1453   60626.0249
   103   12 Mg         0.0017     677.1453   60626.0248
   104   12 Mg         0.0017     677.1453   60626.0249
   105   12 Mg         0.0017     677.1453   60626.0249
   106   12 Mg         0.0017     677.1453   60626.0249
   107   12 Mg         0.0017     677.1462   60626.1040
   108   12 Mg         0.0017     677.1457   60626.0665
   109   12 Mg         0.0017     677.1457   60626.0665
   110   12 Mg         0.0017     677.1457   60626.0665
   111   12 Mg         0.0017     677.1458   60626.0684
   112   12 Mg         0.0017     677.1458   60626.0684
   113   12 Mg         0.0017     677.1458   60626.0684
   114   12 Mg         0.0017     677.1458   60626.0684
   115   12 Mg         0.0017     677.1458   60626.0684
   116   12 Mg         0.0017     677.1458   60626.0684
   117   12 Mg         0.0017     677.1459   60626.0835
   118   12 Mg         0.0017     677.1459   60626.0834
   119   12 Mg         0.0017     677.1459   60626.0834
   120   12 Mg         0.0017     677.1469   60626.1710
   121   12 Mg         0.0017     677.1469   60626.1710
   122   12 Mg         0.0017     677.1469   60626.1710
   123   12 Mg         0.0017     677.1468   60626.1607
   124   12 Mg         0.0017     677.1468   60626.1607
   125   12 Mg         0.0017     677.1468   60626.1607
   126   12 Mg         0.0018     677.1391   60625.4693
   127   12 Mg         0.0018     677.1391   60625.4692
   128   12 Mg         0.0018     677.1391   60625.4693
   129   12 Mg         0.0017     677.1450   60625.9990
   130   12 Mg         0.0017     677.1450   60625.9990
   131   12 Mg         0.0017     677.1450   60625.9990
   132   12 Mg         0.0017     677.1450   60625.9990
   133   12 Mg         0.0017     677.1450   60625.9990
   134   12 Mg         0.0017     677.1450   60625.9990
   135   12 Mg         0.0017     677.1453   60626.0304
   136   12 Mg         0.0017     677.1453   60626.0304
   137   12 Mg         0.0017     677.1453   60626.0304
   138   12 Mg         0.0017     677.1449   60625.9920
   139   12 Mg         0.0017     677.1449   60625.9919
   140   12 Mg         0.0017     677.1449   60625.9919
   141   12 Mg         0.0017     677.1472   60626.2010
   142   12 Mg         0.0017     677.1472   60626.2010
   143   12 Mg         0.0017     677.1472   60626.2010
   144   12 Mg         0.0017     677.1472   60626.2010
   145   12 Mg         0.0017     677.1472   60626.2010
   146   12 Mg         0.0017     677.1472   60626.2010
   147   12 Mg         0.0017     677.1472   60626.1947
   148   12 Mg         0.0016     677.1476   60626.2350
   149   12 Mg         0.0016     677.1476   60626.2350
   150   12 Mg         0.0016     677.1476   60626.2350
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.15957105E-02     -1.00132347
     2   12 Mg  -0.66054739E-03     -0.41449975
     3   12 Mg  -0.65862972E-03     -0.41329639
     4   12 Mg  -0.65863199E-03     -0.41329781
     5   12 Mg  -0.69611592E-03     -0.43681933
     6   12 Mg  -0.69611140E-03     -0.43681650
     7   12 Mg  -0.66054722E-03     -0.41449964
     8   12 Mg  -0.66054586E-03     -0.41449878
     9   12 Mg  -0.67109135E-03     -0.42111618
    10   12 Mg  -0.67109246E-03     -0.42111688
    11   12 Mg  -0.67171978E-03     -0.42151053
    12   12 Mg  -0.67109517E-03     -0.42111858
    13   12 Mg  -0.67109291E-03     -0.42111716
    14   12 Mg  -0.65862974E-03     -0.41329640
    15   12 Mg  -0.66921699E-03     -0.41994000
    16   12 Mg  -0.66921243E-03     -0.41993714
    17   12 Mg  -0.69611486E-03     -0.43681867
    18   12 Mg  -0.69611311E-03     -0.43681757
    19   12 Mg  -0.67172112E-03     -0.42151137
    20   12 Mg  -0.67172471E-03     -0.42151362
    21   12 Mg  -0.66921553E-03     -0.41993909
    22   12 Mg  -0.69611482E-03     -0.43681865
    23   12 Mg  -0.69611699E-03     -0.43682001
    24   12 Mg  -0.67109430E-03     -0.42111803
    25   12 Mg  -0.67109478E-03     -0.42111833
    26   12 Mg  -0.64564072E-03     -0.40514567
    27   12 Mg  -0.64564406E-03     -0.40514777
    28   12 Mg  -0.64564146E-03     -0.40514614
    29   12 Mg  -0.64877869E-03     -0.40711477
    30   12 Mg  -0.64856510E-03     -0.40698075
    31   12 Mg  -0.64856461E-03     -0.40698043
    32   12 Mg  -0.64856441E-03     -0.40698031
    33   12 Mg  -0.64856366E-03     -0.40697984
    34   12 Mg  -0.64856507E-03     -0.40698073
    35   12 Mg  -0.64856437E-03     -0.40698029
    36   12 Mg  -0.66705272E-03     -0.41858190
    37   12 Mg  -0.66705434E-03     -0.41858292
    38   12 Mg  -0.66705531E-03     -0.41858353
    39   12 Mg  -0.66348459E-03     -0.41634287
    40   12 Mg  -0.66348678E-03     -0.41634424
    41   12 Mg  -0.66348697E-03     -0.41634436
    42   12 Mg  -0.66582846E-03     -0.41781367
    43   12 Mg  -0.66582842E-03     -0.41781364
    44   12 Mg  -0.66583196E-03     -0.41781586
    45   12 Mg  -0.66583122E-03     -0.41781540
    46   12 Mg  -0.66582969E-03     -0.41781444
    47   12 Mg  -0.66583276E-03     -0.41781637
    48   12 Mg  -0.70240710E-03     -0.44076711
    49   12 Mg  -0.70240834E-03     -0.44076789
    50   12 Mg  -0.70240717E-03     -0.44076715
    51   12 Mg  -0.65177212E-03     -0.40899318
    52   12 Mg  -0.65177370E-03     -0.40899417
    53   12 Mg  -0.65177136E-03     -0.40899271
    54   12 Mg  -0.65074997E-03     -0.40835177
    55   12 Mg  -0.65075068E-03     -0.40835222
    56   12 Mg  -0.65074918E-03     -0.40835127
    57   12 Mg  -0.65886343E-03     -0.41344304
    58   12 Mg  -0.65886575E-03     -0.41344450
    59   12 Mg  -0.65886731E-03     -0.41344548
    60   12 Mg  -0.66000270E-03     -0.41415795
    61   12 Mg  -0.66000129E-03     -0.41415706
    62   12 Mg  -0.66000035E-03     -0.41415647
    63   12 Mg  -0.66000032E-03     -0.41415645
    64   12 Mg  -0.66000033E-03     -0.41415646
    65   12 Mg  -0.66000117E-03     -0.41415699
    66   12 Mg  -0.66055828E-03     -0.41450658
    67   12 Mg  -0.66056234E-03     -0.41450913
    68   12 Mg  -0.66056071E-03     -0.41450811
    69   12 Mg  -0.65674895E-03     -0.41211619
    70   12 Mg  -0.66314188E-03     -0.41612781
    71   12 Mg  -0.66314209E-03     -0.41612794
    72   12 Mg  -0.66314274E-03     -0.41612835
    73   12 Mg  -0.66314112E-03     -0.41612734
    74   12 Mg  -0.66314125E-03     -0.41612742
    75   12 Mg  -0.66314031E-03     -0.41612683
    76   12 Mg  -0.65588610E-03     -0.41157474
    77   12 Mg  -0.66040187E-03     -0.41440843
    78   12 Mg  -0.66039875E-03     -0.41440647
    79   12 Mg  -0.65327664E-03     -0.40993728
    80   12 Mg  -0.65327741E-03     -0.40993776
    81   12 Mg  -0.65327732E-03     -0.40993771
    82   12 Mg  -0.65327958E-03     -0.40993913
    83   12 Mg  -0.65478614E-03     -0.41088451
    84   12 Mg  -0.66031188E-03     -0.41435196
    85   12 Mg  -0.66030899E-03     -0.41435015
    86   12 Mg  -0.65327653E-03     -0.40993721
    87   12 Mg  -0.65327791E-03     -0.40993808
    88   12 Mg  -0.65782154E-03     -0.41278925
    89   12 Mg  -0.65782255E-03     -0.41278988
    90   12 Mg  -0.65931263E-03     -0.41372492
    91   12 Mg  -0.66039716E-03     -0.41440547
    92   12 Mg  -0.66030688E-03     -0.41434882
    93   12 Mg  -0.66031294E-03     -0.41435263
    94   12 Mg  -0.65931219E-03     -0.41372465
    95   12 Mg  -0.65931734E-03     -0.41372788
    96   12 Mg  -0.66031081E-03     -0.41435129
    97   12 Mg  -0.66030995E-03     -0.41435075
    98   12 Mg  -0.65588314E-03     -0.41157289
    99   12 Mg  -0.65588479E-03     -0.41157392
   100   12 Mg  -0.65782553E-03     -0.41279175
   101   12 Mg  -0.66314057E-03     -0.41612699
   102   12 Mg  -0.66314078E-03     -0.41612712
   103   12 Mg  -0.66314144E-03     -0.41612753
   104   12 Mg  -0.66313982E-03     -0.41612652
   105   12 Mg  -0.66313995E-03     -0.41612660
   106   12 Mg  -0.66313900E-03     -0.41612601
   107   12 Mg  -0.65674888E-03     -0.41211614
   108   12 Mg  -0.66055570E-03     -0.41450496
   109   12 Mg  -0.66055976E-03     -0.41450751
   110   12 Mg  -0.66055813E-03     -0.41450649
   111   12 Mg  -0.66000012E-03     -0.41415633
   112   12 Mg  -0.65999870E-03     -0.41415544
   113   12 Mg  -0.65999776E-03     -0.41415485
   114   12 Mg  -0.65999773E-03     -0.41415483
   115   12 Mg  -0.65999774E-03     -0.41415484
   116   12 Mg  -0.65999859E-03     -0.41415537
   117   12 Mg  -0.65886324E-03     -0.41344292
   118   12 Mg  -0.65886555E-03     -0.41344438
   119   12 Mg  -0.65886711E-03     -0.41344536
   120   12 Mg  -0.65074624E-03     -0.40834943
   121   12 Mg  -0.65074696E-03     -0.40834988
   122   12 Mg  -0.65074545E-03     -0.40834893
   123   12 Mg  -0.65176935E-03     -0.40899144
   124   12 Mg  -0.65177093E-03     -0.40899243
   125   12 Mg  -0.65176859E-03     -0.40899097
   126   12 Mg  -0.70240697E-03     -0.44076703
   127   12 Mg  -0.70240821E-03     -0.44076781
   128   12 Mg  -0.70240704E-03     -0.44076707
   129   12 Mg  -0.66582843E-03     -0.41781365
   130   12 Mg  -0.66582839E-03     -0.41781362
   131   12 Mg  -0.66583193E-03     -0.41781584
   132   12 Mg  -0.66583119E-03     -0.41781538
   133   12 Mg  -0.66582966E-03     -0.41781442
   134   12 Mg  -0.66583273E-03     -0.41781635
   135   12 Mg  -0.66348455E-03     -0.41634284
   136   12 Mg  -0.66348674E-03     -0.41634422
   137   12 Mg  -0.66348693E-03     -0.41634434
   138   12 Mg  -0.66705271E-03     -0.41858189
   139   12 Mg  -0.66705433E-03     -0.41858291
   140   12 Mg  -0.66705530E-03     -0.41858352
   141   12 Mg  -0.64856632E-03     -0.40698151
   142   12 Mg  -0.64856582E-03     -0.40698120
   143   12 Mg  -0.64856563E-03     -0.40698108
   144   12 Mg  -0.64856487E-03     -0.40698060
   145   12 Mg  -0.64856629E-03     -0.40698149
   146   12 Mg  -0.64856559E-03     -0.40698105
   147   12 Mg  -0.64877892E-03     -0.40711492
   148   12 Mg  -0.64564181E-03     -0.40514635
   149   12 Mg  -0.64564515E-03     -0.40514845
   150   12 Mg  -0.64564255E-03     -0.40514682
--------------------------------------------------

Dispersion energy:      -1.0028057115755E-01 Eh

[Info] Dispersion energy written to .EDISP
