-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0051    5688.4690 1760475.6948
    53   12 Mg         0.0019     677.1353   60625.1341
    54   12 Mg         0.0019     677.1355   60625.1462
    55   12 Mg         0.0019     677.1355   60625.1462
    56   12 Mg         0.0019     677.1355   60625.1462
    57   12 Mg         0.0019     677.1343   60625.0432
    58   12 Mg         0.0019     677.1343   60625.0432
    59   12 Mg         0.0019     677.1343   60625.0432
    60   12 Mg         0.0019     677.1341   60625.0247
    61   12 Mg         0.0019     677.1341   60625.0247
    62   12 Mg         0.0019     677.1341   60625.0247
    63   12 Mg         0.0019     677.1341   60625.0247
    64   12 Mg         0.0019     677.1341   60625.0247
    65   12 Mg         0.0019     677.1341   60625.0247
    66   12 Mg         0.0019     677.1341   60625.0232
    67   12 Mg         0.0019     677.1341   60625.0231
    68   12 Mg         0.0019     677.1341   60625.0231
    69   12 Mg         0.0019     677.1346   60625.0683
    70   12 Mg         0.0019     677.1335   60624.9735
    71   12 Mg         0.0019     677.1335   60624.9735
    72   12 Mg         0.0019     677.1335   60624.9735
    73   12 Mg         0.0019     677.1335   60624.9736
    74   12 Mg         0.0019     677.1335   60624.9736
    75   12 Mg         0.0019     677.1335   60624.9736
    76   12 Mg         0.0019     677.1347   60625.0824
    77   12 Mg         0.0019     677.1340   60625.0187
    78   12 Mg         0.0019     677.1340   60625.0188
    79   12 Mg         0.0019     677.1351   60625.1147
    80   12 Mg         0.0019     677.1351   60625.1146
    81   12 Mg         0.0019     677.1351   60625.1146
    82   12 Mg         0.0019     677.1351   60625.1146
    83   12 Mg         0.0019     677.1349   60625.0921
    84   12 Mg         0.0019     677.1341   60625.0200
    85   12 Mg         0.0019     677.1341   60625.0201
    86   12 Mg         0.0019     677.1351   60625.1147
    87   12 Mg         0.0019     677.1351   60625.1146
    88   12 Mg         0.0019     677.1344   60625.0528
    89   12 Mg         0.0019     677.1344   60625.0528
    90   12 Mg         0.0019     677.1342   60625.0346
    91   12 Mg         0.0019     677.1340   60625.0188
    92   12 Mg         0.0019     677.1341   60625.0201
    93   12 Mg         0.0019     677.1341   60625.0200
    94   12 Mg         0.0019     677.1342   60625.0346
    95   12 Mg         0.0019     677.1342   60625.0346
    96   12 Mg         0.0019     677.1341   60625.0201
    97   12 Mg         0.0019     677.1341   60625.0201
    98   12 Mg         0.0019     677.1347   60625.0824
    99   12 Mg         0.0019     677.1347   60625.0824
   100   12 Mg         0.0019     677.1344   60625.0528
   101   12 Mg         0.0019     677.1335   60624.9736
   102   12 Mg         0.0019     677.1335   60624.9736
   103   12 Mg         0.0019     677.1335   60624.9736
   104   12 Mg         0.0019     677.1335   60624.9736
   105   12 Mg         0.0019     677.1335   60624.9736
   106   12 Mg         0.0019     677.1335   60624.9736
   107   12 Mg         0.0019     677.1346   60625.0683
   108   12 Mg         0.0019     677.1341   60625.0232
   109   12 Mg         0.0019     677.1341   60625.0231
   110   12 Mg         0.0019     677.1341   60625.0232
   111   12 Mg         0.0019     677.1341   60625.0247
   112   12 Mg         0.0019     677.1341   60625.0247
   113   12 Mg         0.0019     677.1341   60625.0247
   114   12 Mg         0.0019     677.1341   60625.0247
   115   12 Mg         0.0019     677.1341   60625.0247
   116   12 Mg         0.0019     677.1341   60625.0247
   117   12 Mg         0.0019     677.1343   60625.0432
   118   12 Mg         0.0019     677.1343   60625.0432
   119   12 Mg         0.0019     677.1343   60625.0432
   120   12 Mg         0.0019     677.1355   60625.1462
   121   12 Mg         0.0019     677.1355   60625.1462
   122   12 Mg         0.0019     677.1355   60625.1462
   123   12 Mg         0.0019     677.1353   60625.1341
   124   12 Mg         0.0019     677.1353   60625.1341
   125   12 Mg         0.0019     677.1353   60625.1341
   126   12 Mg         0.0021     677.1260   60624.2970
   127   12 Mg         0.0021     677.1260   60624.2970
   128   12 Mg         0.0021     677.1260   60624.2970
   129   12 Mg         0.0020     677.1332   60624.9435
   130   12 Mg         0.0020     677.1332   60624.9435
   131   12 Mg         0.0020     677.1332   60624.9435
   132   12 Mg         0.0020     677.1332   60624.9435
   133   12 Mg         0.0020     677.1332   60624.9435
   134   12 Mg         0.0020     677.1332   60624.9435
   135   12 Mg         0.0019     677.1336   60624.9801
   136   12 Mg         0.0019     677.1336   60624.9801
   137   12 Mg         0.0019     677.1336   60624.9801
   138   12 Mg         0.0020     677.1331   60624.9347
   139   12 Mg         0.0020     677.1331   60624.9347
   140   12 Mg         0.0020     677.1331   60624.9347
   141   12 Mg         0.0019     677.1359   60625.1820
   142   12 Mg         0.0019     677.1359   60625.1820
   143   12 Mg         0.0019     677.1359   60625.1821
   144   12 Mg         0.0019     677.1359   60625.1821
   145   12 Mg         0.0019     677.1359   60625.1820
   146   12 Mg         0.0019     677.1359   60625.1821
   147   12 Mg         0.0019     677.1358   60625.1743
   148   12 Mg         0.0019     677.1363   60625.2246
   149   12 Mg         0.0019     677.1363   60625.2245
   150   12 Mg         0.0019     677.1363   60625.2246
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.18320474E-02     -1.14962711
     2   12 Mg  -0.75645041E-03     -0.47467980
     3   12 Mg  -0.75420140E-03     -0.47326852
     4   12 Mg  -0.75420401E-03     -0.47327016
     5   12 Mg  -0.79743877E-03     -0.50040038
     6   12 Mg  -0.79743359E-03     -0.50039713
     7   12 Mg  -0.75645021E-03     -0.47467967
     8   12 Mg  -0.75644864E-03     -0.47467869
     9   12 Mg  -0.76849693E-03     -0.48223911
    10   12 Mg  -0.76849821E-03     -0.48223991
    11   12 Mg  -0.76929586E-03     -0.48274044
    12   12 Mg  -0.76850132E-03     -0.48224186
    13   12 Mg  -0.76849873E-03     -0.48224023
    14   12 Mg  -0.75420143E-03     -0.47326854
    15   12 Mg  -0.76642070E-03     -0.48093625
    16   12 Mg  -0.76641546E-03     -0.48093296
    17   12 Mg  -0.79743756E-03     -0.50039962
    18   12 Mg  -0.79743555E-03     -0.50039836
    19   12 Mg  -0.76929739E-03     -0.48274140
    20   12 Mg  -0.76930151E-03     -0.48274399
    21   12 Mg  -0.76641902E-03     -0.48093520
    22   12 Mg  -0.79743752E-03     -0.50039960
    23   12 Mg  -0.79744001E-03     -0.50040116
    24   12 Mg  -0.76850032E-03     -0.48224123
    25   12 Mg  -0.76850087E-03     -0.48224158
    26   12 Mg  -0.73936818E-03     -0.46396054
    27   12 Mg  -0.73937201E-03     -0.46396294
    28   12 Mg  -0.73936903E-03     -0.46396107
    29   12 Mg  -0.74295642E-03     -0.46621219
    30   12 Mg  -0.74267912E-03     -0.46603819
    31   12 Mg  -0.74267855E-03     -0.46603783
    32   12 Mg  -0.74267833E-03     -0.46603769
    33   12 Mg  -0.74267746E-03     -0.46603715
    34   12 Mg  -0.74267908E-03     -0.46603816
    35   12 Mg  -0.74267828E-03     -0.46603766
    36   12 Mg  -0.76390759E-03     -0.47935925
    37   12 Mg  -0.76390945E-03     -0.47936042
    38   12 Mg  -0.76391056E-03     -0.47936112
    39   12 Mg  -0.75986491E-03     -0.47682243
    40   12 Mg  -0.75986742E-03     -0.47682400
    41   12 Mg  -0.75986763E-03     -0.47682414
    42   12 Mg  -0.76245035E-03     -0.47844482
    43   12 Mg  -0.76245030E-03     -0.47844478
    44   12 Mg  -0.76245436E-03     -0.47844734
    45   12 Mg  -0.76245352E-03     -0.47844681
    46   12 Mg  -0.76245176E-03     -0.47844570
    47   12 Mg  -0.76245528E-03     -0.47844791
    48   12 Mg  -0.80460043E-03     -0.50489439
    49   12 Mg  -0.80460186E-03     -0.50489529
    50   12 Mg  -0.80460052E-03     -0.50489445
    51   12 Mg  -0.74636578E-03     -0.46835160
    52   12 Mg  -0.74636759E-03     -0.46835273
    53   12 Mg  -0.74636491E-03     -0.46835105
    54   12 Mg  -0.74525325E-03     -0.46765347
    55   12 Mg  -0.74525407E-03     -0.46765399
    56   12 Mg  -0.74525234E-03     -0.46765290
    57   12 Mg  -0.75454899E-03     -0.47348664
    58   12 Mg  -0.75455165E-03     -0.47348831
    59   12 Mg  -0.75455344E-03     -0.47348943
    60   12 Mg  -0.75577812E-03     -0.47425793
    61   12 Mg  -0.75577650E-03     -0.47425691
    62   12 Mg  -0.75577542E-03     -0.47425624
    63   12 Mg  -0.75577539E-03     -0.47425622
    64   12 Mg  -0.75577540E-03     -0.47425622
    65   12 Mg  -0.75577637E-03     -0.47425683
    66   12 Mg  -0.75644201E-03     -0.47467453
    67   12 Mg  -0.75644667E-03     -0.47467745
    68   12 Mg  -0.75644480E-03     -0.47467628
    69   12 Mg  -0.75209465E-03     -0.47194652
    70   12 Mg  -0.75937672E-03     -0.47651608
    71   12 Mg  -0.75937696E-03     -0.47651623
    72   12 Mg  -0.75937771E-03     -0.47651670
    73   12 Mg  -0.75937585E-03     -0.47651554
    74   12 Mg  -0.75937600E-03     -0.47651563
    75   12 Mg  -0.75937492E-03     -0.47651495
    76   12 Mg  -0.75109650E-03     -0.47132017
    77   12 Mg  -0.75626985E-03     -0.47456650
    78   12 Mg  -0.75626627E-03     -0.47456425
    79   12 Mg  -0.74807483E-03     -0.46942404
    80   12 Mg  -0.74807571E-03     -0.46942460
    81   12 Mg  -0.74807562E-03     -0.46942454
    82   12 Mg  -0.74807821E-03     -0.46942616
    83   12 Mg  -0.74978582E-03     -0.47049771
    84   12 Mg  -0.75616484E-03     -0.47450060
    85   12 Mg  -0.75616153E-03     -0.47449852
    86   12 Mg  -0.74807471E-03     -0.46942397
    87   12 Mg  -0.74807629E-03     -0.46942496
    88   12 Mg  -0.75332385E-03     -0.47271785
    89   12 Mg  -0.75332501E-03     -0.47271858
    90   12 Mg  -0.75497015E-03     -0.47375092
    91   12 Mg  -0.75626444E-03     -0.47456310
    92   12 Mg  -0.75615910E-03     -0.47449700
    93   12 Mg  -0.75616606E-03     -0.47450137
    94   12 Mg  -0.75496965E-03     -0.47375061
    95   12 Mg  -0.75497555E-03     -0.47375431
    96   12 Mg  -0.75616361E-03     -0.47449983
    97   12 Mg  -0.75616263E-03     -0.47449921
    98   12 Mg  -0.75109311E-03     -0.47131804
    99   12 Mg  -0.75109499E-03     -0.47131923
   100   12 Mg  -0.75332842E-03     -0.47272072
   101   12 Mg  -0.75937522E-03     -0.47651514
   102   12 Mg  -0.75937546E-03     -0.47651529
   103   12 Mg  -0.75937621E-03     -0.47651576
   104   12 Mg  -0.75937435E-03     -0.47651460
   105   12 Mg  -0.75937450E-03     -0.47651469
   106   12 Mg  -0.75937342E-03     -0.47651401
   107   12 Mg  -0.75209457E-03     -0.47194647
   108   12 Mg  -0.75643905E-03     -0.47467267
   109   12 Mg  -0.75644371E-03     -0.47467560
   110   12 Mg  -0.75644184E-03     -0.47467442
   111   12 Mg  -0.75577516E-03     -0.47425607
   112   12 Mg  -0.75577353E-03     -0.47425505
   113   12 Mg  -0.75577245E-03     -0.47425438
   114   12 Mg  -0.75577242E-03     -0.47425435
   115   12 Mg  -0.75577243E-03     -0.47425436
   116   12 Mg  -0.75577340E-03     -0.47425497
   117   12 Mg  -0.75454877E-03     -0.47348650
   118   12 Mg  -0.75455142E-03     -0.47348817
   119   12 Mg  -0.75455321E-03     -0.47348929
   120   12 Mg  -0.74524897E-03     -0.46765079
   121   12 Mg  -0.74524979E-03     -0.46765130
   122   12 Mg  -0.74524806E-03     -0.46765022
   123   12 Mg  -0.74636260E-03     -0.46834960
   124   12 Mg  -0.74636441E-03     -0.46835074
   125   12 Mg  -0.74636173E-03     -0.46834905
   126   12 Mg  -0.80460028E-03     -0.50489430
   127   12 Mg  -0.80460171E-03     -0.50489520
   128   12 Mg  -0.80460037E-03     -0.50489435
   129   12 Mg  -0.76245031E-03     -0.47844479
   130   12 Mg  -0.76245026E-03     -0.47844476
   131   12 Mg  -0.76245433E-03     -0.47844731
   132   12 Mg  -0.76245348E-03     -0.47844678
   133   12 Mg  -0.76245172E-03     -0.47844568
   134   12 Mg  -0.76245525E-03     -0.47844789
   135   12 Mg  -0.75986487E-03     -0.47682240
   136   12 Mg  -0.75986738E-03     -0.47682398
   137   12 Mg  -0.75986759E-03     -0.47682411
   138   12 Mg  -0.76390757E-03     -0.47935924
   139   12 Mg  -0.76390944E-03     -0.47936041
   140   12 Mg  -0.76391055E-03     -0.47936110
   141   12 Mg  -0.74268052E-03     -0.46603906
   142   12 Mg  -0.74267995E-03     -0.46603870
   143   12 Mg  -0.74267973E-03     -0.46603856
   144   12 Mg  -0.74267886E-03     -0.46603802
   145   12 Mg  -0.74268048E-03     -0.46603904
   146   12 Mg  -0.74267968E-03     -0.46603853
   147   12 Mg  -0.74295669E-03     -0.46621236
   148   12 Mg  -0.73936943E-03     -0.46396132
   149   12 Mg  -0.73937326E-03     -0.46396373
   150   12 Mg  -0.73937028E-03     -0.46396185
--------------------------------------------------

Dispersion energy:      -1.1484459809664E-01 Eh

[Info] Dispersion energy written to .EDISP
