-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.6365    4487.6299 1388838.2519
    48   12 Mg         0.1743     661.4429   59220.1675
    49   12 Mg         0.1743     661.4430   59220.1687
    50   12 Mg         0.1743     661.4431   59220.1777
    51   12 Mg         0.1334     666.9561   59713.7657
    52   12 Mg         0.1334     666.9560   59713.7591
    53   12 Mg         0.1334     666.9561   59713.7688
    54   12 Mg         0.1330     667.0072   59718.3412
    55   12 Mg         0.1330     667.0071   59718.3381
    56   12 Mg         0.1330     667.0072   59718.3444
    57   12 Mg         0.1358     666.6758   59688.6725
    58   12 Mg         0.1358     666.6757   59688.6628
    59   12 Mg         0.1358     666.6756   59688.6562
    60   12 Mg         0.1367     666.5664   59678.8830
    61   12 Mg         0.1367     666.5665   59678.8891
    62   12 Mg         0.1367     666.5666   59678.8932
    63   12 Mg         0.1367     666.5666   59678.8934
    64   12 Mg         0.1367     666.5666   59678.8929
    65   12 Mg         0.1367     666.5665   59678.8898
    66   12 Mg         0.1364     666.6033   59682.1873
    67   12 Mg         0.1364     666.6032   59682.1707
    68   12 Mg         0.1364     666.6032   59682.1775
    69   12 Mg         0.1347     666.8099   59700.6842
    70   12 Mg         0.1383     666.3714   59661.4201
    71   12 Mg         0.1383     666.3714   59661.4198
    72   12 Mg         0.1383     666.3714   59661.4164
    73   12 Mg         0.1383     666.3714   59661.4238
    74   12 Mg         0.1383     666.3714   59661.4227
    75   12 Mg         0.1383     666.3715   59661.4269
    76   12 Mg         0.1347     666.8011   59699.8925
    77   12 Mg         0.1369     666.5422   59676.7126
    78   12 Mg         0.1369     666.5424   59676.7262
    79   12 Mg         0.1339     666.9069   59709.3639
    80   12 Mg         0.1339     666.9069   59709.3609
    81   12 Mg         0.1339     666.9069   59709.3607
    82   12 Mg         0.1339     666.9067   59709.3511
    83   12 Mg         0.1347     666.8006   59699.8493
    84   12 Mg         0.1367     666.5631   59678.5797
    85   12 Mg         0.1367     666.5632   59678.5940
    86   12 Mg         0.1339     666.9069   59709.3640
    87   12 Mg         0.1339     666.9068   59709.3578
    88   12 Mg         0.1357     666.6901   59689.9524
    89   12 Mg         0.1357     666.6900   59689.9495
    90   12 Mg         0.1362     666.6264   59684.2556
    91   12 Mg         0.1369     666.5424   59676.7325
    92   12 Mg         0.1367     666.5633   59678.6023
    93   12 Mg         0.1367     666.5630   59678.5762
    94   12 Mg         0.1362     666.6265   59684.2584
    95   12 Mg         0.1362     666.6262   59684.2358
    96   12 Mg         0.1367     666.5631   59678.5860
    97   12 Mg         0.1367     666.5632   59678.5891
    98   12 Mg         0.1347     666.8012   59699.9048
    99   12 Mg         0.1347     666.8012   59699.8985
   100   12 Mg         0.1357     666.6899   59689.9360
   101   12 Mg         0.1383     666.3714   59661.4251
   102   12 Mg         0.1383     666.3714   59661.4248
   103   12 Mg         0.1383     666.3714   59661.4214
   104   12 Mg         0.1383     666.3715   59661.4289
   105   12 Mg         0.1383     666.3715   59661.4277
   106   12 Mg         0.1383     666.3715   59661.4319
   107   12 Mg         0.1347     666.8099   59700.6842
   108   12 Mg         0.1364     666.6035   59682.1988
   109   12 Mg         0.1364     666.6033   59682.1822
   110   12 Mg         0.1364     666.6034   59682.1890
   111   12 Mg         0.1367     666.5666   59678.8941
   112   12 Mg         0.1367     666.5666   59678.9001
   113   12 Mg         0.1367     666.5667   59678.9042
   114   12 Mg         0.1367     666.5667   59678.9044
   115   12 Mg         0.1367     666.5667   59678.9039
   116   12 Mg         0.1367     666.5666   59678.9008
   117   12 Mg         0.1358     666.6758   59688.6727
   118   12 Mg         0.1358     666.6757   59688.6629
   119   12 Mg         0.1358     666.6756   59688.6564
   120   12 Mg         0.1330     667.0073   59718.3564
   121   12 Mg         0.1330     667.0073   59718.3532
   122   12 Mg         0.1330     667.0074   59718.3596
   123   12 Mg         0.1334     666.9562   59713.7772
   124   12 Mg         0.1334     666.9561   59713.7706
   125   12 Mg         0.1334     666.9562   59713.7803
   126   12 Mg         0.1743     661.4430   59220.1682
   127   12 Mg         0.1743     661.4430   59220.1694
   128   12 Mg         0.1743     661.4431   59220.1784
   129   12 Mg         0.1388     666.3140   59656.2813
   130   12 Mg         0.1388     666.3140   59656.2799
   131   12 Mg         0.1388     666.3138   59656.2654
   132   12 Mg         0.1388     666.3138   59656.2674
   133   12 Mg         0.1388     666.3139   59656.2755
   134   12 Mg         0.1388     666.3138   59656.2617
   135   12 Mg         0.1379     666.4202   59665.7857
   136   12 Mg         0.1379     666.4200   59665.7759
   137   12 Mg         0.1379     666.4200   59665.7756
   138   12 Mg         0.1392     666.2611   59651.5421
   139   12 Mg         0.1392     666.2610   59651.5352
   140   12 Mg         0.1392     666.2609   59651.5319
   141   12 Mg         0.1318     667.1457   59730.7442
   142   12 Mg         0.1318     667.1457   59730.7464
   143   12 Mg         0.1318     667.1457   59730.7474
   144   12 Mg         0.1318     667.1458   59730.7500
   145   12 Mg         0.1318     667.1457   59730.7442
   146   12 Mg         0.1318     667.1457   59730.7469
   147   12 Mg         0.1321     667.1090   59727.4551
   148   12 Mg         0.1291     667.4608   59758.9533
   149   12 Mg         0.1291     667.4606   59758.9395
   150   12 Mg         0.1291     667.4607   59758.9499
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.21514588E-01    -13.50060798
     2   12 Mg  -0.12469621E-01     -7.82480557
     3   12 Mg  -0.12451838E-01     -7.81364607
     4   12 Mg  -0.12451862E-01     -7.81366156
     5   12 Mg  -0.12425696E-01     -7.79724225
     6   12 Mg  -0.12425661E-01     -7.79721994
     7   12 Mg  -0.12469619E-01     -7.82480420
     8   12 Mg  -0.12469606E-01     -7.82479578
     9   12 Mg  -0.12565741E-01     -7.88512126
    10   12 Mg  -0.12565755E-01     -7.88513046
    11   12 Mg  -0.12593976E-01     -7.90283924
    12   12 Mg  -0.12565785E-01     -7.88514906
    13   12 Mg  -0.12565757E-01     -7.88513185
    14   12 Mg  -0.12451838E-01     -7.81364654
    15   12 Mg  -0.12579793E-01     -7.89393905
    16   12 Mg  -0.12579745E-01     -7.89390916
    17   12 Mg  -0.12425700E-01     -7.79724437
    18   12 Mg  -0.12425683E-01     -7.79723351
    19   12 Mg  -0.12593993E-01     -7.90284983
    20   12 Mg  -0.12594032E-01     -7.90287431
    21   12 Mg  -0.12579778E-01     -7.89393003
    22   12 Mg  -0.12425700E-01     -7.79724421
    23   12 Mg  -0.12425721E-01     -7.79725782
    24   12 Mg  -0.12565777E-01     -7.88514414
    25   12 Mg  -0.12565777E-01     -7.88514383
    26   12 Mg  -0.12386421E-01     -7.77259677
    27   12 Mg  -0.12386458E-01     -7.77261955
    28   12 Mg  -0.12386428E-01     -7.77260109
    29   12 Mg  -0.12354761E-01     -7.75272964
    30   12 Mg  -0.12360471E-01     -7.75631276
    31   12 Mg  -0.12360467E-01     -7.75630995
    32   12 Mg  -0.12360465E-01     -7.75630889
    33   12 Mg  -0.12360455E-01     -7.75630291
    34   12 Mg  -0.12360470E-01     -7.75631224
    35   12 Mg  -0.12360462E-01     -7.75630722
    36   12 Mg  -0.12551860E-01     -7.87641087
    37   12 Mg  -0.12551877E-01     -7.87642204
    38   12 Mg  -0.12551892E-01     -7.87643087
    39   12 Mg  -0.12512018E-01     -7.85141009
    40   12 Mg  -0.12512040E-01     -7.85142359
    41   12 Mg  -0.12512044E-01     -7.85142597
    42   12 Mg  -0.12535310E-01     -7.86602560
    43   12 Mg  -0.12535305E-01     -7.86602241
    44   12 Mg  -0.12535347E-01     -7.86604911
    45   12 Mg  -0.12535336E-01     -7.86604202
    46   12 Mg  -0.12535323E-01     -7.86603402
    47   12 Mg  -0.12535356E-01     -7.86605434
    48   12 Mg  -0.12475282E-01     -7.82835782
    49   12 Mg  -0.12475307E-01     -7.82837309
    50   12 Mg  -0.12475299E-01     -7.82836855
    51   12 Mg  -0.12379275E-01     -7.76811228
    52   12 Mg  -0.12379292E-01     -7.76812292
    53   12 Mg  -0.12379267E-01     -7.76810706
    54   12 Mg  -0.12370644E-01     -7.76269631
    55   12 Mg  -0.12370651E-01     -7.76270082
    56   12 Mg  -0.12370635E-01     -7.76269077
    57   12 Mg  -0.12474057E-01     -7.82758902
    58   12 Mg  -0.12474083E-01     -7.82760499
    59   12 Mg  -0.12474099E-01     -7.82761559
    60   12 Mg  -0.12465458E-01     -7.82219321
    61   12 Mg  -0.12465443E-01     -7.82218368
    62   12 Mg  -0.12465433E-01     -7.82217748
    63   12 Mg  -0.12465433E-01     -7.82217733
    64   12 Mg  -0.12465432E-01     -7.82217653
    65   12 Mg  -0.12465443E-01     -7.82218328
    66   12 Mg  -0.12495429E-01     -7.84100034
    67   12 Mg  -0.12495476E-01     -7.84102950
    68   12 Mg  -0.12495458E-01     -7.84101810
    69   12 Mg  -0.12457202E-01     -7.81701245
    70   12 Mg  -0.12495981E-01     -7.84134676
    71   12 Mg  -0.12495986E-01     -7.84134980
    72   12 Mg  -0.12495991E-01     -7.84135302
    73   12 Mg  -0.12495974E-01     -7.84134230
    74   12 Mg  -0.12495975E-01     -7.84134264
    75   12 Mg  -0.12495965E-01     -7.84133634
    76   12 Mg  -0.12433857E-01     -7.80236285
    77   12 Mg  -0.12470858E-01     -7.82558171
    78   12 Mg  -0.12470825E-01     -7.82556109
    79   12 Mg  -0.12404985E-01     -7.78424570
    80   12 Mg  -0.12404994E-01     -7.78425103
    81   12 Mg  -0.12404991E-01     -7.78424965
    82   12 Mg  -0.12405015E-01     -7.78426464
    83   12 Mg  -0.12407270E-01     -7.78567941
    84   12 Mg  -0.12475196E-01     -7.82830360
    85   12 Mg  -0.12475171E-01     -7.82828803
    86   12 Mg  -0.12404983E-01     -7.78424428
    87   12 Mg  -0.12404996E-01     -7.78425235
    88   12 Mg  -0.12449848E-01     -7.81239779
    89   12 Mg  -0.12449864E-01     -7.81240782
    90   12 Mg  -0.12466303E-01     -7.82272301
    91   12 Mg  -0.12470806E-01     -7.82554911
    92   12 Mg  -0.12475147E-01     -7.82827314
    93   12 Mg  -0.12475211E-01     -7.82831335
    94   12 Mg  -0.12466302E-01     -7.82272281
    95   12 Mg  -0.12466355E-01     -7.82275562
    96   12 Mg  -0.12475191E-01     -7.82830028
    97   12 Mg  -0.12475180E-01     -7.82829355
    98   12 Mg  -0.12433825E-01     -7.80234284
    99   12 Mg  -0.12433845E-01     -7.80235535
   100   12 Mg  -0.12449893E-01     -7.81242594
   101   12 Mg  -0.12495965E-01     -7.84133674
   102   12 Mg  -0.12495970E-01     -7.84133978
   103   12 Mg  -0.12495975E-01     -7.84134300
   104   12 Mg  -0.12495958E-01     -7.84133227
   105   12 Mg  -0.12495959E-01     -7.84133262
   106   12 Mg  -0.12495949E-01     -7.84132632
   107   12 Mg  -0.12457201E-01     -7.81701150
   108   12 Mg  -0.12495403E-01     -7.84098357
   109   12 Mg  -0.12495449E-01     -7.84101273
   110   12 Mg  -0.12495431E-01     -7.84100133
   111   12 Mg  -0.12465430E-01     -7.82217550
   112   12 Mg  -0.12465415E-01     -7.82216597
   113   12 Mg  -0.12465405E-01     -7.82215977
   114   12 Mg  -0.12465405E-01     -7.82215962
   115   12 Mg  -0.12465404E-01     -7.82215882
   116   12 Mg  -0.12465414E-01     -7.82216557
   117   12 Mg  -0.12474053E-01     -7.82758618
   118   12 Mg  -0.12474078E-01     -7.82760215
   119   12 Mg  -0.12474095E-01     -7.82761275
   120   12 Mg  -0.12370602E-01     -7.76267020
   121   12 Mg  -0.12370610E-01     -7.76267471
   122   12 Mg  -0.12370594E-01     -7.76266466
   123   12 Mg  -0.12379244E-01     -7.76809280
   124   12 Mg  -0.12379261E-01     -7.76810343
   125   12 Mg  -0.12379236E-01     -7.76808758
   126   12 Mg  -0.12475281E-01     -7.82835704
   127   12 Mg  -0.12475305E-01     -7.82837231
   128   12 Mg  -0.12475298E-01     -7.82836777
   129   12 Mg  -0.12535310E-01     -7.86602575
   130   12 Mg  -0.12535305E-01     -7.86602257
   131   12 Mg  -0.12535347E-01     -7.86604927
   132   12 Mg  -0.12535336E-01     -7.86604218
   133   12 Mg  -0.12535323E-01     -7.86603417
   134   12 Mg  -0.12535356E-01     -7.86605449
   135   12 Mg  -0.12512018E-01     -7.85140975
   136   12 Mg  -0.12512039E-01     -7.85142324
   137   12 Mg  -0.12512043E-01     -7.85142562
   138   12 Mg  -0.12551859E-01     -7.87641062
   139   12 Mg  -0.12551877E-01     -7.87642179
   140   12 Mg  -0.12551891E-01     -7.87643062
   141   12 Mg  -0.12360483E-01     -7.75632026
   142   12 Mg  -0.12360479E-01     -7.75631745
   143   12 Mg  -0.12360477E-01     -7.75631639
   144   12 Mg  -0.12360467E-01     -7.75631041
   145   12 Mg  -0.12360482E-01     -7.75631974
   146   12 Mg  -0.12360474E-01     -7.75631472
   147   12 Mg  -0.12354765E-01     -7.75273183
   148   12 Mg  -0.12386433E-01     -7.77260417
   149   12 Mg  -0.12386469E-01     -7.77262695
   150   12 Mg  -0.12386440E-01     -7.77260849
--------------------------------------------------

Dispersion energy:      -1.8786805567386E+00 Eh

[Info] Dispersion energy written to .EDISP
