-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  56 Ba       2.3467     2.5907     5.3747
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  56 Ba     1  0.0000 5726.9887   2  0.9797 4171.7842   3  1.8467  716.5475
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   56 Ba         0.0198    5683.8696 1759052.2699
    52   12 Mg         0.0063     676.9271   60606.4911
    53   12 Mg         0.0063     676.9271   60606.4912
    54   12 Mg         0.0063     676.9278   60606.5570
    55   12 Mg         0.0063     676.9278   60606.5570
    56   12 Mg         0.0063     676.9278   60606.5571
    57   12 Mg         0.0064     676.9232   60606.1433
    58   12 Mg         0.0064     676.9232   60606.1431
    59   12 Mg         0.0064     676.9232   60606.1430
    60   12 Mg         0.0064     676.9222   60606.0539
    61   12 Mg         0.0064     676.9222   60606.0540
    62   12 Mg         0.0064     676.9222   60606.0540
    63   12 Mg         0.0064     676.9222   60606.0540
    64   12 Mg         0.0064     676.9222   60606.0540
    65   12 Mg         0.0064     676.9222   60606.0540
    66   12 Mg         0.0064     676.9222   60606.0500
    67   12 Mg         0.0064     676.9222   60606.0498
    68   12 Mg         0.0064     676.9222   60606.0499
    69   12 Mg         0.0063     676.9243   60606.2368
    70   12 Mg         0.0064     676.9198   60605.8356
    71   12 Mg         0.0064     676.9198   60605.8355
    72   12 Mg         0.0064     676.9198   60605.8355
    73   12 Mg         0.0064     676.9198   60605.8356
    74   12 Mg         0.0064     676.9198   60605.8356
    75   12 Mg         0.0064     676.9198   60605.8356
    76   12 Mg         0.0063     676.9250   60606.3076
    77   12 Mg         0.0064     676.9219   60606.0280
    78   12 Mg         0.0064     676.9219   60606.0282
    79   12 Mg         0.0063     676.9264   60606.4321
    80   12 Mg         0.0063     676.9264   60606.4321
    81   12 Mg         0.0063     676.9264   60606.4321
    82   12 Mg         0.0063     676.9264   60606.4319
    83   12 Mg         0.0063     676.9253   60606.3261
    84   12 Mg         0.0064     676.9221   60606.0406
    85   12 Mg         0.0064     676.9221   60606.0408
    86   12 Mg         0.0063     676.9264   60606.4321
    87   12 Mg         0.0063     676.9264   60606.4320
    88   12 Mg         0.0064     676.9236   60606.1793
    89   12 Mg         0.0064     676.9236   60606.1793
    90   12 Mg         0.0064     676.9227   60606.1005
    91   12 Mg         0.0064     676.9219   60606.0283
    92   12 Mg         0.0064     676.9221   60606.0409
    93   12 Mg         0.0064     676.9221   60606.0405
    94   12 Mg         0.0064     676.9227   60606.1005
    95   12 Mg         0.0064     676.9227   60606.1002
    96   12 Mg         0.0064     676.9221   60606.0407
    97   12 Mg         0.0064     676.9221   60606.0407
    98   12 Mg         0.0063     676.9250   60606.3077
    99   12 Mg         0.0063     676.9250   60606.3077
   100   12 Mg         0.0064     676.9236   60606.1791
   101   12 Mg         0.0064     676.9198   60605.8356
   102   12 Mg         0.0064     676.9198   60605.8356
   103   12 Mg         0.0064     676.9198   60605.8356
   104   12 Mg         0.0064     676.9198   60605.8357
   105   12 Mg         0.0064     676.9198   60605.8357
   106   12 Mg         0.0064     676.9198   60605.8357
   107   12 Mg         0.0063     676.9243   60606.2368
   108   12 Mg         0.0064     676.9222   60606.0501
   109   12 Mg         0.0064     676.9222   60606.0499
   110   12 Mg         0.0064     676.9222   60606.0500
   111   12 Mg         0.0064     676.9222   60606.0540
   112   12 Mg         0.0064     676.9222   60606.0541
   113   12 Mg         0.0064     676.9222   60606.0541
   114   12 Mg         0.0064     676.9222   60606.0541
   115   12 Mg         0.0064     676.9222   60606.0541
   116   12 Mg         0.0064     676.9222   60606.0541
   117   12 Mg         0.0064     676.9232   60606.1433
   118   12 Mg         0.0064     676.9232   60606.1431
   119   12 Mg         0.0064     676.9232   60606.1431
   120   12 Mg         0.0063     676.9278   60606.5572
   121   12 Mg         0.0063     676.9278   60606.5572
   122   12 Mg         0.0063     676.9278   60606.5573
   123   12 Mg         0.0063     676.9271   60606.4913
   124   12 Mg         0.0063     676.9271   60606.4912
   125   12 Mg         0.0063     676.9271   60606.4913
   126   12 Mg         0.0072     676.8810   60602.3609
   127   12 Mg         0.0072     676.8810   60602.3609
   128   12 Mg         0.0072     676.8810   60602.3610
   129   12 Mg         0.0065     676.9189   60605.7580
   130   12 Mg         0.0065     676.9189   60605.7580
   131   12 Mg         0.0065     676.9189   60605.7578
   132   12 Mg         0.0065     676.9189   60605.7578
   133   12 Mg         0.0065     676.9189   60605.7579
   134   12 Mg         0.0065     676.9189   60605.7578
   135   12 Mg         0.0064     676.9202   60605.8764
   136   12 Mg         0.0064     676.9202   60605.8762
   137   12 Mg         0.0064     676.9202   60605.8762
   138   12 Mg         0.0065     676.9180   60605.6777
   139   12 Mg         0.0065     676.9180   60605.6777
   140   12 Mg         0.0065     676.9180   60605.6776
   141   12 Mg         0.0062     676.9294   60606.6934
   142   12 Mg         0.0062     676.9294   60606.6934
   143   12 Mg         0.0062     676.9294   60606.6934
   144   12 Mg         0.0062     676.9294   60606.6935
   145   12 Mg         0.0062     676.9294   60606.6934
   146   12 Mg         0.0062     676.9294   60606.6934
   147   12 Mg         0.0062     676.9291   60606.6729
   148   12 Mg         0.0062     676.9324   60606.9699
   149   12 Mg         0.0062     676.9324   60606.9698
   150   12 Mg         0.0062     676.9324   60606.9699
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   56 Ba  -0.51402727E-02     -3.22556982
     2   12 Mg  -0.21400156E-02     -1.34288006
     3   12 Mg  -0.21337075E-02     -1.33892168
     4   12 Mg  -0.21337149E-02     -1.33892631
     5   12 Mg  -0.22507022E-02     -1.41233696
     6   12 Mg  -0.22506880E-02     -1.41232807
     7   12 Mg  -0.21400151E-02     -1.34287972
     8   12 Mg  -0.21400106E-02     -1.34287693
     9   12 Mg  -0.21736559E-02     -1.36398968
    10   12 Mg  -0.21736595E-02     -1.36399193
    11   12 Mg  -0.21760696E-02     -1.36550429
    12   12 Mg  -0.21736683E-02     -1.36399748
    13   12 Mg  -0.21736610E-02     -1.36399286
    14   12 Mg  -0.21337076E-02     -1.33892173
    15   12 Mg  -0.21680408E-02     -1.36046613
    16   12 Mg  -0.21680260E-02     -1.36045683
    17   12 Mg  -0.22506993E-02     -1.41233512
    18   12 Mg  -0.22506936E-02     -1.41233158
    19   12 Mg  -0.21760739E-02     -1.36550699
    20   12 Mg  -0.21760855E-02     -1.36551426
    21   12 Mg  -0.21680360E-02     -1.36046315
    22   12 Mg  -0.22506992E-02     -1.41233506
    23   12 Mg  -0.22507061E-02     -1.41233939
    24   12 Mg  -0.21736655E-02     -1.36399572
    25   12 Mg  -0.21736670E-02     -1.36399662
    26   12 Mg  -0.20926353E-02     -1.31314846
    27   12 Mg  -0.20926461E-02     -1.31315525
    28   12 Mg  -0.20926377E-02     -1.31314997
    29   12 Mg  -0.21018076E-02     -1.31890420
    30   12 Mg  -0.21009992E-02     -1.31839692
    31   12 Mg  -0.21009976E-02     -1.31839590
    32   12 Mg  -0.21009970E-02     -1.31839551
    33   12 Mg  -0.21009945E-02     -1.31839398
    34   12 Mg  -0.21009991E-02     -1.31839685
    35   12 Mg  -0.21009968E-02     -1.31839543
    36   12 Mg  -0.21610354E-02     -1.35607018
    37   12 Mg  -0.21610406E-02     -1.35607348
    38   12 Mg  -0.21610438E-02     -1.35607545
    39   12 Mg  -0.21496223E-02     -1.34890838
    40   12 Mg  -0.21496294E-02     -1.34891284
    41   12 Mg  -0.21496300E-02     -1.34891322
    42   12 Mg  -0.21570563E-02     -1.35357327
    43   12 Mg  -0.21570561E-02     -1.35357317
    44   12 Mg  -0.21570676E-02     -1.35358036
    45   12 Mg  -0.21570652E-02     -1.35357886
    46   12 Mg  -0.21570602E-02     -1.35357574
    47   12 Mg  -0.21570702E-02     -1.35358199
    48   12 Mg  -0.22708708E-02     -1.42499293
    49   12 Mg  -0.22708753E-02     -1.42499574
    50   12 Mg  -0.22708715E-02     -1.42499339
    51   12 Mg  -0.21114990E-02     -1.32498564
    52   12 Mg  -0.21115041E-02     -1.32498885
    53   12 Mg  -0.21114965E-02     -1.32498408
    54   12 Mg  -0.21083658E-02     -1.32301949
    55   12 Mg  -0.21083681E-02     -1.32302095
    56   12 Mg  -0.21083632E-02     -1.32301788
    57   12 Mg  -0.21346318E-02     -1.33950165
    58   12 Mg  -0.21346393E-02     -1.33950637
    59   12 Mg  -0.21346443E-02     -1.33950955
    60   12 Mg  -0.21382393E-02     -1.34176542
    61   12 Mg  -0.21382347E-02     -1.34176252
    62   12 Mg  -0.21382317E-02     -1.34176062
    63   12 Mg  -0.21382316E-02     -1.34176056
    64   12 Mg  -0.21382316E-02     -1.34176057
    65   12 Mg  -0.21382343E-02     -1.34176230
    66   12 Mg  -0.21400357E-02     -1.34289267
    67   12 Mg  -0.21400489E-02     -1.34290094
    68   12 Mg  -0.21400436E-02     -1.34289762
    69   12 Mg  -0.21277626E-02     -1.33519122
    70   12 Mg  -0.21481114E-02     -1.34796024
    71   12 Mg  -0.21481120E-02     -1.34796066
    72   12 Mg  -0.21481142E-02     -1.34796199
    73   12 Mg  -0.21481089E-02     -1.34795871
    74   12 Mg  -0.21481093E-02     -1.34795895
    75   12 Mg  -0.21481063E-02     -1.34795704
    76   12 Mg  -0.21248225E-02     -1.33334622
    77   12 Mg  -0.21396253E-02     -1.34263512
    78   12 Mg  -0.21396151E-02     -1.34262876
    79   12 Mg  -0.21164332E-02     -1.32808189
    80   12 Mg  -0.21164357E-02     -1.32808346
    81   12 Mg  -0.21164355E-02     -1.32808330
    82   12 Mg  -0.21164428E-02     -1.32808790
    83   12 Mg  -0.21214310E-02     -1.33121808
    84   12 Mg  -0.21393366E-02     -1.34245398
    85   12 Mg  -0.21393272E-02     -1.34244810
    86   12 Mg  -0.21164329E-02     -1.32808168
    87   12 Mg  -0.21164374E-02     -1.32808451
    88   12 Mg  -0.21312410E-02     -1.33737392
    89   12 Mg  -0.21312443E-02     -1.33737598
    90   12 Mg  -0.21359392E-02     -1.34032209
    91   12 Mg  -0.21396099E-02     -1.34262551
    92   12 Mg  -0.21393203E-02     -1.34244378
    93   12 Mg  -0.21393400E-02     -1.34245614
    94   12 Mg  -0.21359378E-02     -1.34032120
    95   12 Mg  -0.21359545E-02     -1.34033169
    96   12 Mg  -0.21393331E-02     -1.34245177
    97   12 Mg  -0.21393303E-02     -1.34245004
    98   12 Mg  -0.21248128E-02     -1.33334019
    99   12 Mg  -0.21248182E-02     -1.33334353
   100   12 Mg  -0.21312539E-02     -1.33738203
   101   12 Mg  -0.21481071E-02     -1.34795758
   102   12 Mg  -0.21481078E-02     -1.34795799
   103   12 Mg  -0.21481099E-02     -1.34795932
   104   12 Mg  -0.21481047E-02     -1.34795605
   105   12 Mg  -0.21481051E-02     -1.34795629
   106   12 Mg  -0.21481020E-02     -1.34795438
   107   12 Mg  -0.21277624E-02     -1.33519107
   108   12 Mg  -0.21400273E-02     -1.34288742
   109   12 Mg  -0.21400405E-02     -1.34289570
   110   12 Mg  -0.21400352E-02     -1.34289238
   111   12 Mg  -0.21382309E-02     -1.34176016
   112   12 Mg  -0.21382263E-02     -1.34175726
   113   12 Mg  -0.21382233E-02     -1.34175536
   114   12 Mg  -0.21382232E-02     -1.34175531
   115   12 Mg  -0.21382232E-02     -1.34175531
   116   12 Mg  -0.21382259E-02     -1.34175704
   117   12 Mg  -0.21346311E-02     -1.33950126
   118   12 Mg  -0.21346387E-02     -1.33950599
   119   12 Mg  -0.21346437E-02     -1.33950916
   120   12 Mg  -0.21083537E-02     -1.32301190
   121   12 Mg  -0.21083560E-02     -1.32301336
   122   12 Mg  -0.21083511E-02     -1.32301028
   123   12 Mg  -0.21114900E-02     -1.32498000
   124   12 Mg  -0.21114951E-02     -1.32498321
   125   12 Mg  -0.21114876E-02     -1.32497844
   126   12 Mg  -0.22708704E-02     -1.42499267
   127   12 Mg  -0.22708748E-02     -1.42499548
   128   12 Mg  -0.22708711E-02     -1.42499313
   129   12 Mg  -0.21570562E-02     -1.35357321
   130   12 Mg  -0.21570561E-02     -1.35357311
   131   12 Mg  -0.21570675E-02     -1.35358031
   132   12 Mg  -0.21570651E-02     -1.35357880
   133   12 Mg  -0.21570602E-02     -1.35357568
   134   12 Mg  -0.21570701E-02     -1.35358194
   135   12 Mg  -0.21496222E-02     -1.34890831
   136   12 Mg  -0.21496293E-02     -1.34891277
   137   12 Mg  -0.21496299E-02     -1.34891315
   138   12 Mg  -0.21610353E-02     -1.35607015
   139   12 Mg  -0.21610406E-02     -1.35607345
   140   12 Mg  -0.21610437E-02     -1.35607542
   141   12 Mg  -0.21010032E-02     -1.31839940
   142   12 Mg  -0.21010015E-02     -1.31839838
   143   12 Mg  -0.21010009E-02     -1.31839799
   144   12 Mg  -0.21009985E-02     -1.31839646
   145   12 Mg  -0.21010031E-02     -1.31839933
   146   12 Mg  -0.21010008E-02     -1.31839791
   147   12 Mg  -0.21018084E-02     -1.31890466
   148   12 Mg  -0.20926388E-02     -1.31315069
   149   12 Mg  -0.20926496E-02     -1.31315748
   150   12 Mg  -0.20926412E-02     -1.31315219
--------------------------------------------------

Dispersion energy:      -3.2479506660899E-01 Eh

[Info] Dispersion energy written to .EDISP
