cell_length,CN_C,CN_A,C6_C,C6_A,Edis
4.6692828667,9.9730,14.5316,113.8463,210.5231,-2.1827771152382E-01
4.9805683911,7.8679,11.2133,113.8463,210.5231,-1.7478988560564E-01
5.2918539156,6.8684,8.3722,113.8463,210.5231,-1.4410000563362E-01
5.6031394400,6.3493,6.3287,113.8463,210.5231,-1.2246100184349E-01
5.9144249645,5.9454,4.9997,113.8469,210.5231,-1.0701090558771E-01
6.2257104889,5.4197,4.0379,239.5554,210.5231,-1.2198419505277E-01
6.5369960134,4.6225,3.1690,239.5554,210.5231,-1.0776652248766E-01
6.8482815378,3.5778,2.3236,239.5554,210.5273,-9.4298849080795E-02
7.1595670623,2.5039,1.5776,239.5554,211.5820,-8.1901623538945E-02
7.4708525867,1.6264,1.0115,239.5646,213.7110,-7.1006860889936E-02
7.7821381111,1.0173,0.6316,265.8768,213.7549,-6.3200646970967E-02
8.0934236356,0.6315,0.3940,744.7302,213.7084,-7.8905195611426E-02
8.4047091600,0.3963,0.2494,799.8328,213.6878,-7.1242621690288E-02
8.7159946845,0.2536,0.1614,802.2984,213.6812,-6.3638621859481E-02
9.0272802089,0.1663,0.1071,802.6054,213.6788,-5.7813984357475E-02
9.3385657334,0.1117,0.0730,802.6785,213.6776,-5.3266873019169E-02
9.6498512578,0.0769,0.0509,802.7041,213.6770,-4.9396440965289E-02
9.9611367823,0.0542,0.0364,802.7156,213.6767,-4.5668579153422E-02
10.2724223067,0.0389,0.0265,802.7215,213.6765,-4.1761141482046E-02
10.5837078312,0.0286,0.0197,802.7249,213.6763,-3.7664691226686E-02
10.8949933556,0.0214,0.0150,802.7270,213.6762,-3.3589847631500E-02
11.2062788800,0.0163,0.0115,802.7284,213.6762,-2.9770985770312E-02
11.5175644045,0.0125,0.0090,802.7294,213.6761,-2.6353899012378E-02
11.8288499289,0.0098,0.0071,802.7300,213.6761,-2.3375191954446E-02
12.1401354534,0.0078,0.0057,802.7305,213.6761,-2.0790920707420E-02
12.4514209778,0.0063,0.0046,802.7309,213.6761,-1.8527776576973E-02
12.7627065023,0.0051,0.0038,802.7311,213.6760,-1.6508624129453E-02
13.0739920267,0.0042,0.0032,802.7314,213.6760,-1.4689064029770E-02
13.3852775512,0.0034,0.0027,802.7315,213.6760,-1.3039443089493E-02
13.6965630756,0.0029,0.0023,802.7316,213.6760,-1.1544368245132E-02
14.0078486001,0.0024,0.0019,802.7317,213.6760,-1.0198636950795E-02
14.3191341245,0.0021,0.0016,802.7318,213.6760,-8.9945793463409E-03
14.6304196490,0.0018,0.0014,802.7319,213.6760,-7.9272208226899E-03
14.9417051734,0.0015,0.0012,802.7319,213.6760,-6.9850584464046E-03
15.2529906978,0.0013,0.0011,802.7320,213.6760,-6.1571410953730E-03
