-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.1169    5652.8137 1548148.1052
   148   12 Mg         0.0198     676.2422   60545.1710
   149   12 Mg         0.0198     676.2422   60545.1713
   150   12 Mg         0.0198     676.2422   60545.1709
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.11320185E-01     -7.10352351
     2   12 Mg  -0.49651210E-02     -3.11566045
     3   12 Mg  -0.49502189E-02     -3.10630928
     4   12 Mg  -0.49502520E-02     -3.10633003
     5   12 Mg  -0.51625145E-02     -3.23952677
     6   12 Mg  -0.51625287E-02     -3.23953567
     7   12 Mg  -0.49651171E-02     -3.11565803
     8   12 Mg  -0.49651146E-02     -3.11565645
     9   12 Mg  -0.50181301E-02     -3.14892415
    10   12 Mg  -0.50181424E-02     -3.14893191
    11   12 Mg  -0.50065311E-02     -3.14164567
    12   12 Mg  -0.50181477E-02     -3.14893525
    13   12 Mg  -0.50181427E-02     -3.14893209
    14   12 Mg  -0.49502460E-02     -3.10632627
    15   12 Mg  -0.50027841E-02     -3.13929442
    16   12 Mg  -0.50028015E-02     -3.13930537
    17   12 Mg  -0.51625142E-02     -3.23952655
    18   12 Mg  -0.51625250E-02     -3.23953336
    19   12 Mg  -0.50065570E-02     -3.14166193
    20   12 Mg  -0.50065365E-02     -3.14164908
    21   12 Mg  -0.50028054E-02     -3.13930780
    22   12 Mg  -0.51625255E-02     -3.23953366
    23   12 Mg  -0.51625147E-02     -3.23952690
    24   12 Mg  -0.50181314E-02     -3.14892498
    25   12 Mg  -0.50181434E-02     -3.14893253
    26   12 Mg  -0.48603107E-02     -3.04989101
    27   12 Mg  -0.48603009E-02     -3.04988489
    28   12 Mg  -0.48603147E-02     -3.04989349
    29   12 Mg  -0.48951483E-02     -3.07175194
    30   12 Mg  -0.48805056E-02     -3.06256349
    31   12 Mg  -0.48804990E-02     -3.06255938
    32   12 Mg  -0.48805033E-02     -3.06256209
    33   12 Mg  -0.48805062E-02     -3.06256387
    34   12 Mg  -0.48804943E-02     -3.06255644
    35   12 Mg  -0.48805106E-02     -3.06256663
    36   12 Mg  -0.49823833E-02     -3.12649270
    37   12 Mg  -0.49823788E-02     -3.12648991
    38   12 Mg  -0.49824041E-02     -3.12650579
    39   12 Mg  -0.49670006E-02     -3.11683995
    40   12 Mg  -0.49670016E-02     -3.11684057
    41   12 Mg  -0.49670056E-02     -3.11684305
    42   12 Mg  -0.49824785E-02     -3.12655247
    43   12 Mg  -0.49824778E-02     -3.12655200
    44   12 Mg  -0.49824939E-02     -3.12656211
    45   12 Mg  -0.49824779E-02     -3.12655207
    46   12 Mg  -0.49824738E-02     -3.12654950
    47   12 Mg  -0.49824787E-02     -3.12655256
    48   12 Mg  -0.51991130E-02     -3.26249268
    49   12 Mg  -0.51991033E-02     -3.26248658
    50   12 Mg  -0.51991240E-02     -3.26249955
    51   12 Mg  -0.49044307E-02     -3.07757674
    52   12 Mg  -0.49044254E-02     -3.07757341
    53   12 Mg  -0.49044105E-02     -3.07756403
    54   12 Mg  -0.49029643E-02     -3.07665655
    55   12 Mg  -0.49029543E-02     -3.07665025
    56   12 Mg  -0.49029490E-02     -3.07664693
    57   12 Mg  -0.49433002E-02     -3.10196770
    58   12 Mg  -0.49432959E-02     -3.10196500
    59   12 Mg  -0.49433005E-02     -3.10196791
    60   12 Mg  -0.49491968E-02     -3.10566789
    61   12 Mg  -0.49492024E-02     -3.10567140
    62   12 Mg  -0.49491930E-02     -3.10566550
    63   12 Mg  -0.49483083E-02     -3.10511032
    64   12 Mg  -0.49483131E-02     -3.10511332
    65   12 Mg  -0.49483130E-02     -3.10511329
    66   12 Mg  -0.49483185E-02     -3.10511676
    67   12 Mg  -0.49483124E-02     -3.10511294
    68   12 Mg  -0.49483234E-02     -3.10511982
    69   12 Mg  -0.49264045E-02     -3.09136547
    70   12 Mg  -0.49699516E-02     -3.11869168
    71   12 Mg  -0.49699556E-02     -3.11869420
    72   12 Mg  -0.49699660E-02     -3.11870076
    73   12 Mg  -0.49699512E-02     -3.11869145
    74   12 Mg  -0.49699514E-02     -3.11869161
    75   12 Mg  -0.49699664E-02     -3.11870103
    76   12 Mg  -0.49175451E-02     -3.08580614
    77   12 Mg  -0.49565755E-02     -3.11029808
    78   12 Mg  -0.49565807E-02     -3.11030132
    79   12 Mg  -0.49129108E-02     -3.08289807
    80   12 Mg  -0.49129117E-02     -3.08289863
    81   12 Mg  -0.49129117E-02     -3.08289865
    82   12 Mg  -0.49129150E-02     -3.08290068
    83   12 Mg  -0.49268120E-02     -3.09162121
    84   12 Mg  -0.49550200E-02     -3.10932196
    85   12 Mg  -0.49550092E-02     -3.10931521
    86   12 Mg  -0.49128949E-02     -3.08288811
    87   12 Mg  -0.49128994E-02     -3.08289094
    88   12 Mg  -0.49445882E-02     -3.10277591
    89   12 Mg  -0.49445948E-02     -3.10278008
    90   12 Mg  -0.49538384E-02     -3.10858051
    91   12 Mg  -0.49565750E-02     -3.11029779
    92   12 Mg  -0.49550199E-02     -3.10932192
    93   12 Mg  -0.49550245E-02     -3.10932482
    94   12 Mg  -0.49538484E-02     -3.10858681
    95   12 Mg  -0.49538484E-02     -3.10858680
    96   12 Mg  -0.49550148E-02     -3.10931871
    97   12 Mg  -0.49550093E-02     -3.10931528
    98   12 Mg  -0.49175590E-02     -3.08581484
    99   12 Mg  -0.49175401E-02     -3.08580299
   100   12 Mg  -0.49445887E-02     -3.10277624
   101   12 Mg  -0.49699508E-02     -3.11869119
   102   12 Mg  -0.49699548E-02     -3.11869370
   103   12 Mg  -0.49699652E-02     -3.11870026
   104   12 Mg  -0.49699504E-02     -3.11869096
   105   12 Mg  -0.49699506E-02     -3.11869112
   106   12 Mg  -0.49699657E-02     -3.11870053
   107   12 Mg  -0.49264054E-02     -3.09136607
   108   12 Mg  -0.49482989E-02     -3.10510444
   109   12 Mg  -0.49483037E-02     -3.10510744
   110   12 Mg  -0.49483036E-02     -3.10510741
   111   12 Mg  -0.49483092E-02     -3.10511088
   112   12 Mg  -0.49483031E-02     -3.10510706
   113   12 Mg  -0.49483140E-02     -3.10511394
   114   12 Mg  -0.49491882E-02     -3.10566246
   115   12 Mg  -0.49491938E-02     -3.10566597
   116   12 Mg  -0.49491844E-02     -3.10566007
   117   12 Mg  -0.49432825E-02     -3.10195660
   118   12 Mg  -0.49432782E-02     -3.10195390
   119   12 Mg  -0.49432828E-02     -3.10195681
   120   12 Mg  -0.49029470E-02     -3.07664572
   121   12 Mg  -0.49029370E-02     -3.07663943
   122   12 Mg  -0.49029317E-02     -3.07663610
   123   12 Mg  -0.49044135E-02     -3.07756593
   124   12 Mg  -0.49044082E-02     -3.07756260
   125   12 Mg  -0.49043932E-02     -3.07755321
   126   12 Mg  -0.51991216E-02     -3.26249804
   127   12 Mg  -0.51991119E-02     -3.26249194
   128   12 Mg  -0.51991325E-02     -3.26250491
   129   12 Mg  -0.49824781E-02     -3.12655224
   130   12 Mg  -0.49824774E-02     -3.12655177
   131   12 Mg  -0.49824935E-02     -3.12656188
   132   12 Mg  -0.49824775E-02     -3.12655184
   133   12 Mg  -0.49824734E-02     -3.12654927
   134   12 Mg  -0.49824783E-02     -3.12655233
   135   12 Mg  -0.49669918E-02     -3.11683440
   136   12 Mg  -0.49669928E-02     -3.11683502
   137   12 Mg  -0.49669967E-02     -3.11683749
   138   12 Mg  -0.49823660E-02     -3.12648186
   139   12 Mg  -0.49823615E-02     -3.12647907
   140   12 Mg  -0.49823868E-02     -3.12649495
   141   12 Mg  -0.48805136E-02     -3.06256854
   142   12 Mg  -0.48805071E-02     -3.06256443
   143   12 Mg  -0.48805114E-02     -3.06256714
   144   12 Mg  -0.48805142E-02     -3.06256892
   145   12 Mg  -0.48805024E-02     -3.06256149
   146   12 Mg  -0.48805186E-02     -3.06257168
   147   12 Mg  -0.48951494E-02     -3.07175262
   148   12 Mg  -0.48603188E-02     -3.04989607
   149   12 Mg  -0.48603090E-02     -3.04988995
   150   12 Mg  -0.48603227E-02     -3.04989855
--------------------------------------------------

Dispersion energy:      -7.5090033561024E-01 Eh

[Info] Dispersion energy written to .EDISP
