-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0296    5883.3470 1611284.7547
    85   12 Mg         0.0065     676.9189   60605.7530
    86   12 Mg         0.0064     676.9228   60606.1096
    87   12 Mg         0.0064     676.9228   60606.1096
    88   12 Mg         0.0064     676.9198   60605.8412
    89   12 Mg         0.0064     676.9198   60605.8411
    90   12 Mg         0.0065     676.9190   60605.7688
    91   12 Mg         0.0065     676.9185   60605.7242
    92   12 Mg         0.0065     676.9189   60605.7529
    93   12 Mg         0.0065     676.9189   60605.7528
    94   12 Mg         0.0065     676.9190   60605.7688
    95   12 Mg         0.0065     676.9190   60605.7688
    96   12 Mg         0.0065     676.9189   60605.7529
    97   12 Mg         0.0065     676.9189   60605.7530
    98   12 Mg         0.0064     676.9226   60606.0847
    99   12 Mg         0.0064     676.9226   60606.0849
   100   12 Mg         0.0064     676.9198   60605.8412
   101   12 Mg         0.0065     676.9162   60605.5191
   102   12 Mg         0.0065     676.9162   60605.5191
   103   12 Mg         0.0065     676.9162   60605.5190
   104   12 Mg         0.0065     676.9162   60605.5192
   105   12 Mg         0.0065     676.9162   60605.5191
   106   12 Mg         0.0065     676.9162   60605.5190
   107   12 Mg         0.0064     676.9204   60605.8931
   108   12 Mg         0.0064     676.9194   60605.8037
   109   12 Mg         0.0064     676.9194   60605.8037
   110   12 Mg         0.0064     676.9194   60605.8037
   111   12 Mg         0.0064     676.9194   60605.8037
   112   12 Mg         0.0064     676.9194   60605.8037
   113   12 Mg         0.0064     676.9194   60605.8036
   114   12 Mg         0.0064     676.9197   60605.8278
   115   12 Mg         0.0064     676.9197   60605.8277
   116   12 Mg         0.0064     676.9197   60605.8278
   117   12 Mg         0.0064     676.9202   60605.8780
   118   12 Mg         0.0064     676.9202   60605.8780
   119   12 Mg         0.0064     676.9202   60605.8780
   120   12 Mg         0.0064     676.9235   60606.1735
   121   12 Mg         0.0064     676.9236   60606.1736
   122   12 Mg         0.0064     676.9236   60606.1736
   123   12 Mg         0.0064     676.9232   60606.1405
   124   12 Mg         0.0064     676.9232   60606.1405
   125   12 Mg         0.0064     676.9232   60606.1406
   126   12 Mg         0.0080     676.8419   60598.8668
   127   12 Mg         0.0080     676.8419   60598.8669
   128   12 Mg         0.0080     676.8419   60598.8667
   129   12 Mg         0.0065     676.9157   60605.4751
   130   12 Mg         0.0065     676.9157   60605.4751
   131   12 Mg         0.0065     676.9157   60605.4750
   132   12 Mg         0.0065     676.9157   60605.4751
   133   12 Mg         0.0065     676.9157   60605.4752
   134   12 Mg         0.0065     676.9157   60605.4751
   135   12 Mg         0.0065     676.9178   60605.6627
   136   12 Mg         0.0065     676.9178   60605.6627
   137   12 Mg         0.0065     676.9178   60605.6627
   138   12 Mg         0.0065     676.9164   60605.5313
   139   12 Mg         0.0065     676.9164   60605.5314
   140   12 Mg         0.0065     676.9164   60605.5311
   141   12 Mg         0.0063     676.9257   60606.3673
   142   12 Mg         0.0063     676.9257   60606.3673
   143   12 Mg         0.0063     676.9257   60606.3673
   144   12 Mg         0.0063     676.9257   60606.3673
   145   12 Mg         0.0063     676.9257   60606.3674
   146   12 Mg         0.0063     676.9257   60606.3672
   147   12 Mg         0.0063     676.9244   60606.2469
   148   12 Mg         0.0063     676.9263   60606.4206
   149   12 Mg         0.0063     676.9263   60606.4207
   150   12 Mg         0.0063     676.9263   60606.4206
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.49209538E-02     -3.08794514
     2   12 Mg  -0.21623588E-02     -1.35690066
     3   12 Mg  -0.21552726E-02     -1.35245401
     4   12 Mg  -0.21552888E-02     -1.35246413
     5   12 Mg  -0.22507637E-02     -1.41237555
     6   12 Mg  -0.22507705E-02     -1.41237984
     7   12 Mg  -0.21623570E-02     -1.35689953
     8   12 Mg  -0.21623558E-02     -1.35689873
     9   12 Mg  -0.21907753E-02     -1.37473224
    10   12 Mg  -0.21907817E-02     -1.37473626
    11   12 Mg  -0.21829894E-02     -1.36984651
    12   12 Mg  -0.21907842E-02     -1.37473787
    13   12 Mg  -0.21907820E-02     -1.37473644
    14   12 Mg  -0.21552858E-02     -1.35246226
    15   12 Mg  -0.21802818E-02     -1.36814749
    16   12 Mg  -0.21802901E-02     -1.36815269
    17   12 Mg  -0.22507647E-02     -1.41237616
    18   12 Mg  -0.22507689E-02     -1.41237882
    19   12 Mg  -0.21830022E-02     -1.36985456
    20   12 Mg  -0.21829920E-02     -1.36984814
    21   12 Mg  -0.21802920E-02     -1.36815388
    22   12 Mg  -0.22507690E-02     -1.41237886
    23   12 Mg  -0.22507640E-02     -1.41237573
    24   12 Mg  -0.21907759E-02     -1.37473261
    25   12 Mg  -0.21907823E-02     -1.37473663
    26   12 Mg  -0.21085964E-02     -1.32316420
    27   12 Mg  -0.21085917E-02     -1.32316126
    28   12 Mg  -0.21085982E-02     -1.32316534
    29   12 Mg  -0.21283613E-02     -1.33556688
    30   12 Mg  -0.21210539E-02     -1.33098141
    31   12 Mg  -0.21210509E-02     -1.33097951
    32   12 Mg  -0.21210530E-02     -1.33098086
    33   12 Mg  -0.21210543E-02     -1.33098165
    34   12 Mg  -0.21210486E-02     -1.33097811
    35   12 Mg  -0.21210565E-02     -1.33098303
    36   12 Mg  -0.21701617E-02     -1.36179705
    37   12 Mg  -0.21701595E-02     -1.36179567
    38   12 Mg  -0.21701718E-02     -1.36180338
    39   12 Mg  -0.21630540E-02     -1.35733688
    40   12 Mg  -0.21630545E-02     -1.35733721
    41   12 Mg  -0.21630563E-02     -1.35733835
    42   12 Mg  -0.21710040E-02     -1.36232561
    43   12 Mg  -0.21710038E-02     -1.36232545
    44   12 Mg  -0.21710114E-02     -1.36233025
    45   12 Mg  -0.21710038E-02     -1.36232542
    46   12 Mg  -0.21710017E-02     -1.36232414
    47   12 Mg  -0.21710042E-02     -1.36232571
    48   12 Mg  -0.22691704E-02     -1.42392592
    49   12 Mg  -0.22691658E-02     -1.42392303
    50   12 Mg  -0.22691758E-02     -1.42392933
    51   12 Mg  -0.21330685E-02     -1.33852066
    52   12 Mg  -0.21330659E-02     -1.33851909
    53   12 Mg  -0.21330587E-02     -1.33851457
    54   12 Mg  -0.21321873E-02     -1.33796772
    55   12 Mg  -0.21321825E-02     -1.33796469
    56   12 Mg  -0.21321799E-02     -1.33796310
    57   12 Mg  -0.21511053E-02     -1.34983899
    58   12 Mg  -0.21511032E-02     -1.34983765
    59   12 Mg  -0.21511055E-02     -1.34983907
    60   12 Mg  -0.21537684E-02     -1.35151009
    61   12 Mg  -0.21537711E-02     -1.35151175
    62   12 Mg  -0.21537665E-02     -1.35150888
    63   12 Mg  -0.21541030E-02     -1.35172001
    64   12 Mg  -0.21541052E-02     -1.35172143
    65   12 Mg  -0.21541052E-02     -1.35172145
    66   12 Mg  -0.21541079E-02     -1.35172308
    67   12 Mg  -0.21541050E-02     -1.35172129
    68   12 Mg  -0.21541102E-02     -1.35172457
    69   12 Mg  -0.21432545E-02     -1.34491249
    70   12 Mg  -0.21660020E-02     -1.35918680
    71   12 Mg  -0.21660040E-02     -1.35918801
    72   12 Mg  -0.21660090E-02     -1.35919117
    73   12 Mg  -0.21660018E-02     -1.35918668
    74   12 Mg  -0.21660020E-02     -1.35918677
    75   12 Mg  -0.21660092E-02     -1.35919128
    76   12 Mg  -0.21389316E-02     -1.34219982
    77   12 Mg  -0.21583625E-02     -1.35439290
    78   12 Mg  -0.21583649E-02     -1.35439440
    79   12 Mg  -0.21367235E-02     -1.34081421
    80   12 Mg  -0.21367239E-02     -1.34081452
    81   12 Mg  -0.21367240E-02     -1.34081453
    82   12 Mg  -0.21367255E-02     -1.34081551
    83   12 Mg  -0.21437775E-02     -1.34524071
    84   12 Mg  -0.21572819E-02     -1.35371481
    85   12 Mg  -0.21572766E-02     -1.35371153
    86   12 Mg  -0.21367159E-02     -1.34080946
    87   12 Mg  -0.21367180E-02     -1.34081080
    88   12 Mg  -0.21521559E-02     -1.35049821
    89   12 Mg  -0.21521591E-02     -1.35050021
    90   12 Mg  -0.21565000E-02     -1.35322418
    91   12 Mg  -0.21583622E-02     -1.35439271
    92   12 Mg  -0.21572819E-02     -1.35371480
    93   12 Mg  -0.21572840E-02     -1.35371616
    94   12 Mg  -0.21565048E-02     -1.35322721
    95   12 Mg  -0.21565048E-02     -1.35322721
    96   12 Mg  -0.21572793E-02     -1.35371321
    97   12 Mg  -0.21572767E-02     -1.35371155
    98   12 Mg  -0.21389383E-02     -1.34220404
    99   12 Mg  -0.21389292E-02     -1.34219832
   100   12 Mg  -0.21521562E-02     -1.35049841
   101   12 Mg  -0.21660017E-02     -1.35918659
   102   12 Mg  -0.21660036E-02     -1.35918779
   103   12 Mg  -0.21660087E-02     -1.35919096
   104   12 Mg  -0.21660015E-02     -1.35918646
   105   12 Mg  -0.21660016E-02     -1.35918655
   106   12 Mg  -0.21660088E-02     -1.35919106
   107   12 Mg  -0.21432552E-02     -1.34491295
   108   12 Mg  -0.21540985E-02     -1.35171724
   109   12 Mg  -0.21541008E-02     -1.35171865
   110   12 Mg  -0.21541008E-02     -1.35171867
   111   12 Mg  -0.21541034E-02     -1.35172031
   112   12 Mg  -0.21541006E-02     -1.35171851
   113   12 Mg  -0.21541058E-02     -1.35172179
   114   12 Mg  -0.21537643E-02     -1.35150750
   115   12 Mg  -0.21537669E-02     -1.35150917
   116   12 Mg  -0.21537624E-02     -1.35150630
   117   12 Mg  -0.21510969E-02     -1.34983368
   118   12 Mg  -0.21510948E-02     -1.34983234
   119   12 Mg  -0.21510970E-02     -1.34983377
   120   12 Mg  -0.21321791E-02     -1.33796257
   121   12 Mg  -0.21321743E-02     -1.33795955
   122   12 Mg  -0.21321717E-02     -1.33795795
   123   12 Mg  -0.21330601E-02     -1.33851542
   124   12 Mg  -0.21330576E-02     -1.33851384
   125   12 Mg  -0.21330504E-02     -1.33850933
   126   12 Mg  -0.22691746E-02     -1.42392857
   127   12 Mg  -0.22691700E-02     -1.42392568
   128   12 Mg  -0.22691801E-02     -1.42393198
   129   12 Mg  -0.21710039E-02     -1.36232551
   130   12 Mg  -0.21710036E-02     -1.36232535
   131   12 Mg  -0.21710113E-02     -1.36233015
   132   12 Mg  -0.21710036E-02     -1.36232532
   133   12 Mg  -0.21710015E-02     -1.36232404
   134   12 Mg  -0.21710040E-02     -1.36232561
   135   12 Mg  -0.21630497E-02     -1.35733420
   136   12 Mg  -0.21630503E-02     -1.35733453
   137   12 Mg  -0.21630521E-02     -1.35733567
   138   12 Mg  -0.21701535E-02     -1.36179187
   139   12 Mg  -0.21701513E-02     -1.36179049
   140   12 Mg  -0.21701636E-02     -1.36179820
   141   12 Mg  -0.21210578E-02     -1.33098388
   142   12 Mg  -0.21210548E-02     -1.33098198
   143   12 Mg  -0.21210569E-02     -1.33098333
   144   12 Mg  -0.21210582E-02     -1.33098411
   145   12 Mg  -0.21210526E-02     -1.33098057
   146   12 Mg  -0.21210604E-02     -1.33098549
   147   12 Mg  -0.21283618E-02     -1.33556716
   148   12 Mg  -0.21086001E-02     -1.32316657
   149   12 Mg  -0.21085955E-02     -1.32316363
   150   12 Mg  -0.21086020E-02     -1.32316771
--------------------------------------------------

Dispersion energy:      -3.2691444529980E-01 Eh

[Info] Dispersion energy written to .EDISP
