-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0647    5807.1165 1590407.3488
    44   12 Mg         0.0126     676.6152   60578.5681
    45   12 Mg         0.0126     676.6152   60578.5684
    46   12 Mg         0.0126     676.6152   60578.5684
    47   12 Mg         0.0126     676.6152   60578.5683
    48   12 Mg         0.0162     676.4327   60562.2275
    49   12 Mg         0.0162     676.4327   60562.2276
    50   12 Mg         0.0162     676.4327   60562.2272
    51   12 Mg         0.0123     676.6316   60580.0385
    52   12 Mg         0.0123     676.6316   60580.0386
    53   12 Mg         0.0123     676.6316   60580.0389
    54   12 Mg         0.0123     676.6323   60580.0967
    55   12 Mg         0.0123     676.6323   60580.0969
    56   12 Mg         0.0123     676.6323   60580.0970
    57   12 Mg         0.0124     676.6252   60579.4598
    58   12 Mg         0.0124     676.6252   60579.4599
    59   12 Mg         0.0124     676.6252   60579.4598
    60   12 Mg         0.0124     676.6240   60579.3515
    61   12 Mg         0.0124     676.6240   60579.3514
    62   12 Mg         0.0124     676.6240   60579.3516
    63   12 Mg         0.0124     676.6229   60579.2541
    64   12 Mg         0.0124     676.6229   60579.2540
    65   12 Mg         0.0124     676.6229   60579.2540
    66   12 Mg         0.0124     676.6229   60579.2539
    67   12 Mg         0.0124     676.6229   60579.2540
    68   12 Mg         0.0124     676.6229   60579.2538
    69   12 Mg         0.0124     676.6271   60579.6286
    70   12 Mg         0.0126     676.6164   60578.6729
    71   12 Mg         0.0126     676.6164   60578.6728
    72   12 Mg         0.0126     676.6164   60578.6726
    73   12 Mg         0.0126     676.6164   60578.6729
    74   12 Mg         0.0126     676.6164   60578.6729
    75   12 Mg         0.0126     676.6164   60578.6726
    76   12 Mg         0.0123     676.6296   60579.8575
    77   12 Mg         0.0125     676.6212   60579.1000
    78   12 Mg         0.0125     676.6212   60579.0999
    79   12 Mg         0.0123     676.6308   60579.9642
    80   12 Mg         0.0123     676.6308   60579.9641
    81   12 Mg         0.0123     676.6308   60579.9641
    82   12 Mg         0.0123     676.6308   60579.9641
    83   12 Mg         0.0124     676.6272   60579.6436
    84   12 Mg         0.0125     676.6219   60579.1698
    85   12 Mg         0.0125     676.6219   60579.1700
    86   12 Mg         0.0123     676.6308   60579.9644
    87   12 Mg         0.0123     676.6308   60579.9644
    88   12 Mg         0.0124     676.6241   60579.3620
    89   12 Mg         0.0124     676.6241   60579.3619
    90   12 Mg         0.0125     676.6224   60579.2109
    91   12 Mg         0.0125     676.6212   60579.1000
    92   12 Mg         0.0125     676.6219   60579.1698
    93   12 Mg         0.0125     676.6219   60579.1697
    94   12 Mg         0.0125     676.6224   60579.2107
    95   12 Mg         0.0125     676.6224   60579.2107
    96   12 Mg         0.0125     676.6219   60579.1699
    97   12 Mg         0.0125     676.6219   60579.1700
    98   12 Mg         0.0123     676.6296   60579.8572
    99   12 Mg         0.0123     676.6296   60579.8575
   100   12 Mg         0.0124     676.6241   60579.3620
   101   12 Mg         0.0126     676.6164   60578.6729
   102   12 Mg         0.0126     676.6164   60578.6728
   103   12 Mg         0.0126     676.6164   60578.6726
   104   12 Mg         0.0126     676.6164   60578.6729
   105   12 Mg         0.0126     676.6164   60578.6729
   106   12 Mg         0.0126     676.6164   60578.6726
   107   12 Mg         0.0124     676.6271   60579.6286
   108   12 Mg         0.0124     676.6229   60579.2543
   109   12 Mg         0.0124     676.6229   60579.2542
   110   12 Mg         0.0124     676.6229   60579.2542
   111   12 Mg         0.0124     676.6229   60579.2541
   112   12 Mg         0.0124     676.6229   60579.2542
   113   12 Mg         0.0124     676.6229   60579.2540
   114   12 Mg         0.0124     676.6240   60579.3516
   115   12 Mg         0.0124     676.6240   60579.3515
   116   12 Mg         0.0124     676.6240   60579.3517
   117   12 Mg         0.0124     676.6252   60579.4601
   118   12 Mg         0.0124     676.6252   60579.4602
   119   12 Mg         0.0124     676.6252   60579.4601
   120   12 Mg         0.0123     676.6323   60580.0970
   121   12 Mg         0.0123     676.6323   60580.0972
   122   12 Mg         0.0123     676.6323   60580.0973
   123   12 Mg         0.0123     676.6316   60580.0388
   124   12 Mg         0.0123     676.6316   60580.0389
   125   12 Mg         0.0123     676.6316   60580.0392
   126   12 Mg         0.0162     676.4327   60562.2273
   127   12 Mg         0.0162     676.4327   60562.2275
   128   12 Mg         0.0162     676.4327   60562.2271
   129   12 Mg         0.0126     676.6152   60578.5684
   130   12 Mg         0.0126     676.6152   60578.5684
   131   12 Mg         0.0126     676.6152   60578.5681
   132   12 Mg         0.0126     676.6152   60578.5684
   133   12 Mg         0.0126     676.6152   60578.5684
   134   12 Mg         0.0126     676.6152   60578.5683
   135   12 Mg         0.0125     676.6193   60578.9311
   136   12 Mg         0.0125     676.6193   60578.9311
   137   12 Mg         0.0125     676.6193   60578.9310
   138   12 Mg         0.0126     676.6170   60578.7293
   139   12 Mg         0.0126     676.6170   60578.7294
   140   12 Mg         0.0126     676.6170   60578.7289
   141   12 Mg         0.0122     676.6374   60580.5572
   142   12 Mg         0.0122     676.6374   60580.5573
   143   12 Mg         0.0122     676.6374   60580.5573
   144   12 Mg         0.0122     676.6374   60580.5572
   145   12 Mg         0.0122     676.6374   60580.5574
   146   12 Mg         0.0122     676.6374   60580.5571
   147   12 Mg         0.0122     676.6342   60580.2649
   148   12 Mg         0.0121     676.6397   60580.7589
   149   12 Mg         0.0121     676.6397   60580.7591
   150   12 Mg         0.0121     676.6397   60580.7589
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.81134168E-02     -5.09124591
     2   12 Mg  -0.35437912E-02     -2.22376255
     3   12 Mg  -0.35326056E-02     -2.21674346
     4   12 Mg  -0.35326309E-02     -2.21675939
     5   12 Mg  -0.36897987E-02     -2.31538367
     6   12 Mg  -0.36898095E-02     -2.31539043
     7   12 Mg  -0.35437883E-02     -2.22376074
     8   12 Mg  -0.35437863E-02     -2.22375950
     9   12 Mg  -0.35868228E-02     -2.25076528
    10   12 Mg  -0.35868326E-02     -2.25077145
    11   12 Mg  -0.35759648E-02     -2.24395180
    12   12 Mg  -0.35868367E-02     -2.25077399
    13   12 Mg  -0.35868329E-02     -2.25077166
    14   12 Mg  -0.35326263E-02     -2.21675647
    15   12 Mg  -0.35721747E-02     -2.24157344
    16   12 Mg  -0.35721878E-02     -2.24158171
    17   12 Mg  -0.36897995E-02     -2.31538412
    18   12 Mg  -0.36898069E-02     -2.31538876
    19   12 Mg  -0.35759849E-02     -2.24396439
    20   12 Mg  -0.35759689E-02     -2.24395439
    21   12 Mg  -0.35721908E-02     -2.24158358
    22   12 Mg  -0.36898071E-02     -2.31538892
    23   12 Mg  -0.36897990E-02     -2.31538385
    24   12 Mg  -0.35868237E-02     -2.25076588
    25   12 Mg  -0.35868335E-02     -2.25077197
    26   12 Mg  -0.34607736E-02     -2.17166821
    27   12 Mg  -0.34607662E-02     -2.17166355
    28   12 Mg  -0.34607765E-02     -2.17167004
    29   12 Mg  -0.34901673E-02     -2.19011307
    30   12 Mg  -0.34787420E-02     -2.18294356
    31   12 Mg  -0.34787371E-02     -2.18294051
    32   12 Mg  -0.34787405E-02     -2.18294262
    33   12 Mg  -0.34787425E-02     -2.18294389
    34   12 Mg  -0.34787336E-02     -2.18293828
    35   12 Mg  -0.34787460E-02     -2.18294605
    36   12 Mg  -0.35564113E-02     -2.23168180
    37   12 Mg  -0.35564079E-02     -2.23167964
    38   12 Mg  -0.35564273E-02     -2.23169180
    39   12 Mg  -0.35449770E-02     -2.22450667
    40   12 Mg  -0.35449778E-02     -2.22450717
    41   12 Mg  -0.35449807E-02     -2.22450900
    42   12 Mg  -0.35572531E-02     -2.23221003
    43   12 Mg  -0.35572527E-02     -2.23220975
    44   12 Mg  -0.35572648E-02     -2.23221738
    45   12 Mg  -0.35572526E-02     -2.23220974
    46   12 Mg  -0.35572495E-02     -2.23220773
    47   12 Mg  -0.35572533E-02     -2.23221016
    48   12 Mg  -0.37184698E-02     -2.33337502
    49   12 Mg  -0.37184625E-02     -2.33337043
    50   12 Mg  -0.37184783E-02     -2.33338035
    51   12 Mg  -0.34974852E-02     -2.19470508
    52   12 Mg  -0.34974812E-02     -2.19470257
    53   12 Mg  -0.34974698E-02     -2.19469542
    54   12 Mg  -0.34962072E-02     -2.19390313
    55   12 Mg  -0.34961995E-02     -2.19389834
    56   12 Mg  -0.34961955E-02     -2.19389581
    57   12 Mg  -0.35263845E-02     -2.21283967
    58   12 Mg  -0.35263811E-02     -2.21283758
    59   12 Mg  -0.35263847E-02     -2.21283982
    60   12 Mg  -0.35306831E-02     -2.21553708
    61   12 Mg  -0.35306873E-02     -2.21553972
    62   12 Mg  -0.35306801E-02     -2.21553519
    63   12 Mg  -0.35308091E-02     -2.21561617
    64   12 Mg  -0.35308127E-02     -2.21561842
    65   12 Mg  -0.35308127E-02     -2.21561844
    66   12 Mg  -0.35308169E-02     -2.21562105
    67   12 Mg  -0.35308123E-02     -2.21561818
    68   12 Mg  -0.35308206E-02     -2.21562339
    69   12 Mg  -0.35138546E-02     -2.20497708
    70   12 Mg  -0.35486480E-02     -2.22681027
    71   12 Mg  -0.35486511E-02     -2.22681218
    72   12 Mg  -0.35486591E-02     -2.22681718
    73   12 Mg  -0.35486477E-02     -2.22681008
    74   12 Mg  -0.35486480E-02     -2.22681021
    75   12 Mg  -0.35486594E-02     -2.22681737
    76   12 Mg  -0.35070292E-02     -2.20069405
    77   12 Mg  -0.35373667E-02     -2.21973109
    78   12 Mg  -0.35373705E-02     -2.21973351
    79   12 Mg  -0.35034819E-02     -2.19846809
    80   12 Mg  -0.35034826E-02     -2.19846855
    81   12 Mg  -0.35034827E-02     -2.19846857
    82   12 Mg  -0.35034852E-02     -2.19847013
    83   12 Mg  -0.35144940E-02     -2.20537827
    84   12 Mg  -0.35358792E-02     -2.21879772
    85   12 Mg  -0.35358710E-02     -2.21879254
    86   12 Mg  -0.35034699E-02     -2.19846055
    87   12 Mg  -0.35034733E-02     -2.19846269
    88   12 Mg  -0.35278418E-02     -2.21375417
    89   12 Mg  -0.35278469E-02     -2.21375733
    90   12 Mg  -0.35347616E-02     -2.21809639
    91   12 Mg  -0.35373662E-02     -2.21973083
    92   12 Mg  -0.35358792E-02     -2.21879769
    93   12 Mg  -0.35358827E-02     -2.21879987
    94   12 Mg  -0.35347693E-02     -2.21810120
    95   12 Mg  -0.35347692E-02     -2.21810119
    96   12 Mg  -0.35358752E-02     -2.21879520
    97   12 Mg  -0.35358710E-02     -2.21879258
    98   12 Mg  -0.35070398E-02     -2.20070071
    99   12 Mg  -0.35070254E-02     -2.20069166
   100   12 Mg  -0.35278423E-02     -2.21375446
   101   12 Mg  -0.35486475E-02     -2.22680991
   102   12 Mg  -0.35486505E-02     -2.22681182
   103   12 Mg  -0.35486585E-02     -2.22681683
   104   12 Mg  -0.35486472E-02     -2.22680972
   105   12 Mg  -0.35486474E-02     -2.22680986
   106   12 Mg  -0.35486588E-02     -2.22681701
   107   12 Mg  -0.35138556E-02     -2.20497769
   108   12 Mg  -0.35308021E-02     -2.21561175
   109   12 Mg  -0.35308057E-02     -2.21561400
   110   12 Mg  -0.35308057E-02     -2.21561402
   111   12 Mg  -0.35308098E-02     -2.21561663
   112   12 Mg  -0.35308053E-02     -2.21561376
   113   12 Mg  -0.35308136E-02     -2.21561897
   114   12 Mg  -0.35306765E-02     -2.21553297
   115   12 Mg  -0.35306807E-02     -2.21553561
   116   12 Mg  -0.35306735E-02     -2.21553108
   117   12 Mg  -0.35263711E-02     -2.21283126
   118   12 Mg  -0.35263677E-02     -2.21282916
   119   12 Mg  -0.35263713E-02     -2.21283140
   120   12 Mg  -0.34961942E-02     -2.19389495
   121   12 Mg  -0.34961865E-02     -2.19389016
   122   12 Mg  -0.34961825E-02     -2.19388763
   123   12 Mg  -0.34974720E-02     -2.19469681
   124   12 Mg  -0.34974680E-02     -2.19469430
   125   12 Mg  -0.34974566E-02     -2.19468715
   126   12 Mg  -0.37184764E-02     -2.33337917
   127   12 Mg  -0.37184691E-02     -2.33337457
   128   12 Mg  -0.37184849E-02     -2.33338450
   129   12 Mg  -0.35572528E-02     -2.23220986
   130   12 Mg  -0.35572524E-02     -2.23220958
   131   12 Mg  -0.35572646E-02     -2.23221721
   132   12 Mg  -0.35572524E-02     -2.23220957
   133   12 Mg  -0.35572492E-02     -2.23220757
   134   12 Mg  -0.35572530E-02     -2.23220999
   135   12 Mg  -0.35449703E-02     -2.22450244
   136   12 Mg  -0.35449711E-02     -2.22450294
   137   12 Mg  -0.35449740E-02     -2.22450477
   138   12 Mg  -0.35563982E-02     -2.23167359
   139   12 Mg  -0.35563948E-02     -2.23167142
   140   12 Mg  -0.35564142E-02     -2.23168359
   141   12 Mg  -0.34787482E-02     -2.18294744
   142   12 Mg  -0.34787433E-02     -2.18294439
   143   12 Mg  -0.34787467E-02     -2.18294650
   144   12 Mg  -0.34787487E-02     -2.18294778
   145   12 Mg  -0.34787398E-02     -2.18294216
   146   12 Mg  -0.34787522E-02     -2.18294993
   147   12 Mg  -0.34901681E-02     -2.19011355
   148   12 Mg  -0.34607796E-02     -2.17167199
   149   12 Mg  -0.34607722E-02     -2.17166734
   150   12 Mg  -0.34607825E-02     -2.17167382
--------------------------------------------------

Dispersion energy:      -5.3590027918104E-01 Eh

[Info] Dispersion energy written to .EDISP
