-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0071    5923.0876 1622168.5902
    14   12 Mg  -0.76187231E-03     -0.47808209
    15   12 Mg  -0.77075299E-03     -0.48365480
    16   12 Mg  -0.77075592E-03     -0.48365664
    17   12 Mg  -0.79287254E-03     -0.49753503
    18   12 Mg  -0.79287393E-03     -0.49753590
    19   12 Mg  -0.77176760E-03     -0.48429148
    20   12 Mg  -0.77176397E-03     -0.48428921
    21   12 Mg  -0.77075659E-03     -0.48365706
    22   12 Mg  -0.79287388E-03     -0.49753587
    23   12 Mg  -0.79287218E-03     -0.49753481
    24   12 Mg  -0.77459790E-03     -0.48606752
    25   12 Mg  -0.77460021E-03     -0.48606897
    26   12 Mg  -0.74511560E-03     -0.46756710
    27   12 Mg  -0.74511394E-03     -0.46756606
    28   12 Mg  -0.74511623E-03     -0.46756750
    29   12 Mg  -0.75233168E-03     -0.47209526
    30   12 Mg  -0.74977340E-03     -0.47048991
    31   12 Mg  -0.74977234E-03     -0.47048924
    32   12 Mg  -0.74977310E-03     -0.47048972
    33   12 Mg  -0.74977354E-03     -0.47049000
    34   12 Mg  -0.74977155E-03     -0.47048875
    35   12 Mg  -0.74977432E-03     -0.47049049
    36   12 Mg  -0.76714354E-03     -0.48138984
    37   12 Mg  -0.76714276E-03     -0.48138935
    38   12 Mg  -0.76714711E-03     -0.48139208
    39   12 Mg  -0.76462470E-03     -0.47980924
    40   12 Mg  -0.76462488E-03     -0.47980936
    41   12 Mg  -0.76462552E-03     -0.47980976
    42   12 Mg  -0.76743028E-03     -0.48156977
    43   12 Mg  -0.76743019E-03     -0.48156972
    44   12 Mg  -0.76743290E-03     -0.48157141
    45   12 Mg  -0.76743018E-03     -0.48156971
    46   12 Mg  -0.76742945E-03     -0.48156925
    47   12 Mg  -0.76743034E-03     -0.48156981
    48   12 Mg  -0.79935886E-03     -0.50160526
    49   12 Mg  -0.79935723E-03     -0.50160424
    50   12 Mg  -0.79936079E-03     -0.50160647
    51   12 Mg  -0.75399740E-03     -0.47314051
    52   12 Mg  -0.75399651E-03     -0.47313995
    53   12 Mg  -0.75399397E-03     -0.47313836
    54   12 Mg  -0.75368687E-03     -0.47294565
    55   12 Mg  -0.75368517E-03     -0.47294458
    56   12 Mg  -0.75368426E-03     -0.47294402
    57   12 Mg  -0.76039748E-03     -0.47715662
    58   12 Mg  -0.76039673E-03     -0.47715615
    59   12 Mg  -0.76039753E-03     -0.47715665
    60   12 Mg  -0.76132310E-03     -0.47773746
    61   12 Mg  -0.76132404E-03     -0.47773805
    62   12 Mg  -0.76132242E-03     -0.47773703
    63   12 Mg  -0.76141019E-03     -0.47779211
    64   12 Mg  -0.76141099E-03     -0.47779261
    65   12 Mg  -0.76141100E-03     -0.47779262
    66   12 Mg  -0.76141192E-03     -0.47779320
    67   12 Mg  -0.76141091E-03     -0.47779256
    68   12 Mg  -0.76141276E-03     -0.47779372
    69   12 Mg  -0.75762176E-03     -0.47541483
    70   12 Mg  -0.76574305E-03     -0.48051102
    71   12 Mg  -0.76574372E-03     -0.48051144
    72   12 Mg  -0.76574550E-03     -0.48051256
    73   12 Mg  -0.76574297E-03     -0.48051097
    74   12 Mg  -0.76574302E-03     -0.48051100
    75   12 Mg  -0.76574556E-03     -0.48051259
    76   12 Mg  -0.75609736E-03     -0.47445826
    77   12 Mg  -0.76291354E-03     -0.47873547
    78   12 Mg  -0.76291438E-03     -0.47873600
    79   12 Mg  -0.75526163E-03     -0.47393383
    80   12 Mg  -0.75526182E-03     -0.47393395
    81   12 Mg  -0.75526182E-03     -0.47393395
    82   12 Mg  -0.75526237E-03     -0.47393429
    83   12 Mg  -0.75770052E-03     -0.47546426
    84   12 Mg  -0.76255470E-03     -0.47851030
    85   12 Mg  -0.76255285E-03     -0.47850914
    86   12 Mg  -0.75525896E-03     -0.47393216
    87   12 Mg  -0.75525971E-03     -0.47393262
    88   12 Mg  -0.76072964E-03     -0.47736506
    89   12 Mg  -0.76073077E-03     -0.47736576
    90   12 Mg  -0.76227845E-03     -0.47833695
    91   12 Mg  -0.76291343E-03     -0.47873541
    92   12 Mg  -0.76255470E-03     -0.47851030
    93   12 Mg  -0.76255546E-03     -0.47851077
    94   12 Mg  -0.76228016E-03     -0.47833802
    95   12 Mg  -0.76228015E-03     -0.47833802
    96   12 Mg  -0.76255380E-03     -0.47850973
    97   12 Mg  -0.76255286E-03     -0.47850914
    98   12 Mg  -0.75609974E-03     -0.47445975
    99   12 Mg  -0.75609652E-03     -0.47445773
   100   12 Mg  -0.76072976E-03     -0.47736513
   101   12 Mg  -0.76574292E-03     -0.48051094
   102   12 Mg  -0.76574359E-03     -0.48051136
   103   12 Mg  -0.76574538E-03     -0.48051248
   104   12 Mg  -0.76574285E-03     -0.48051089
   105   12 Mg  -0.76574290E-03     -0.48051092
   106   12 Mg  -0.76574544E-03     -0.48051252
   107   12 Mg  -0.75762203E-03     -0.47541500
   108   12 Mg  -0.76140863E-03     -0.47779113
   109   12 Mg  -0.76140943E-03     -0.47779163
   110   12 Mg  -0.76140944E-03     -0.47779164
   111   12 Mg  -0.76141036E-03     -0.47779221
   112   12 Mg  -0.76140934E-03     -0.47779158
   113   12 Mg  -0.76141119E-03     -0.47779274
   114   12 Mg  -0.76132164E-03     -0.47773654
   115   12 Mg  -0.76132258E-03     -0.47773713
   116   12 Mg  -0.76132096E-03     -0.47773612
   117   12 Mg  -0.76039449E-03     -0.47715475
   118   12 Mg  -0.76039374E-03     -0.47715427
   119   12 Mg  -0.76039454E-03     -0.47715478
   120   12 Mg  -0.75368397E-03     -0.47294383
   121   12 Mg  -0.75368227E-03     -0.47294276
   122   12 Mg  -0.75368137E-03     -0.47294220
   123   12 Mg  -0.75399444E-03     -0.47313866
   124   12 Mg  -0.75399356E-03     -0.47313810
   125   12 Mg  -0.75399102E-03     -0.47313651
   126   12 Mg  -0.79936036E-03     -0.50160620
   127   12 Mg  -0.79935873E-03     -0.50160518
   128   12 Mg  -0.79936228E-03     -0.50160741
   129   12 Mg  -0.76743022E-03     -0.48156974
   130   12 Mg  -0.76743013E-03     -0.48156968
   131   12 Mg  -0.76743284E-03     -0.48157138
   132   12 Mg  -0.76743012E-03     -0.48156967
   133   12 Mg  -0.76742939E-03     -0.48156922
   134   12 Mg  -0.76743028E-03     -0.48156977
   135   12 Mg  -0.76462318E-03     -0.47980829
   136   12 Mg  -0.76462337E-03     -0.47980841
   137   12 Mg  -0.76462400E-03     -0.47980881
   138   12 Mg  -0.76714062E-03     -0.48138801
   139   12 Mg  -0.76713984E-03     -0.48138752
   140   12 Mg  -0.76714419E-03     -0.48139025
   141   12 Mg  -0.74977479E-03     -0.47049079
   142   12 Mg  -0.74977373E-03     -0.47049012
   143   12 Mg  -0.74977448E-03     -0.47049059
   144   12 Mg  -0.74977493E-03     -0.47049087
   145   12 Mg  -0.74977294E-03     -0.47048962
   146   12 Mg  -0.74977571E-03     -0.47049136
   147   12 Mg  -0.75233185E-03     -0.47209536
   148   12 Mg  -0.74511693E-03     -0.46756793
   149   12 Mg  -0.74511527E-03     -0.46756689
   150   12 Mg  -0.74511756E-03     -0.46756833
--------------------------------------------------

Dispersion energy:      -1.1548755384741E-01 Eh

[Info] Dispersion energy written to .EDISP
