-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.3254    4247.9206 1163387.0512
   119   12 Mg         0.0482     674.5609   60394.6394
   120   12 Mg         0.0476     674.6024   60398.3563
   121   12 Mg         0.0476     674.6024   60398.3574
   122   12 Mg         0.0476     674.6024   60398.3579
   123   12 Mg         0.0476     674.5991   60398.0644
   124   12 Mg         0.0476     674.5991   60398.0649
   125   12 Mg         0.0476     674.5992   60398.0666
   126   12 Mg         0.0694     673.0648   60260.6949
   127   12 Mg         0.0694     673.0648   60260.6960
   128   12 Mg         0.0694     673.0648   60260.6932
   129   12 Mg         0.0492     674.4998   60389.1723
   130   12 Mg         0.0492     674.4998   60389.1722
   131   12 Mg         0.0492     674.4998   60389.1705
   132   12 Mg         0.0492     674.4998   60389.1723
   133   12 Mg         0.0492     674.4998   60389.1728
   134   12 Mg         0.0492     674.4998   60389.1721
   135   12 Mg         0.0488     674.5255   60391.4735
   136   12 Mg         0.0488     674.5255   60391.4733
   137   12 Mg         0.0488     674.5255   60391.4730
   138   12 Mg         0.0490     674.5100   60390.0865
   139   12 Mg         0.0490     674.5100   60390.0871
   140   12 Mg         0.0490     674.5100   60390.0841
   141   12 Mg         0.0471     674.6359   60401.3557
   142   12 Mg         0.0471     674.6359   60401.3563
   143   12 Mg         0.0471     674.6359   60401.3558
   144   12 Mg         0.0471     674.6359   60401.3556
   145   12 Mg         0.0471     674.6359   60401.3568
   146   12 Mg         0.0471     674.6359   60401.3551
   147   12 Mg         0.0474     674.6134   60399.3375
   148   12 Mg         0.0467     674.6605   60403.5578
   149   12 Mg         0.0467     674.6605   60403.5589
   150   12 Mg         0.0467     674.6605   60403.5575
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.16528879E-01    -10.37202805
     2   12 Mg  -0.80855546E-02     -5.07376214
     3   12 Mg  -0.80621837E-02     -5.05909664
     4   12 Mg  -0.80622264E-02     -5.05912342
     5   12 Mg  -0.82772002E-02     -5.19402153
     6   12 Mg  -0.82772198E-02     -5.19403383
     7   12 Mg  -0.80855496E-02     -5.07375897
     8   12 Mg  -0.80855461E-02     -5.07375676
     9   12 Mg  -0.81462263E-02     -5.11183421
    10   12 Mg  -0.81462414E-02     -5.11184366
    11   12 Mg  -0.81360374E-02     -5.10544056
    12   12 Mg  -0.81462485E-02     -5.11184809
    13   12 Mg  -0.81462417E-02     -5.11184387
    14   12 Mg  -0.80622189E-02     -5.05911872
    15   12 Mg  -0.81384698E-02     -5.10696688
    16   12 Mg  -0.81384935E-02     -5.10698177
    17   12 Mg  -0.82771986E-02     -5.19402056
    18   12 Mg  -0.82772146E-02     -5.19403060
    19   12 Mg  -0.81360700E-02     -5.10546100
    20   12 Mg  -0.81360447E-02     -5.10544512
    21   12 Mg  -0.81384982E-02     -5.10698471
    22   12 Mg  -0.82772141E-02     -5.19403028
    23   12 Mg  -0.82772012E-02     -5.19402220
    24   12 Mg  -0.81462284E-02     -5.11183549
    25   12 Mg  -0.81462426E-02     -5.11184443
    26   12 Mg  -0.79529568E-02     -4.99055577
    27   12 Mg  -0.79529439E-02     -4.99054767
    28   12 Mg  -0.79529623E-02     -4.99055919
    29   12 Mg  -0.79968459E-02     -5.01809658
    30   12 Mg  -0.79793312E-02     -5.00710590
    31   12 Mg  -0.79793218E-02     -5.00710005
    32   12 Mg  -0.79793269E-02     -5.00710325
    33   12 Mg  -0.79793317E-02     -5.00710624
    34   12 Mg  -0.79793157E-02     -5.00709620
    35   12 Mg  -0.79793370E-02     -5.00710958
    36   12 Mg  -0.81117853E-02     -5.09022215
    37   12 Mg  -0.81117799E-02     -5.09021876
    38   12 Mg  -0.81118124E-02     -5.09023912
    39   12 Mg  -0.80904844E-02     -5.07685559
    40   12 Mg  -0.80904857E-02     -5.07685640
    41   12 Mg  -0.80904910E-02     -5.07685972
    42   12 Mg  -0.81052563E-02     -5.08612512
    43   12 Mg  -0.81052546E-02     -5.08612407
    44   12 Mg  -0.81052763E-02     -5.08613769
    45   12 Mg  -0.81052553E-02     -5.08612451
    46   12 Mg  -0.81052503E-02     -5.08612138
    47   12 Mg  -0.81052560E-02     -5.08612496
    48   12 Mg  -0.83205194E-02     -5.22120475
    49   12 Mg  -0.83205061E-02     -5.22119643
    50   12 Mg  -0.83205331E-02     -5.22121334
    51   12 Mg  -0.80068711E-02     -5.02438747
    52   12 Mg  -0.80068639E-02     -5.02438297
    53   12 Mg  -0.80068445E-02     -5.02437078
    54   12 Mg  -0.80058923E-02     -5.02377328
    55   12 Mg  -0.80058793E-02     -5.02376509
    56   12 Mg  -0.80058723E-02     -5.02376071
    57   12 Mg  -0.80627473E-02     -5.05945031
    58   12 Mg  -0.80627422E-02     -5.05944711
    59   12 Mg  -0.80627479E-02     -5.05945071
    60   12 Mg  -0.80716276E-02     -5.06502279
    61   12 Mg  -0.80716351E-02     -5.06502752
    62   12 Mg  -0.80716233E-02     -5.06502008
    63   12 Mg  -0.80646909E-02     -5.06066995
    64   12 Mg  -0.80646973E-02     -5.06067396
    65   12 Mg  -0.80646969E-02     -5.06067373
    66   12 Mg  -0.80647045E-02     -5.06067846
    67   12 Mg  -0.80646960E-02     -5.06067317
    68   12 Mg  -0.80647107E-02     -5.06068237
    69   12 Mg  -0.80339711E-02     -5.04139300
    70   12 Mg  -0.80876680E-02     -5.07508831
    71   12 Mg  -0.80876731E-02     -5.07509150
    72   12 Mg  -0.80876867E-02     -5.07510002
    73   12 Mg  -0.80876676E-02     -5.07508803
    74   12 Mg  -0.80876679E-02     -5.07508821
    75   12 Mg  -0.80876875E-02     -5.07510053
    76   12 Mg  -0.80267629E-02     -5.03686978
    77   12 Mg  -0.80746899E-02     -5.06694442
    78   12 Mg  -0.80746970E-02     -5.06694890
    79   12 Mg  -0.80211306E-02     -5.03333543
    80   12 Mg  -0.80211316E-02     -5.03333608
    81   12 Mg  -0.80211317E-02     -5.03333611
    82   12 Mg  -0.80211355E-02     -5.03333850
    83   12 Mg  -0.80362956E-02     -5.04285161
    84   12 Mg  -0.80745715E-02     -5.06687011
    85   12 Mg  -0.80745576E-02     -5.06686141
    86   12 Mg  -0.80211094E-02     -5.03332215
    87   12 Mg  -0.80211154E-02     -5.03332588
    88   12 Mg  -0.80613052E-02     -5.05854540
    89   12 Mg  -0.80613142E-02     -5.05855105
    90   12 Mg  -0.80740279E-02     -5.06652899
    91   12 Mg  -0.80746895E-02     -5.06694419
    92   12 Mg  -0.80745713E-02     -5.06687000
    93   12 Mg  -0.80745775E-02     -5.06687388
    94   12 Mg  -0.80740409E-02     -5.06653717
    95   12 Mg  -0.80740409E-02     -5.06653717
    96   12 Mg  -0.80745649E-02     -5.06686598
    97   12 Mg  -0.80745578E-02     -5.06686151
    98   12 Mg  -0.80267805E-02     -5.03688081
    99   12 Mg  -0.80267563E-02     -5.03686563
   100   12 Mg  -0.80613057E-02     -5.05854571
   101   12 Mg  -0.80876667E-02     -5.07508749
   102   12 Mg  -0.80876718E-02     -5.07509068
   103   12 Mg  -0.80876854E-02     -5.07509919
   104   12 Mg  -0.80876663E-02     -5.07508721
   105   12 Mg  -0.80876666E-02     -5.07508738
   106   12 Mg  -0.80876862E-02     -5.07509971
   107   12 Mg  -0.80339716E-02     -5.04139332
   108   12 Mg  -0.80646780E-02     -5.06066188
   109   12 Mg  -0.80646844E-02     -5.06066589
   110   12 Mg  -0.80646841E-02     -5.06066567
   111   12 Mg  -0.80646916E-02     -5.06067039
   112   12 Mg  -0.80646832E-02     -5.06066510
   113   12 Mg  -0.80646978E-02     -5.06067430
   114   12 Mg  -0.80716160E-02     -5.06501554
   115   12 Mg  -0.80716236E-02     -5.06502027
   116   12 Mg  -0.80716117E-02     -5.06501283
   117   12 Mg  -0.80627237E-02     -5.05943549
   118   12 Mg  -0.80627186E-02     -5.05943229
   119   12 Mg  -0.80627243E-02     -5.05943589
   120   12 Mg  -0.80058692E-02     -5.02375875
   121   12 Mg  -0.80058561E-02     -5.02375055
   122   12 Mg  -0.80058491E-02     -5.02374617
   123   12 Mg  -0.80068488E-02     -5.02437351
   124   12 Mg  -0.80068417E-02     -5.02436901
   125   12 Mg  -0.80068222E-02     -5.02435682
   126   12 Mg  -0.83205302E-02     -5.22121156
   127   12 Mg  -0.83205170E-02     -5.22120324
   128   12 Mg  -0.83205439E-02     -5.22122015
   129   12 Mg  -0.81052557E-02     -5.08612476
   130   12 Mg  -0.81052541E-02     -5.08612371
   131   12 Mg  -0.81052758E-02     -5.08613733
   132   12 Mg  -0.81052548E-02     -5.08612415
   133   12 Mg  -0.81052498E-02     -5.08612101
   134   12 Mg  -0.81052555E-02     -5.08612459
   135   12 Mg  -0.80904728E-02     -5.07684830
   136   12 Mg  -0.80904740E-02     -5.07684911
   137   12 Mg  -0.80904793E-02     -5.07685243
   138   12 Mg  -0.81117623E-02     -5.09020771
   139   12 Mg  -0.81117569E-02     -5.09020433
   140   12 Mg  -0.81117894E-02     -5.09022468
   141   12 Mg  -0.79793414E-02     -5.00711232
   142   12 Mg  -0.79793321E-02     -5.00710648
   143   12 Mg  -0.79793372E-02     -5.00710967
   144   12 Mg  -0.79793419E-02     -5.00711267
   145   12 Mg  -0.79793259E-02     -5.00710263
   146   12 Mg  -0.79793473E-02     -5.00711601
   147   12 Mg  -0.79968478E-02     -5.01809779
   148   12 Mg  -0.79529679E-02     -4.99056268
   149   12 Mg  -0.79529549E-02     -4.99055457
   150   12 Mg  -0.79529733E-02     -4.99056610
--------------------------------------------------

Dispersion energy:      -1.2202993751437E+00 Eh

[Info] Dispersion energy written to .EDISP
