-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0491    5843.2965 1600316.0403
    90   12 Mg         0.0099     676.7520   60590.8108
    91   12 Mg         0.0099     676.7511   60590.7302
    92   12 Mg         0.0099     676.7516   60590.7809
    93   12 Mg         0.0099     676.7516   60590.7808
    94   12 Mg         0.0099     676.7520   60590.8106
    95   12 Mg         0.0099     676.7520   60590.8106
    96   12 Mg         0.0099     676.7516   60590.7810
    97   12 Mg         0.0099     676.7516   60590.7810
    98   12 Mg         0.0098     676.7573   60591.2927
    99   12 Mg         0.0098     676.7573   60591.2930
   100   12 Mg         0.0098     676.7532   60590.9250
   101   12 Mg         0.0100     676.7477   60590.4312
   102   12 Mg         0.0100     676.7477   60590.4312
   103   12 Mg         0.0100     676.7477   60590.4310
   104   12 Mg         0.0100     676.7477   60590.4312
   105   12 Mg         0.0100     676.7477   60590.4312
   106   12 Mg         0.0100     676.7477   60590.4310
   107   12 Mg         0.0098     676.7554   60591.1147
   108   12 Mg         0.0099     676.7522   60590.8288
   109   12 Mg         0.0099     676.7522   60590.8287
   110   12 Mg         0.0099     676.7522   60590.8287
   111   12 Mg         0.0099     676.7522   60590.8286
   112   12 Mg         0.0099     676.7522   60590.8287
   113   12 Mg         0.0099     676.7522   60590.8286
   114   12 Mg         0.0098     676.7535   60590.9509
   115   12 Mg         0.0098     676.7535   60590.9509
   116   12 Mg         0.0098     676.7535   60590.9510
   117   12 Mg         0.0098     676.7540   60590.9962
   118   12 Mg         0.0098     676.7540   60590.9963
   119   12 Mg         0.0098     676.7540   60590.9962
   120   12 Mg         0.0097     676.7595   60591.4818
   121   12 Mg         0.0097     676.7595   60591.4819
   122   12 Mg         0.0097     676.7595   60591.4820
   123   12 Mg         0.0097     676.7589   60591.4345
   124   12 Mg         0.0097     676.7589   60591.4346
   125   12 Mg         0.0097     676.7589   60591.4348
   126   12 Mg         0.0126     676.6143   60578.4889
   127   12 Mg         0.0126     676.6143   60578.4890
   128   12 Mg         0.0126     676.6143   60578.4887
   129   12 Mg         0.0100     676.7464   60590.3090
   130   12 Mg         0.0100     676.7464   60590.3090
   131   12 Mg         0.0100     676.7464   60590.3088
   132   12 Mg         0.0100     676.7464   60590.3090
   133   12 Mg         0.0100     676.7464   60590.3091
   134   12 Mg         0.0100     676.7464   60590.3090
   135   12 Mg         0.0099     676.7500   60590.6321
   136   12 Mg         0.0099     676.7500   60590.6321
   137   12 Mg         0.0099     676.7500   60590.6321
   138   12 Mg         0.0100     676.7473   60590.3932
   139   12 Mg         0.0100     676.7473   60590.3933
   140   12 Mg         0.0100     676.7473   60590.3930
   141   12 Mg         0.0096     676.7632   60591.8215
   142   12 Mg         0.0096     676.7632   60591.8215
   143   12 Mg         0.0096     676.7632   60591.8215
   144   12 Mg         0.0096     676.7632   60591.8214
   145   12 Mg         0.0096     676.7633   60591.8216
   146   12 Mg         0.0096     676.7632   60591.8214
   147   12 Mg         0.0097     676.7609   60591.6077
   148   12 Mg         0.0096     676.7647   60591.9517
   149   12 Mg         0.0096     676.7647   60591.9518
   150   12 Mg         0.0096     676.7647   60591.9516
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.68569021E-02     -4.30277104
     2   12 Mg  -0.29983542E-02     -1.88149567
     3   12 Mg  -0.29886947E-02     -1.87543422
     4   12 Mg  -0.29887166E-02     -1.87544797
     5   12 Mg  -0.31221138E-02     -1.95915599
     6   12 Mg  -0.31221231E-02     -1.95916182
     7   12 Mg  -0.29983517E-02     -1.88149413
     8   12 Mg  -0.29983500E-02     -1.88149305
     9   12 Mg  -0.30360931E-02     -1.90517719
    10   12 Mg  -0.30361017E-02     -1.90518257
    11   12 Mg  -0.30262163E-02     -1.89897939
    12   12 Mg  -0.30361052E-02     -1.90518476
    13   12 Mg  -0.30361020E-02     -1.90518277
    14   12 Mg  -0.29887126E-02     -1.87544544
    15   12 Mg  -0.30227510E-02     -1.89680486
    16   12 Mg  -0.30227623E-02     -1.89681196
    17   12 Mg  -0.31221147E-02     -1.95915657
    18   12 Mg  -0.31221208E-02     -1.95916040
    19   12 Mg  -0.30262337E-02     -1.89899029
    20   12 Mg  -0.30262198E-02     -1.89898161
    21   12 Mg  -0.30227648E-02     -1.89681358
    22   12 Mg  -0.31221210E-02     -1.95916051
    23   12 Mg  -0.31221141E-02     -1.95915618
    24   12 Mg  -0.30360939E-02     -1.90517769
    25   12 Mg  -0.30361024E-02     -1.90518304
    26   12 Mg  -0.29260447E-02     -1.83612075
    27   12 Mg  -0.29260383E-02     -1.83611674
    28   12 Mg  -0.29260472E-02     -1.83612231
    29   12 Mg  -0.29521083E-02     -1.85247590
    30   12 Mg  -0.29422069E-02     -1.84626270
    31   12 Mg  -0.29422027E-02     -1.84626010
    32   12 Mg  -0.29422057E-02     -1.84626193
    33   12 Mg  -0.29422074E-02     -1.84626301
    34   12 Mg  -0.29421997E-02     -1.84625818
    35   12 Mg  -0.29422104E-02     -1.84626488
    36   12 Mg  -0.30090789E-02     -1.88822554
    37   12 Mg  -0.30090759E-02     -1.88822367
    38   12 Mg  -0.30090927E-02     -1.88823416
    39   12 Mg  -0.29993154E-02     -1.88209880
    40   12 Mg  -0.29993161E-02     -1.88209924
    41   12 Mg  -0.29993185E-02     -1.88210080
    42   12 Mg  -0.30099990E-02     -1.88880292
    43   12 Mg  -0.30099987E-02     -1.88880269
    44   12 Mg  -0.30100091E-02     -1.88880924
    45   12 Mg  -0.30099986E-02     -1.88880267
    46   12 Mg  -0.30099959E-02     -1.88880093
    47   12 Mg  -0.30099992E-02     -1.88880304
    48   12 Mg  -0.31469514E-02     -1.97474182
    49   12 Mg  -0.31469451E-02     -1.97473787
    50   12 Mg  -0.31469588E-02     -1.97474643
    51   12 Mg  -0.29584496E-02     -1.85645517
    52   12 Mg  -0.29584462E-02     -1.85645302
    53   12 Mg  -0.29584364E-02     -1.85644686
    54   12 Mg  -0.29573137E-02     -1.85574239
    55   12 Mg  -0.29573072E-02     -1.85573827
    56   12 Mg  -0.29573037E-02     -1.85573609
    57   12 Mg  -0.29831955E-02     -1.87198343
    58   12 Mg  -0.29831926E-02     -1.87198162
    59   12 Mg  -0.29831957E-02     -1.87198356
    60   12 Mg  -0.29868515E-02     -1.87427761
    61   12 Mg  -0.29868551E-02     -1.87427988
    62   12 Mg  -0.29868489E-02     -1.87427598
    63   12 Mg  -0.29871321E-02     -1.87445372
    64   12 Mg  -0.29871352E-02     -1.87445566
    65   12 Mg  -0.29871353E-02     -1.87445568
    66   12 Mg  -0.29871388E-02     -1.87445792
    67   12 Mg  -0.29871349E-02     -1.87445545
    68   12 Mg  -0.29871420E-02     -1.87445993
    69   12 Mg  -0.29724114E-02     -1.86521633
    70   12 Mg  -0.30028752E-02     -1.88433267
    71   12 Mg  -0.30028779E-02     -1.88433431
    72   12 Mg  -0.30028847E-02     -1.88433862
    73   12 Mg  -0.30028750E-02     -1.88433250
    74   12 Mg  -0.30028752E-02     -1.88433262
    75   12 Mg  -0.30028850E-02     -1.88433878
    76   12 Mg  -0.29665904E-02     -1.86156360
    77   12 Mg  -0.29928682E-02     -1.87805317
    78   12 Mg  -0.29928715E-02     -1.87805524
    79   12 Mg  -0.29635457E-02     -1.85965300
    80   12 Mg  -0.29635464E-02     -1.85965341
    81   12 Mg  -0.29635464E-02     -1.85965343
    82   12 Mg  -0.29635485E-02     -1.85965477
    83   12 Mg  -0.29730891E-02     -1.86564155
    84   12 Mg  -0.29914671E-02     -1.87717393
    85   12 Mg  -0.29914600E-02     -1.87716946
    86   12 Mg  -0.29635354E-02     -1.85964652
    87   12 Mg  -0.29635383E-02     -1.85964836
    88   12 Mg  -0.29845197E-02     -1.87281439
    89   12 Mg  -0.29845240E-02     -1.87281712
    90   12 Mg  -0.29904991E-02     -1.87656652
    91   12 Mg  -0.29928679E-02     -1.87805293
    92   12 Mg  -0.29914670E-02     -1.87717391
    93   12 Mg  -0.29914700E-02     -1.87717577
    94   12 Mg  -0.29905057E-02     -1.87657066
    95   12 Mg  -0.29905057E-02     -1.87657065
    96   12 Mg  -0.29914636E-02     -1.87717176
    97   12 Mg  -0.29914600E-02     -1.87716949
    98   12 Mg  -0.29665996E-02     -1.86156935
    99   12 Mg  -0.29665872E-02     -1.86156155
   100   12 Mg  -0.29845201E-02     -1.87281465
   101   12 Mg  -0.30028748E-02     -1.88433237
   102   12 Mg  -0.30028774E-02     -1.88433401
   103   12 Mg  -0.30028843E-02     -1.88433832
   104   12 Mg  -0.30028745E-02     -1.88433220
   105   12 Mg  -0.30028747E-02     -1.88433232
   106   12 Mg  -0.30028845E-02     -1.88433847
   107   12 Mg  -0.29724123E-02     -1.86521689
   108   12 Mg  -0.29871261E-02     -1.87444993
   109   12 Mg  -0.29871292E-02     -1.87445187
   110   12 Mg  -0.29871292E-02     -1.87445189
   111   12 Mg  -0.29871328E-02     -1.87445412
   112   12 Mg  -0.29871289E-02     -1.87445166
   113   12 Mg  -0.29871360E-02     -1.87445614
   114   12 Mg  -0.29868459E-02     -1.87427408
   115   12 Mg  -0.29868495E-02     -1.87427635
   116   12 Mg  -0.29868433E-02     -1.87427244
   117   12 Mg  -0.29831840E-02     -1.87197620
   118   12 Mg  -0.29831811E-02     -1.87197439
   119   12 Mg  -0.29831842E-02     -1.87197632
   120   12 Mg  -0.29573025E-02     -1.85573537
   121   12 Mg  -0.29572960E-02     -1.85573124
   122   12 Mg  -0.29572925E-02     -1.85572906
   123   12 Mg  -0.29584383E-02     -1.85644804
   124   12 Mg  -0.29584348E-02     -1.85644589
   125   12 Mg  -0.29584250E-02     -1.85643973
   126   12 Mg  -0.31469571E-02     -1.97474540
   127   12 Mg  -0.31469508E-02     -1.97474146
   128   12 Mg  -0.31469645E-02     -1.97475002
   129   12 Mg  -0.30099988E-02     -1.88880278
   130   12 Mg  -0.30099985E-02     -1.88880255
   131   12 Mg  -0.30100089E-02     -1.88880910
   132   12 Mg  -0.30099984E-02     -1.88880253
   133   12 Mg  -0.30099957E-02     -1.88880079
   134   12 Mg  -0.30099990E-02     -1.88880290
   135   12 Mg  -0.29993095E-02     -1.88209515
   136   12 Mg  -0.29993102E-02     -1.88209559
   137   12 Mg  -0.29993127E-02     -1.88209715
   138   12 Mg  -0.30090677E-02     -1.88821848
   139   12 Mg  -0.30090647E-02     -1.88821660
   140   12 Mg  -0.30090814E-02     -1.88822709
   141   12 Mg  -0.29422122E-02     -1.84626605
   142   12 Mg  -0.29422081E-02     -1.84626345
   143   12 Mg  -0.29422110E-02     -1.84626528
   144   12 Mg  -0.29422127E-02     -1.84626636
   145   12 Mg  -0.29422050E-02     -1.84626153
   146   12 Mg  -0.29422157E-02     -1.84626823
   147   12 Mg  -0.29521089E-02     -1.85247630
   148   12 Mg  -0.29260498E-02     -1.83612399
   149   12 Mg  -0.29260434E-02     -1.83611998
   150   12 Mg  -0.29260523E-02     -1.83612555
--------------------------------------------------

Dispersion energy:      -4.5337963438265E-01 Eh

[Info] Dispersion energy written to .EDISP
