-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0102    5918.0687 1620794.0532
    33   12 Mg         0.0026     677.1040   60622.3280
    34   12 Mg         0.0026     677.1040   60622.3280
    35   12 Mg         0.0026     677.1040   60622.3280
    36   12 Mg         0.0026     677.1009   60622.0496
    37   12 Mg         0.0026     677.1009   60622.0496
    38   12 Mg         0.0026     677.1009   60622.0495
    39   12 Mg         0.0026     677.1013   60622.0889
    40   12 Mg         0.0026     677.1013   60622.0889
    41   12 Mg         0.0026     677.1013   60622.0889
    42   12 Mg         0.0027     677.1004   60622.0101
    43   12 Mg         0.0027     677.1004   60622.0101
    44   12 Mg         0.0027     677.1004   60622.0101
    45   12 Mg         0.0027     677.1004   60622.0101
    46   12 Mg         0.0027     677.1004   60622.0102
    47   12 Mg         0.0027     677.1004   60622.0101
    48   12 Mg         0.0031     677.0787   60620.0669
    49   12 Mg         0.0031     677.0787   60620.0669
    50   12 Mg         0.0031     677.0787   60620.0668
    51   12 Mg         0.0026     677.1033   60622.2630
    52   12 Mg         0.0026     677.1033   60622.2630
    53   12 Mg         0.0026     677.1033   60622.2630
    54   12 Mg         0.0026     677.1033   60622.2671
    55   12 Mg         0.0026     677.1033   60622.2672
    56   12 Mg         0.0026     677.1033   60622.2672
    57   12 Mg         0.0026     677.1018   60622.1352
    58   12 Mg         0.0026     677.1018   60622.1352
    59   12 Mg         0.0026     677.1018   60622.1352
    60   12 Mg         0.0026     677.1020   60622.1507
    61   12 Mg         0.0026     677.1020   60622.1507
    62   12 Mg         0.0026     677.1020   60622.1507
    63   12 Mg         0.0026     677.1019   60622.1390
    64   12 Mg         0.0026     677.1019   60622.1390
    65   12 Mg         0.0026     677.1019   60622.1390
    66   12 Mg         0.0026     677.1019   60622.1389
    67   12 Mg         0.0026     677.1019   60622.1390
    68   12 Mg         0.0026     677.1019   60622.1389
    69   12 Mg         0.0026     677.1022   60622.1682
    70   12 Mg         0.0026     677.1008   60622.0410
    71   12 Mg         0.0026     677.1008   60622.0410
    72   12 Mg         0.0026     677.1008   60622.0410
    73   12 Mg         0.0026     677.1008   60622.0410
    74   12 Mg         0.0026     677.1008   60622.0410
    75   12 Mg         0.0026     677.1008   60622.0410
    76   12 Mg         0.0026     677.1029   60622.2325
    77   12 Mg         0.0026     677.1016   60622.1124
    78   12 Mg         0.0026     677.1016   60622.1124
    79   12 Mg         0.0026     677.1030   60622.2434
    80   12 Mg         0.0026     677.1030   60622.2434
    81   12 Mg         0.0026     677.1030   60622.2434
    82   12 Mg         0.0026     677.1030   60622.2434
    83   12 Mg         0.0026     677.1025   60622.1983
    84   12 Mg         0.0026     677.1017   60622.1204
    85   12 Mg         0.0026     677.1017   60622.1204
    86   12 Mg         0.0026     677.1030   60622.2435
    87   12 Mg         0.0026     677.1030   60622.2435
    88   12 Mg         0.0026     677.1020   60622.1505
    89   12 Mg         0.0026     677.1020   60622.1505
    90   12 Mg         0.0026     677.1017   60622.1266
    91   12 Mg         0.0026     677.1016   60622.1124
    92   12 Mg         0.0026     677.1017   60622.1204
    93   12 Mg         0.0026     677.1017   60622.1204
    94   12 Mg         0.0026     677.1017   60622.1265
    95   12 Mg         0.0026     677.1017   60622.1265
    96   12 Mg         0.0026     677.1017   60622.1204
    97   12 Mg         0.0026     677.1017   60622.1204
    98   12 Mg         0.0026     677.1029   60622.2325
    99   12 Mg         0.0026     677.1029   60622.2325
   100   12 Mg         0.0026     677.1020   60622.1505
   101   12 Mg         0.0026     677.1008   60622.0410
   102   12 Mg         0.0026     677.1008   60622.0410
   103   12 Mg         0.0026     677.1008   60622.0410
   104   12 Mg         0.0026     677.1008   60622.0410
   105   12 Mg         0.0026     677.1008   60622.0410
   106   12 Mg         0.0026     677.1008   60622.0410
   107   12 Mg         0.0026     677.1022   60622.1682
   108   12 Mg         0.0026     677.1019   60622.1390
   109   12 Mg         0.0026     677.1019   60622.1390
   110   12 Mg         0.0026     677.1019   60622.1390
   111   12 Mg         0.0026     677.1019   60622.1390
   112   12 Mg         0.0026     677.1019   60622.1390
   113   12 Mg         0.0026     677.1019   60622.1390
   114   12 Mg         0.0026     677.1020   60622.1507
   115   12 Mg         0.0026     677.1020   60622.1507
   116   12 Mg         0.0026     677.1020   60622.1507
   117   12 Mg         0.0026     677.1018   60622.1352
   118   12 Mg         0.0026     677.1018   60622.1352
   119   12 Mg         0.0026     677.1018   60622.1352
   120   12 Mg         0.0026     677.1033   60622.2672
   121   12 Mg         0.0026     677.1033   60622.2672
   122   12 Mg         0.0026     677.1033   60622.2672
   123   12 Mg         0.0026     677.1033   60622.2630
   124   12 Mg         0.0026     677.1033   60622.2630
   125   12 Mg         0.0026     677.1033   60622.2631
   126   12 Mg         0.0031     677.0787   60620.0669
   127   12 Mg         0.0031     677.0787   60620.0669
   128   12 Mg         0.0031     677.0787   60620.0668
   129   12 Mg         0.0027     677.1004   60622.0101
   130   12 Mg         0.0027     677.1004   60622.0101
   131   12 Mg         0.0027     677.1004   60622.0101
   132   12 Mg         0.0027     677.1004   60622.0101
   133   12 Mg         0.0027     677.1004   60622.0102
   134   12 Mg         0.0027     677.1004   60622.0101
   135   12 Mg         0.0026     677.1013   60622.0889
   136   12 Mg         0.0026     677.1013   60622.0889
   137   12 Mg         0.0026     677.1013   60622.0889
   138   12 Mg         0.0026     677.1009   60622.0497
   139   12 Mg         0.0026     677.1009   60622.0497
   140   12 Mg         0.0026     677.1009   60622.0496
   141   12 Mg         0.0026     677.1040   60622.3280
   142   12 Mg         0.0026     677.1040   60622.3280
   143   12 Mg         0.0026     677.1040   60622.3280
   144   12 Mg         0.0026     677.1040   60622.3280
   145   12 Mg         0.0026     677.1040   60622.3280
   146   12 Mg         0.0026     677.1040   60622.3279
   147   12 Mg         0.0026     677.1036   60622.2930
   148   12 Mg         0.0026     677.1039   60622.3203
   149   12 Mg         0.0026     677.1039   60622.3204
   150   12 Mg         0.0026     677.1039   60622.3203
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.22647314E-02     -1.42114044
     2   12 Mg  -0.10117224E-02     -0.63486540
     3   12 Mg  -0.10083993E-02     -0.63278010
     4   12 Mg  -0.10084069E-02     -0.63278486
     5   12 Mg  -0.10505707E-02     -0.65924305
     6   12 Mg  -0.10505739E-02     -0.65924509
     7   12 Mg  -0.10117216E-02     -0.63486488
     8   12 Mg  -0.10117210E-02     -0.63486449
     9   12 Mg  -0.10253325E-02     -0.64340587
    10   12 Mg  -0.10253356E-02     -0.64340779
    11   12 Mg  -0.10215211E-02     -0.64101418
    12   12 Mg  -0.10253368E-02     -0.64340854
    13   12 Mg  -0.10253357E-02     -0.64340788
    14   12 Mg  -0.10084055E-02     -0.63278398
    15   12 Mg  -0.10201945E-02     -0.64018169
    16   12 Mg  -0.10201983E-02     -0.64018413
    17   12 Mg  -0.10505713E-02     -0.65924345
    18   12 Mg  -0.10505732E-02     -0.65924463
    19   12 Mg  -0.10215272E-02     -0.64101798
    20   12 Mg  -0.10215223E-02     -0.64101495
    21   12 Mg  -0.10201992E-02     -0.64018468
    22   12 Mg  -0.10505731E-02     -0.65924460
    23   12 Mg  -0.10505709E-02     -0.65924317
    24   12 Mg  -0.10253328E-02     -0.64340605
    25   12 Mg  -0.10253359E-02     -0.64340796
    26   12 Mg  -0.98621153E-03     -0.61885708
    27   12 Mg  -0.98620933E-03     -0.61885570
    28   12 Mg  -0.98621237E-03     -0.61885761
    29   12 Mg  -0.99574311E-03     -0.62483823
    30   12 Mg  -0.99234143E-03     -0.62270365
    31   12 Mg  -0.99234001E-03     -0.62270276
    32   12 Mg  -0.99234102E-03     -0.62270339
    33   12 Mg  -0.99234161E-03     -0.62270376
    34   12 Mg  -0.99233896E-03     -0.62270210
    35   12 Mg  -0.99234265E-03     -0.62270441
    36   12 Mg  -0.10154034E-02     -0.63717525
    37   12 Mg  -0.10154024E-02     -0.63717461
    38   12 Mg  -0.10154081E-02     -0.63717823
    39   12 Mg  -0.10120620E-02     -0.63507849
    40   12 Mg  -0.10120622E-02     -0.63507865
    41   12 Mg  -0.10120631E-02     -0.63507917
    42   12 Mg  -0.10158393E-02     -0.63744879
    43   12 Mg  -0.10158392E-02     -0.63744872
    44   12 Mg  -0.10158428E-02     -0.63745097
    45   12 Mg  -0.10158392E-02     -0.63744870
    46   12 Mg  -0.10158382E-02     -0.63744810
    47   12 Mg  -0.10158394E-02     -0.63744884
    48   12 Mg  -0.10592558E-02     -0.66469307
    49   12 Mg  -0.10592537E-02     -0.66469171
    50   12 Mg  -0.10592584E-02     -0.66469468
    51   12 Mg  -0.99797301E-03     -0.62623752
    52   12 Mg  -0.99797183E-03     -0.62623678
    53   12 Mg  -0.99796845E-03     -0.62623466
    54   12 Mg  -0.99754696E-03     -0.62597017
    55   12 Mg  -0.99754470E-03     -0.62596875
    56   12 Mg  -0.99754350E-03     -0.62596800
    57   12 Mg  -0.10064436E-02     -0.63155291
    58   12 Mg  -0.10064426E-02     -0.63155228
    59   12 Mg  -0.10064437E-02     -0.63155295
    60   12 Mg  -0.10076882E-02     -0.63233389
    61   12 Mg  -0.10076894E-02     -0.63233467
    62   12 Mg  -0.10076873E-02     -0.63233332
    63   12 Mg  -0.10078300E-02     -0.63242290
    64   12 Mg  -0.10078311E-02     -0.63242356
    65   12 Mg  -0.10078311E-02     -0.63242357
    66   12 Mg  -0.10078323E-02     -0.63242434
    67   12 Mg  -0.10078310E-02     -0.63242349
    68   12 Mg  -0.10078334E-02     -0.63242503
    69   12 Mg  -0.10027692E-02     -0.62924717
    70   12 Mg  -0.10135706E-02     -0.63602513
    71   12 Mg  -0.10135715E-02     -0.63602569
    72   12 Mg  -0.10135738E-02     -0.63602718
    73   12 Mg  -0.10135705E-02     -0.63602507
    74   12 Mg  -0.10135705E-02     -0.63602511
    75   12 Mg  -0.10135739E-02     -0.63602723
    76   12 Mg  -0.10007391E-02     -0.62797327
    77   12 Mg  -0.10098415E-02     -0.63368509
    78   12 Mg  -0.10098426E-02     -0.63368580
    79   12 Mg  -0.99966912E-03     -0.62730184
    80   12 Mg  -0.99966936E-03     -0.62730199
    81   12 Mg  -0.99966937E-03     -0.62730200
    82   12 Mg  -0.99967009E-03     -0.62730246
    83   12 Mg  -0.10029977E-02     -0.62939057
    84   12 Mg  -0.10093481E-02     -0.63337550
    85   12 Mg  -0.10093456E-02     -0.63337395
    86   12 Mg  -0.99966557E-03     -0.62729962
    87   12 Mg  -0.99966656E-03     -0.62730024
    88   12 Mg  -0.10069302E-02     -0.63185822
    89   12 Mg  -0.10069317E-02     -0.63185917
    90   12 Mg  -0.10089841E-02     -0.63314711
    91   12 Mg  -0.10098413E-02     -0.63368500
    92   12 Mg  -0.10093481E-02     -0.63337549
    93   12 Mg  -0.10093491E-02     -0.63337613
    94   12 Mg  -0.10089864E-02     -0.63314854
    95   12 Mg  -0.10089864E-02     -0.63314854
    96   12 Mg  -0.10093469E-02     -0.63337475
    97   12 Mg  -0.10093457E-02     -0.63337396
    98   12 Mg  -0.10007423E-02     -0.62797525
    99   12 Mg  -0.10007380E-02     -0.62797257
   100   12 Mg  -0.10069303E-02     -0.63185832
   101   12 Mg  -0.10135704E-02     -0.63602503
   102   12 Mg  -0.10135713E-02     -0.63602559
   103   12 Mg  -0.10135737E-02     -0.63602708
   104   12 Mg  -0.10135703E-02     -0.63602497
   105   12 Mg  -0.10135704E-02     -0.63602501
   106   12 Mg  -0.10135737E-02     -0.63602713
   107   12 Mg  -0.10027696E-02     -0.62924740
   108   12 Mg  -0.10078280E-02     -0.63242159
   109   12 Mg  -0.10078290E-02     -0.63242226
   110   12 Mg  -0.10078290E-02     -0.63242227
   111   12 Mg  -0.10078303E-02     -0.63242304
   112   12 Mg  -0.10078289E-02     -0.63242219
   113   12 Mg  -0.10078314E-02     -0.63242373
   114   12 Mg  -0.10076863E-02     -0.63233267
   115   12 Mg  -0.10076875E-02     -0.63233345
   116   12 Mg  -0.10076854E-02     -0.63233211
   117   12 Mg  -0.10064396E-02     -0.63155041
   118   12 Mg  -0.10064386E-02     -0.63154978
   119   12 Mg  -0.10064397E-02     -0.63155045
   120   12 Mg  -0.99754311E-03     -0.62596775
   121   12 Mg  -0.99754085E-03     -0.62596633
   122   12 Mg  -0.99753965E-03     -0.62596558
   123   12 Mg  -0.99796908E-03     -0.62623505
   124   12 Mg  -0.99796790E-03     -0.62623431
   125   12 Mg  -0.99796453E-03     -0.62623220
   126   12 Mg  -0.10592578E-02     -0.66469432
   127   12 Mg  -0.10592557E-02     -0.66469296
   128   12 Mg  -0.10592604E-02     -0.66469592
   129   12 Mg  -0.10158392E-02     -0.63744874
   130   12 Mg  -0.10158391E-02     -0.63744867
   131   12 Mg  -0.10158427E-02     -0.63745092
   132   12 Mg  -0.10158391E-02     -0.63744865
   133   12 Mg  -0.10158381E-02     -0.63744805
   134   12 Mg  -0.10158393E-02     -0.63744879
   135   12 Mg  -0.10120600E-02     -0.63507723
   136   12 Mg  -0.10120602E-02     -0.63507739
   137   12 Mg  -0.10120611E-02     -0.63507791
   138   12 Mg  -0.10153995E-02     -0.63717282
   139   12 Mg  -0.10153985E-02     -0.63717217
   140   12 Mg  -0.10154043E-02     -0.63717580
   141   12 Mg  -0.99234327E-03     -0.62270481
   142   12 Mg  -0.99234186E-03     -0.62270392
   143   12 Mg  -0.99234287E-03     -0.62270455
   144   12 Mg  -0.99234346E-03     -0.62270492
   145   12 Mg  -0.99234081E-03     -0.62270326
   146   12 Mg  -0.99234449E-03     -0.62270557
   147   12 Mg  -0.99574332E-03     -0.62483837
   148   12 Mg  -0.98621329E-03     -0.61885818
   149   12 Mg  -0.98621109E-03     -0.61885680
   150   12 Mg  -0.98621413E-03     -0.61885871
--------------------------------------------------

Dispersion energy:      -1.5288977147943E-01 Eh

[Info] Dispersion energy written to .EDISP
