-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0051    5926.2817 1623043.3728
    69   12 Mg  -0.57960270E-03     -0.36370619
    70   12 Mg  -0.58575441E-03     -0.36756644
    71   12 Mg  -0.58575492E-03     -0.36756676
    72   12 Mg  -0.58575628E-03     -0.36756761
    73   12 Mg  -0.58575435E-03     -0.36756640
    74   12 Mg  -0.58575439E-03     -0.36756643
    75   12 Mg  -0.58575632E-03     -0.36756764
    76   12 Mg  -0.57844187E-03     -0.36297775
    77   12 Mg  -0.58361996E-03     -0.36622706
    78   12 Mg  -0.58362061E-03     -0.36622746
    79   12 Mg  -0.57779519E-03     -0.36257195
    80   12 Mg  -0.57779533E-03     -0.36257204
    81   12 Mg  -0.57779533E-03     -0.36257204
    82   12 Mg  -0.57779574E-03     -0.36257230
    83   12 Mg  -0.57972181E-03     -0.36378093
    84   12 Mg  -0.58332742E-03     -0.36604349
    85   12 Mg  -0.58332601E-03     -0.36604260
    86   12 Mg  -0.57779315E-03     -0.36257068
    87   12 Mg  -0.57779372E-03     -0.36257103
    88   12 Mg  -0.58193137E-03     -0.36516745
    89   12 Mg  -0.58193223E-03     -0.36516799
    90   12 Mg  -0.58311354E-03     -0.36590927
    91   12 Mg  -0.58361988E-03     -0.36622700
    92   12 Mg  -0.58332742E-03     -0.36604348
    93   12 Mg  -0.58332800E-03     -0.36604385
    94   12 Mg  -0.58311484E-03     -0.36591009
    95   12 Mg  -0.58311484E-03     -0.36591009
    96   12 Mg  -0.58332674E-03     -0.36604305
    97   12 Mg  -0.58332602E-03     -0.36604260
    98   12 Mg  -0.57844367E-03     -0.36297888
    99   12 Mg  -0.57844122E-03     -0.36297735
   100   12 Mg  -0.58193146E-03     -0.36516750
   101   12 Mg  -0.58575431E-03     -0.36756638
   102   12 Mg  -0.58575482E-03     -0.36756670
   103   12 Mg  -0.58575618E-03     -0.36756755
   104   12 Mg  -0.58575426E-03     -0.36756634
   105   12 Mg  -0.58575429E-03     -0.36756637
   106   12 Mg  -0.58575623E-03     -0.36756758
   107   12 Mg  -0.57960291E-03     -0.36370632
   108   12 Mg  -0.58246855E-03     -0.36550454
   109   12 Mg  -0.58246916E-03     -0.36550492
   110   12 Mg  -0.58246917E-03     -0.36550492
   111   12 Mg  -0.58246987E-03     -0.36550536
   112   12 Mg  -0.58246910E-03     -0.36550488
   113   12 Mg  -0.58247051E-03     -0.36550576
   114   12 Mg  -0.58240754E-03     -0.36546625
   115   12 Mg  -0.58240826E-03     -0.36546670
   116   12 Mg  -0.58240703E-03     -0.36546593
   117   12 Mg  -0.58168282E-03     -0.36501148
   118   12 Mg  -0.58168225E-03     -0.36501112
   119   12 Mg  -0.58168286E-03     -0.36501150
   120   12 Mg  -0.57654776E-03     -0.36178918
   121   12 Mg  -0.57654647E-03     -0.36178837
   122   12 Mg  -0.57654578E-03     -0.36178794
   123   12 Mg  -0.57680026E-03     -0.36194763
   124   12 Mg  -0.57679959E-03     -0.36194720
   125   12 Mg  -0.57679765E-03     -0.36194599
   126   12 Mg  -0.61083637E-03     -0.38330561
   127   12 Mg  -0.61083513E-03     -0.38330483
   128   12 Mg  -0.61083784E-03     -0.38330653
   129   12 Mg  -0.58704601E-03     -0.36837694
   130   12 Mg  -0.58704594E-03     -0.36837689
   131   12 Mg  -0.58704801E-03     -0.36837819
   132   12 Mg  -0.58704593E-03     -0.36837689
   133   12 Mg  -0.58704538E-03     -0.36837654
   134   12 Mg  -0.58704606E-03     -0.36837696
   135   12 Mg  -0.58487982E-03     -0.36701763
   136   12 Mg  -0.58487996E-03     -0.36701772
   137   12 Mg  -0.58488044E-03     -0.36701802
   138   12 Mg  -0.58682587E-03     -0.36823879
   139   12 Mg  -0.58682528E-03     -0.36823842
   140   12 Mg  -0.58682859E-03     -0.36824050
   141   12 Mg  -0.57361105E-03     -0.35994637
   142   12 Mg  -0.57361024E-03     -0.35994586
   143   12 Mg  -0.57361081E-03     -0.35994622
   144   12 Mg  -0.57361116E-03     -0.35994644
   145   12 Mg  -0.57360964E-03     -0.35994548
   146   12 Mg  -0.57361175E-03     -0.35994681
   147   12 Mg  -0.57556541E-03     -0.36117274
   148   12 Mg  -0.57000452E-03     -0.35768324
   149   12 Mg  -0.57000326E-03     -0.35768244
   150   12 Mg  -0.57000500E-03     -0.35768354
--------------------------------------------------

Dispersion energy:      -8.8329403351045E-02 Eh

[Info] Dispersion energy written to .EDISP
