-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.2269    5097.6167 1396095.1151
    93   12 Mg         0.0358     675.3406   60464.4464
    94   12 Mg         0.0357     675.3429   60464.6541
    95   12 Mg         0.0357     675.3429   60464.6541
    96   12 Mg         0.0358     675.3406   60464.4472
    97   12 Mg         0.0358     675.3406   60464.4476
    98   12 Mg         0.0352     675.3720   60467.2578
    99   12 Mg         0.0352     675.3720   60467.2592
   100   12 Mg         0.0356     675.3494   60465.2354
   101   12 Mg         0.0361     675.3201   60462.6097
   102   12 Mg         0.0361     675.3201   60462.6094
   103   12 Mg         0.0361     675.3200   60462.6086
   104   12 Mg         0.0361     675.3201   60462.6097
   105   12 Mg         0.0361     675.3201   60462.6097
   106   12 Mg         0.0361     675.3200   60462.6086
   107   12 Mg         0.0354     675.3633   60466.4818
   108   12 Mg         0.0357     675.3452   60464.8598
   109   12 Mg         0.0357     675.3452   60464.8595
   110   12 Mg         0.0357     675.3452   60464.8594
   111   12 Mg         0.0357     675.3452   60464.8591
   112   12 Mg         0.0357     675.3452   60464.8595
   113   12 Mg         0.0357     675.3452   60464.8587
   114   12 Mg         0.0356     675.3515   60465.4248
   115   12 Mg         0.0356     675.3515   60465.4245
   116   12 Mg         0.0356     675.3515   60465.4252
   117   12 Mg         0.0355     675.3547   60465.7131
   118   12 Mg         0.0355     675.3547   60465.7135
   119   12 Mg         0.0355     675.3547   60465.7131
   120   12 Mg         0.0351     675.3818   60468.1380
   121   12 Mg         0.0351     675.3818   60468.1387
   122   12 Mg         0.0351     675.3818   60468.1391
   123   12 Mg         0.0351     675.3789   60467.8747
   124   12 Mg         0.0351     675.3789   60467.8750
   125   12 Mg         0.0351     675.3789   60467.8761
   126   12 Mg         0.0500     674.4458   60384.3355
   127   12 Mg         0.0500     674.4458   60384.3362
   128   12 Mg         0.0500     674.4458   60384.3345
   129   12 Mg         0.0362     675.3158   60462.2286
   130   12 Mg         0.0362     675.3158   60462.2286
   131   12 Mg         0.0362     675.3158   60462.2275
   132   12 Mg         0.0362     675.3158   60462.2286
   133   12 Mg         0.0362     675.3158   60462.2290
   134   12 Mg         0.0362     675.3158   60462.2285
   135   12 Mg         0.0359     675.3320   60463.6761
   136   12 Mg         0.0359     675.3320   60463.6760
   137   12 Mg         0.0359     675.3320   60463.6758
   138   12 Mg         0.0361     675.3213   60462.7244
   139   12 Mg         0.0361     675.3213   60462.7248
   140   12 Mg         0.0361     675.3213   60462.7229
   141   12 Mg         0.0347     675.4033   60470.0636
   142   12 Mg         0.0347     675.4033   60470.0639
   143   12 Mg         0.0347     675.4033   60470.0636
   144   12 Mg         0.0347     675.4033   60470.0635
   145   12 Mg         0.0347     675.4033   60470.0643
   146   12 Mg         0.0347     675.4033   60470.0631
   147   12 Mg         0.0349     675.3888   60468.7689
   148   12 Mg         0.0345     675.4177   60471.3508
   149   12 Mg         0.0345     675.4177   60471.3515
   150   12 Mg         0.0345     675.4177   60471.3506
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.15192881E-01     -9.53367700
     2   12 Mg  -0.69067586E-02     -4.33405647
     3   12 Mg  -0.68875166E-02     -4.32198190
     4   12 Mg  -0.68875566E-02     -4.32200703
     5   12 Mg  -0.71402696E-02     -4.48058681
     6   12 Mg  -0.71402872E-02     -4.48059788
     7   12 Mg  -0.69067538E-02     -4.33405347
     8   12 Mg  -0.69067507E-02     -4.33405153
     9   12 Mg  -0.69660360E-02     -4.37125356
    10   12 Mg  -0.69660503E-02     -4.37126254
    11   12 Mg  -0.69559858E-02     -4.36494698
    12   12 Mg  -0.69660568E-02     -4.37126666
    13   12 Mg  -0.69660505E-02     -4.37126270
    14   12 Mg  -0.68875495E-02     -4.32200256
    15   12 Mg  -0.69545064E-02     -4.36401865
    16   12 Mg  -0.69545282E-02     -4.36403233
    17   12 Mg  -0.71402675E-02     -4.48058550
    18   12 Mg  -0.71402825E-02     -4.48059489
    19   12 Mg  -0.69560167E-02     -4.36496635
    20   12 Mg  -0.69559925E-02     -4.36495119
    21   12 Mg  -0.69545328E-02     -4.36403520
    22   12 Mg  -0.71402829E-02     -4.48059514
    23   12 Mg  -0.71402699E-02     -4.48058701
    24   12 Mg  -0.69660377E-02     -4.37125466
    25   12 Mg  -0.69660514E-02     -4.37126325
    26   12 Mg  -0.67858615E-02     -4.25819240
    27   12 Mg  -0.67858495E-02     -4.25818486
    28   12 Mg  -0.67858666E-02     -4.25819555
    29   12 Mg  -0.68224526E-02     -4.28115363
    30   12 Mg  -0.68055119E-02     -4.27052322
    31   12 Mg  -0.68055035E-02     -4.27051794
    32   12 Mg  -0.68055085E-02     -4.27052107
    33   12 Mg  -0.68055125E-02     -4.27052357
    34   12 Mg  -0.68054978E-02     -4.27051433
    35   12 Mg  -0.68055177E-02     -4.27052681
    36   12 Mg  -0.69297893E-02     -4.34850842
    37   12 Mg  -0.69297841E-02     -4.34850515
    38   12 Mg  -0.69298147E-02     -4.34852435
    39   12 Mg  -0.69102538E-02     -4.33624975
    40   12 Mg  -0.69102550E-02     -4.33625048
    41   12 Mg  -0.69102600E-02     -4.33625359
    42   12 Mg  -0.69272373E-02     -4.34690706
    43   12 Mg  -0.69272361E-02     -4.34690626
    44   12 Mg  -0.69272561E-02     -4.34691884
    45   12 Mg  -0.69272365E-02     -4.34690653
    46   12 Mg  -0.69272317E-02     -4.34690351
    47   12 Mg  -0.69272373E-02     -4.34690702
    48   12 Mg  -0.71825566E-02     -4.50712228
    49   12 Mg  -0.71825444E-02     -4.50711465
    50   12 Mg  -0.71825696E-02     -4.50713045
    51   12 Mg  -0.68328847E-02     -4.28769987
    52   12 Mg  -0.68328781E-02     -4.28769571
    53   12 Mg  -0.68328598E-02     -4.28768426
    54   12 Mg  -0.68315283E-02     -4.28684872
    55   12 Mg  -0.68315160E-02     -4.28684103
    56   12 Mg  -0.68315095E-02     -4.28683694
    57   12 Mg  -0.68829381E-02     -4.31910887
    58   12 Mg  -0.68829331E-02     -4.31910573
    59   12 Mg  -0.68829386E-02     -4.31910918
    60   12 Mg  -0.68908222E-02     -4.32405622
    61   12 Mg  -0.68908292E-02     -4.32406059
    62   12 Mg  -0.68908179E-02     -4.32405351
    63   12 Mg  -0.68867718E-02     -4.32151455
    64   12 Mg  -0.68867777E-02     -4.32151828
    65   12 Mg  -0.68867775E-02     -4.32151814
    66   12 Mg  -0.68867845E-02     -4.32152249
    67   12 Mg  -0.68867767E-02     -4.32151766
    68   12 Mg  -0.68867903E-02     -4.32152618
    69   12 Mg  -0.68604307E-02     -4.30498526
    70   12 Mg  -0.69101862E-02     -4.33620730
    71   12 Mg  -0.69101910E-02     -4.33621035
    72   12 Mg  -0.69102038E-02     -4.33621834
    73   12 Mg  -0.69101858E-02     -4.33620704
    74   12 Mg  -0.69101860E-02     -4.33620721
    75   12 Mg  -0.69102044E-02     -4.33621875
    76   12 Mg  -0.68503451E-02     -4.29865643
    77   12 Mg  -0.68963905E-02     -4.32755036
    78   12 Mg  -0.68963970E-02     -4.32755447
    79   12 Mg  -0.68447558E-02     -4.29514911
    80   12 Mg  -0.68447568E-02     -4.29514972
    81   12 Mg  -0.68447568E-02     -4.29514975
    82   12 Mg  -0.68447606E-02     -4.29515213
    83   12 Mg  -0.68602792E-02     -4.30489021
    84   12 Mg  -0.68954657E-02     -4.32697004
    85   12 Mg  -0.68954526E-02     -4.32696186
    86   12 Mg  -0.68447361E-02     -4.29513678
    87   12 Mg  -0.68447417E-02     -4.29514028
    88   12 Mg  -0.68829171E-02     -4.31909569
    89   12 Mg  -0.68829254E-02     -4.31910087
    90   12 Mg  -0.68946031E-02     -4.32642879
    91   12 Mg  -0.68963901E-02     -4.32755011
    92   12 Mg  -0.68954655E-02     -4.32696995
    93   12 Mg  -0.68954713E-02     -4.32697357
    94   12 Mg  -0.68946154E-02     -4.32643647
    95   12 Mg  -0.68946154E-02     -4.32643647
    96   12 Mg  -0.68954594E-02     -4.32696613
    97   12 Mg  -0.68954528E-02     -4.32696195
    98   12 Mg  -0.68503618E-02     -4.29866691
    99   12 Mg  -0.68503389E-02     -4.29865256
   100   12 Mg  -0.68829176E-02     -4.31909600
   101   12 Mg  -0.69101851E-02     -4.33620661
   102   12 Mg  -0.69101899E-02     -4.33620965
   103   12 Mg  -0.69102027E-02     -4.33621764
   104   12 Mg  -0.69101847E-02     -4.33620634
   105   12 Mg  -0.69101849E-02     -4.33620651
   106   12 Mg  -0.69102033E-02     -4.33621806
   107   12 Mg  -0.68604314E-02     -4.30498568
   108   12 Mg  -0.68867600E-02     -4.32150716
   109   12 Mg  -0.68867660E-02     -4.32151088
   110   12 Mg  -0.68867657E-02     -4.32151074
   111   12 Mg  -0.68867727E-02     -4.32151509
   112   12 Mg  -0.68867650E-02     -4.32151026
   113   12 Mg  -0.68867786E-02     -4.32151879
   114   12 Mg  -0.68908115E-02     -4.32404950
   115   12 Mg  -0.68908185E-02     -4.32405386
   116   12 Mg  -0.68908072E-02     -4.32404678
   117   12 Mg  -0.68829162E-02     -4.31909513
   118   12 Mg  -0.68829112E-02     -4.31909200
   119   12 Mg  -0.68829167E-02     -4.31909544
   120   12 Mg  -0.68315068E-02     -4.28683526
   121   12 Mg  -0.68314946E-02     -4.28682757
   122   12 Mg  -0.68314881E-02     -4.28682349
   123   12 Mg  -0.68328638E-02     -4.28768674
   124   12 Mg  -0.68328571E-02     -4.28768258
   125   12 Mg  -0.68328389E-02     -4.28767113
   126   12 Mg  -0.71825668E-02     -4.50712871
   127   12 Mg  -0.71825546E-02     -4.50712107
   128   12 Mg  -0.71825798E-02     -4.50713688
   129   12 Mg  -0.69272368E-02     -4.34690675
   130   12 Mg  -0.69272356E-02     -4.34690594
   131   12 Mg  -0.69272556E-02     -4.34691853
   132   12 Mg  -0.69272360E-02     -4.34690622
   133   12 Mg  -0.69272312E-02     -4.34690319
   134   12 Mg  -0.69272368E-02     -4.34690670
   135   12 Mg  -0.69102430E-02     -4.33624294
   136   12 Mg  -0.69102442E-02     -4.33624368
   137   12 Mg  -0.69102491E-02     -4.33624679
   138   12 Mg  -0.69297679E-02     -4.34849502
   139   12 Mg  -0.69297627E-02     -4.34849174
   140   12 Mg  -0.69297933E-02     -4.34851095
   141   12 Mg  -0.68055216E-02     -4.27052930
   142   12 Mg  -0.68055132E-02     -4.27052402
   143   12 Mg  -0.68055182E-02     -4.27052715
   144   12 Mg  -0.68055222E-02     -4.27052965
   145   12 Mg  -0.68055075E-02     -4.27052041
   146   12 Mg  -0.68055273E-02     -4.27053289
   147   12 Mg  -0.68224542E-02     -4.28115463
   148   12 Mg  -0.67858717E-02     -4.25819876
   149   12 Mg  -0.67858597E-02     -4.25819122
   150   12 Mg  -0.67858767E-02     -4.25820192
--------------------------------------------------

Dispersion energy:      -1.0440214958449E+00 Eh

[Info] Dispersion energy written to .EDISP
