-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  37 Rb       2.5200     2.3088     5.0561
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  37 Rb     1  0.0000 6138.7755   2  0.9738  476.2591
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   37 Rb         0.0151    5909.6184 1618479.7533
    26   12 Mg         0.0036     677.0553   60617.9734
    27   12 Mg         0.0036     677.0553   60617.9734
    28   12 Mg         0.0036     677.0553   60617.9734
    29   12 Mg         0.0036     677.0546   60617.9091
    30   12 Mg         0.0036     677.0552   60617.9644
    31   12 Mg         0.0036     677.0552   60617.9645
    32   12 Mg         0.0036     677.0552   60617.9644
    33   12 Mg         0.0036     677.0552   60617.9644
    34   12 Mg         0.0036     677.0552   60617.9645
    35   12 Mg         0.0036     677.0552   60617.9644
    36   12 Mg         0.0037     677.0507   60617.5542
    37   12 Mg         0.0037     677.0507   60617.5543
    38   12 Mg         0.0037     677.0507   60617.5541
    39   12 Mg         0.0037     677.0513   60617.6109
    40   12 Mg         0.0037     677.0513   60617.6109
    41   12 Mg         0.0037     677.0513   60617.6109
    42   12 Mg         0.0037     677.0501   60617.5009
    43   12 Mg         0.0037     677.0501   60617.5009
    44   12 Mg         0.0037     677.0501   60617.5008
    45   12 Mg         0.0037     677.0501   60617.5009
    46   12 Mg         0.0037     677.0501   60617.5009
    47   12 Mg         0.0037     677.0501   60617.5009
    48   12 Mg         0.0044     677.0162   60614.4714
    49   12 Mg         0.0044     677.0162   60614.4715
    50   12 Mg         0.0044     677.0162   60614.4714
    51   12 Mg         0.0036     677.0542   60617.8693
    52   12 Mg         0.0036     677.0542   60617.8693
    53   12 Mg         0.0036     677.0542   60617.8694
    54   12 Mg         0.0036     677.0543   60617.8754
    55   12 Mg         0.0036     677.0543   60617.8755
    56   12 Mg         0.0036     677.0543   60617.8755
    57   12 Mg         0.0037     677.0525   60617.7199
    58   12 Mg         0.0037     677.0525   60617.7199
    59   12 Mg         0.0037     677.0525   60617.7199
    60   12 Mg         0.0037     677.0523   60617.7049
    61   12 Mg         0.0037     677.0523   60617.7049
    62   12 Mg         0.0037     677.0523   60617.7050
    63   12 Mg         0.0037     677.0521   60617.6851
    64   12 Mg         0.0037     677.0521   60617.6850
    65   12 Mg         0.0037     677.0521   60617.6850
    66   12 Mg         0.0037     677.0521   60617.6850
    67   12 Mg         0.0037     677.0521   60617.6850
    68   12 Mg         0.0037     677.0521   60617.6850
    69   12 Mg         0.0037     677.0527   60617.7373
    70   12 Mg         0.0037     677.0505   60617.5424
    71   12 Mg         0.0037     677.0505   60617.5424
    72   12 Mg         0.0037     677.0505   60617.5423
    73   12 Mg         0.0037     677.0505   60617.5424
    74   12 Mg         0.0037     677.0505   60617.5424
    75   12 Mg         0.0037     677.0505   60617.5423
    76   12 Mg         0.0036     677.0537   60617.8258
    77   12 Mg         0.0037     677.0517   60617.6448
    78   12 Mg         0.0037     677.0517   60617.6448
    79   12 Mg         0.0036     677.0539   60617.8405
    80   12 Mg         0.0036     677.0539   60617.8405
    81   12 Mg         0.0036     677.0539   60617.8405
    82   12 Mg         0.0036     677.0539   60617.8405
    83   12 Mg         0.0037     677.0531   60617.7693
    84   12 Mg         0.0037     677.0518   60617.6582
    85   12 Mg         0.0037     677.0518   60617.6583
    86   12 Mg         0.0036     677.0539   60617.8406
    87   12 Mg         0.0036     677.0539   60617.8406
    88   12 Mg         0.0037     677.0523   60617.7028
    89   12 Mg         0.0037     677.0523   60617.7028
    90   12 Mg         0.0037     677.0519   60617.6679
    91   12 Mg         0.0037     677.0517   60617.6448
    92   12 Mg         0.0037     677.0518   60617.6582
    93   12 Mg         0.0037     677.0518   60617.6582
    94   12 Mg         0.0037     677.0519   60617.6678
    95   12 Mg         0.0037     677.0519   60617.6678
    96   12 Mg         0.0037     677.0518   60617.6583
    97   12 Mg         0.0037     677.0518   60617.6583
    98   12 Mg         0.0036     677.0537   60617.8258
    99   12 Mg         0.0036     677.0537   60617.8259
   100   12 Mg         0.0037     677.0523   60617.7028
   101   12 Mg         0.0037     677.0505   60617.5424
   102   12 Mg         0.0037     677.0505   60617.5424
   103   12 Mg         0.0037     677.0505   60617.5423
   104   12 Mg         0.0037     677.0505   60617.5424
   105   12 Mg         0.0037     677.0505   60617.5424
   106   12 Mg         0.0037     677.0505   60617.5423
   107   12 Mg         0.0037     677.0527   60617.7373
   108   12 Mg         0.0037     677.0521   60617.6851
   109   12 Mg         0.0037     677.0521   60617.6851
   110   12 Mg         0.0037     677.0521   60617.6851
   111   12 Mg         0.0037     677.0521   60617.6850
   112   12 Mg         0.0037     677.0521   60617.6851
   113   12 Mg         0.0037     677.0521   60617.6850
   114   12 Mg         0.0037     677.0523   60617.7050
   115   12 Mg         0.0037     677.0523   60617.7050
   116   12 Mg         0.0037     677.0523   60617.7050
   117   12 Mg         0.0037     677.0525   60617.7200
   118   12 Mg         0.0037     677.0525   60617.7200
   119   12 Mg         0.0037     677.0525   60617.7200
   120   12 Mg         0.0036     677.0543   60617.8755
   121   12 Mg         0.0036     677.0543   60617.8755
   122   12 Mg         0.0036     677.0543   60617.8756
   123   12 Mg         0.0036     677.0542   60617.8694
   124   12 Mg         0.0036     677.0542   60617.8694
   125   12 Mg         0.0036     677.0542   60617.8695
   126   12 Mg         0.0044     677.0162   60614.4714
   127   12 Mg         0.0044     677.0162   60614.4714
   128   12 Mg         0.0044     677.0162   60614.4713
   129   12 Mg         0.0037     677.0501   60617.5009
   130   12 Mg         0.0037     677.0501   60617.5009
   131   12 Mg         0.0037     677.0501   60617.5008
   132   12 Mg         0.0037     677.0501   60617.5009
   133   12 Mg         0.0037     677.0501   60617.5009
   134   12 Mg         0.0037     677.0501   60617.5009
   135   12 Mg         0.0037     677.0513   60617.6110
   136   12 Mg         0.0037     677.0513   60617.6110
   137   12 Mg         0.0037     677.0513   60617.6110
   138   12 Mg         0.0037     677.0507   60617.5543
   139   12 Mg         0.0037     677.0507   60617.5543
   140   12 Mg         0.0037     677.0507   60617.5542
   141   12 Mg         0.0036     677.0552   60617.9644
   142   12 Mg         0.0036     677.0552   60617.9644
   143   12 Mg         0.0036     677.0552   60617.9644
   144   12 Mg         0.0036     677.0552   60617.9644
   145   12 Mg         0.0036     677.0552   60617.9644
   146   12 Mg         0.0036     677.0552   60617.9644
   147   12 Mg         0.0036     677.0546   60617.9091
   148   12 Mg         0.0036     677.0553   60617.9733
   149   12 Mg         0.0036     677.0553   60617.9734
   150   12 Mg         0.0036     677.0553   60617.9733
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   37 Rb  -0.30576902E-02     -1.91872955
     2   12 Mg  -0.13567661E-02     -0.85138359
     3   12 Mg  -0.13522868E-02     -0.84857275
     4   12 Mg  -0.13522970E-02     -0.84857915
     5   12 Mg  -0.14103077E-02     -0.88498146
     6   12 Mg  -0.14103121E-02     -0.88498419
     7   12 Mg  -0.13567650E-02     -0.85138289
     8   12 Mg  -0.13567642E-02     -0.85138237
     9   12 Mg  -0.13749705E-02     -0.86280699
    10   12 Mg  -0.13749745E-02     -0.86280955
    11   12 Mg  -0.13698657E-02     -0.85960373
    12   12 Mg  -0.13749762E-02     -0.86281056
    13   12 Mg  -0.13749747E-02     -0.86280967
    14   12 Mg  -0.13522951E-02     -0.84857797
    15   12 Mg  -0.13681031E-02     -0.85849765
    16   12 Mg  -0.13681083E-02     -0.85850093
    17   12 Mg  -0.14103085E-02     -0.88498195
    18   12 Mg  -0.14103111E-02     -0.88498356
    19   12 Mg  -0.13698739E-02     -0.85960882
    20   12 Mg  -0.13698674E-02     -0.85960476
    21   12 Mg  -0.13681095E-02     -0.85850168
    22   12 Mg  -0.14103110E-02     -0.88498354
    23   12 Mg  -0.14103080E-02     -0.88498160
    24   12 Mg  -0.13749708E-02     -0.86280722
    25   12 Mg  -0.13749749E-02     -0.86280979
    26   12 Mg  -0.13225190E-02     -0.82989319
    27   12 Mg  -0.13225160E-02     -0.82989133
    28   12 Mg  -0.13225201E-02     -0.82989390
    29   12 Mg  -0.13352727E-02     -0.83789627
    30   12 Mg  -0.13306919E-02     -0.83502176
    31   12 Mg  -0.13306900E-02     -0.83502057
    32   12 Mg  -0.13306913E-02     -0.83502142
    33   12 Mg  -0.13306921E-02     -0.83502191
    34   12 Mg  -0.13306886E-02     -0.83501968
    35   12 Mg  -0.13306935E-02     -0.83502279
    36   12 Mg  -0.13616755E-02     -0.85446425
    37   12 Mg  -0.13616741E-02     -0.85446337
    38   12 Mg  -0.13616818E-02     -0.85446824
    39   12 Mg  -0.13571876E-02     -0.85164805
    40   12 Mg  -0.13571879E-02     -0.85164826
    41   12 Mg  -0.13571890E-02     -0.85164897
    42   12 Mg  -0.13622361E-02     -0.85481608
    43   12 Mg  -0.13622360E-02     -0.85481598
    44   12 Mg  -0.13622408E-02     -0.85481901
    45   12 Mg  -0.13622359E-02     -0.85481596
    46   12 Mg  -0.13622347E-02     -0.85481515
    47   12 Mg  -0.13622362E-02     -0.85481615
    48   12 Mg  -0.14219336E-02     -0.89227679
    49   12 Mg  -0.14219307E-02     -0.89227497
    50   12 Mg  -0.14219370E-02     -0.89227895
    51   12 Mg  -0.13382818E-02     -0.83978453
    52   12 Mg  -0.13382803E-02     -0.83978354
    53   12 Mg  -0.13382757E-02     -0.83978069
    54   12 Mg  -0.13377160E-02     -0.83942945
    55   12 Mg  -0.13377129E-02     -0.83942754
    56   12 Mg  -0.13377113E-02     -0.83942653
    57   12 Mg  -0.13496376E-02     -0.84691036
    58   12 Mg  -0.13496362E-02     -0.84690951
    59   12 Mg  -0.13496377E-02     -0.84691041
    60   12 Mg  -0.13512923E-02     -0.84794874
    61   12 Mg  -0.13512940E-02     -0.84794979
    62   12 Mg  -0.13512911E-02     -0.84794798
    63   12 Mg  -0.13515217E-02     -0.84809265
    64   12 Mg  -0.13515231E-02     -0.84809355
    65   12 Mg  -0.13515231E-02     -0.84809356
    66   12 Mg  -0.13515248E-02     -0.84809459
    67   12 Mg  -0.13515230E-02     -0.84809346
    68   12 Mg  -0.13515263E-02     -0.84809553
    69   12 Mg  -0.13447071E-02     -0.84381643
    70   12 Mg  -0.13591825E-02     -0.85289987
    71   12 Mg  -0.13591837E-02     -0.85290062
    72   12 Mg  -0.13591868E-02     -0.85290262
    73   12 Mg  -0.13591823E-02     -0.85289979
    74   12 Mg  -0.13591824E-02     -0.85289984
    75   12 Mg  -0.13591870E-02     -0.85290269
    76   12 Mg  -0.13419744E-02     -0.84210164
    77   12 Mg  -0.13542140E-02     -0.84978211
    78   12 Mg  -0.13542155E-02     -0.84978306
    79   12 Mg  -0.13405714E-02     -0.84122127
    80   12 Mg  -0.13405717E-02     -0.84122147
    81   12 Mg  -0.13405718E-02     -0.84122148
    82   12 Mg  -0.13405727E-02     -0.84122209
    83   12 Mg  -0.13450221E-02     -0.84401409
    84   12 Mg  -0.13535474E-02     -0.84936381
    85   12 Mg  -0.13535441E-02     -0.84936173
    86   12 Mg  -0.13405667E-02     -0.84121828
    87   12 Mg  -0.13405680E-02     -0.84121912
    88   12 Mg  -0.13502993E-02     -0.84732559
    89   12 Mg  -0.13503013E-02     -0.84732685
    90   12 Mg  -0.13530608E-02     -0.84905848
    91   12 Mg  -0.13542138E-02     -0.84978199
    92   12 Mg  -0.13535474E-02     -0.84936380
    93   12 Mg  -0.13535487E-02     -0.84936466
    94   12 Mg  -0.13530639E-02     -0.84906039
    95   12 Mg  -0.13530639E-02     -0.84906039
    96   12 Mg  -0.13535458E-02     -0.84936280
    97   12 Mg  -0.13535441E-02     -0.84936175
    98   12 Mg  -0.13419786E-02     -0.84210431
    99   12 Mg  -0.13419729E-02     -0.84210070
   100   12 Mg  -0.13502995E-02     -0.84732572
   101   12 Mg  -0.13591822E-02     -0.85289973
   102   12 Mg  -0.13591834E-02     -0.85290049
   103   12 Mg  -0.13591866E-02     -0.85290249
   104   12 Mg  -0.13591821E-02     -0.85289965
   105   12 Mg  -0.13591822E-02     -0.85289971
   106   12 Mg  -0.13591867E-02     -0.85290255
   107   12 Mg  -0.13447076E-02     -0.84381673
   108   12 Mg  -0.13515189E-02     -0.84809090
   109   12 Mg  -0.13515203E-02     -0.84809180
   110   12 Mg  -0.13515203E-02     -0.84809181
   111   12 Mg  -0.13515220E-02     -0.84809284
   112   12 Mg  -0.13515202E-02     -0.84809171
   113   12 Mg  -0.13515235E-02     -0.84809378
   114   12 Mg  -0.13512897E-02     -0.84794711
   115   12 Mg  -0.13512914E-02     -0.84794816
   116   12 Mg  -0.13512885E-02     -0.84794635
   117   12 Mg  -0.13496322E-02     -0.84690701
   118   12 Mg  -0.13496309E-02     -0.84690617
   119   12 Mg  -0.13496323E-02     -0.84690707
   120   12 Mg  -0.13377108E-02     -0.83942620
   121   12 Mg  -0.13377078E-02     -0.83942429
   122   12 Mg  -0.13377061E-02     -0.83942328
   123   12 Mg  -0.13382766E-02     -0.83978122
   124   12 Mg  -0.13382750E-02     -0.83978023
   125   12 Mg  -0.13382704E-02     -0.83977738
   126   12 Mg  -0.14219362E-02     -0.89227846
   127   12 Mg  -0.14219333E-02     -0.89227664
   128   12 Mg  -0.14219397E-02     -0.89228062
   129   12 Mg  -0.13622360E-02     -0.85481602
   130   12 Mg  -0.13622359E-02     -0.85481592
   131   12 Mg  -0.13622407E-02     -0.85481894
   132   12 Mg  -0.13622358E-02     -0.85481590
   133   12 Mg  -0.13622346E-02     -0.85481509
   134   12 Mg  -0.13622361E-02     -0.85481608
   135   12 Mg  -0.13571849E-02     -0.85164636
   136   12 Mg  -0.13571852E-02     -0.85164657
   137   12 Mg  -0.13571863E-02     -0.85164728
   138   12 Mg  -0.13616702E-02     -0.85446098
   139   12 Mg  -0.13616689E-02     -0.85446011
   140   12 Mg  -0.13616766E-02     -0.85446498
   141   12 Mg  -0.13306944E-02     -0.83502332
   142   12 Mg  -0.13306925E-02     -0.83502212
   143   12 Mg  -0.13306938E-02     -0.83502298
   144   12 Mg  -0.13306946E-02     -0.83502347
   145   12 Mg  -0.13306910E-02     -0.83502124
   146   12 Mg  -0.13306960E-02     -0.83502435
   147   12 Mg  -0.13352730E-02     -0.83789645
   148   12 Mg  -0.13225213E-02     -0.82989467
   149   12 Mg  -0.13225184E-02     -0.82989282
   150   12 Mg  -0.13225225E-02     -0.82989539
--------------------------------------------------

Dispersion energy:      -2.0506383009741E-01 Eh

[Info] Dispersion energy written to .EDISP
