Symbol_x,Structure,Total Sites_x,Li Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Li Sites,Diff per Counter Ion Sites,Composition,Symbol_y,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,Result_1,results_per_li,LiSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites_y,Reduced Formula,Anion Site,Structure_SG
Eu,Li3 Eu1,4,3.0,1.0,0.1065883999052104,0.0266470999763026,0.0355294666350701,0.1065883999052104,Li3 Eu1,Eu,151.964,233.0,,5.67,,184.0,26.6470999763026,35.529466635070136,0.75,0.25,0.1065883999052104,0.0009189265066819,0.9189265066819188,Fm-3m,225,4,Li3Eu,0.33,Li-Eu0.33
Eu,Li6 Eu2,8,6.0,2.0,0.1547561516831609,0.0193445189603951,0.0257926919471934,0.0773780758415804,Li6 Eu2,Eu,151.964,233.0,,5.67,,184.0,19.344518960395117,25.79269194719349,0.75,0.25,0.0773780758415804,0.0006912759888389,0.6912759888389927,P6_3/mmc,194,8,Li3Eu,0.33,Li-Eu0.33
Eu,Li2 Eu6,8,2.0,6.0,0.2556030661602965,0.031950383270037,0.1278015330801482,0.042600511026716,Li2 Eu6,Eu,151.964,233.0,,5.67,,184.0,31.95038327003706,127.80153308014825,0.25,0.75,0.042600511026716,0.0008217082480946,0.8217082480946399,P6_3/mmc,194,8,LiEu3,3.0,Li-Eu3.0
Eu,Li1 Eu3,4,1.0,3.0,0.1058946179356675,0.0264736544839168,0.1058946179356675,0.0352982059785558,Li1 Eu3,Eu,151.964,233.0,,5.67,,184.0,26.473654483916885,105.89461793566754,0.25,0.75,0.0352982059785558,0.0006835114925078,0.6835114925078294,I4/mmm,139,4,LiEu3,3.0,Li-Eu3.0
