cell_length,CN_C,CN_A,C6_C,C6_A,Edis
3.8010146666,14.2272,16.2222,113.8463,153.4528,-4.8726118232637E-01
4.0544156444,13.0072,14.3521,113.8463,153.4528,-4.0366921252937E-01
4.3078166221,12.4242,13.1686,113.8463,153.4528,-3.3112016370912E-01
4.5612175999,11.9909,12.0433,113.8463,153.4528,-2.6896497621952E-01
4.8146185777,11.3843,10.6591,113.8463,153.4528,-2.1901958561254E-01
5.0680195555,10.3054,8.8993,113.8463,153.4528,-1.8144512668480E-01
5.3214205332,8.5861,6.8580,113.8463,153.4528,-1.5469539916571E-01
5.5748215110,6.4342,4.8475,113.8463,153.4528,-1.3665781564433E-01
5.8282224888,4.3681,3.1859,239.5554,153.4528,-1.3046550296215E-01
6.0816234665,2.7770,2.0000,239.5554,153.4528,-1.2323219421835E-01
6.3350244443,1.7162,1.2341,239.5582,155.7820,-1.3236802987752E-01
6.5884254221,1.0596,0.7648,254.8985,331.4617,-2.3738175480754E-01
6.8418263999,0.6638,0.4822,718.4109,340.4036,-2.4544359877234E-01
7.0952273776,0.4251,0.3111,798.5033,340.5130,-2.2998000732337E-01
7.3486283554,0.2790,0.2058,802.1211,340.5197,-2.0899932516703E-01
7.6020293332,0.1877,0.1397,802.5589,340.5207,-1.8633430118714E-01
7.8554303110,0.1294,0.0971,802.6602,340.5210,-1.6405216082321E-01
8.1088312887,0.0912,0.0691,802.6950,340.5211,-1.4347524912205E-01
8.3622322665,0.0657,0.0502,802.7102,340.5212,-1.2512756723726E-01
8.6156332443,0.0483,0.0372,802.7180,340.5212,-1.0899352949590E-01
8.8690342220,0.0361,0.0280,802.7225,340.5212,-9.4821147953270E-02
9.1224351998,0.0274,0.0214,802.7253,340.5212,-8.2336971185566E-02
9.3758361776,0.0211,0.0167,802.7271,340.5212,-7.1330282790566E-02
9.6292371554,0.0165,0.0132,802.7284,340.5212,-6.1648973994800E-02
9.8826381331,0.0131,0.0105,802.7292,340.5212,-5.3181736215382E-02
10.1360391109,0.0106,0.0085,802.7299,340.5212,-4.5824384892170E-02
10.3894400887,0.0086,0.0070,802.7303,340.5212,-3.9473605194369E-02
10.6428410665,0.0070,0.0057,802.7307,340.5212,-3.4021849356181E-02
10.8962420442,0.0058,0.0048,802.7310,340.5212,-2.9359750240603E-02
11.1496430220,0.0049,0.0040,802.7312,340.5212,-2.5382904481158E-02
11.4030439998,0.0041,0.0034,802.7314,340.5212,-2.1992141224179E-02
11.6564449775,0.0035,0.0029,802.7315,340.5212,-1.9100435637887E-02
11.9098459553,0.0030,0.0025,802.7316,340.5212,-1.6631177537134E-02
12.1632469331,0.0025,0.0021,802.7317,340.5212,-1.4519954789329E-02
12.4166479109,0.0022,0.0018,802.7318,340.5212,-1.2710155258163E-02
