Symbol_x,Structure,Total Sites_x,Li Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Li Sites,Diff per Counter Ion Sites,Composition,Symbol_y,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,Result_1,results_per_li,LiSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites_y,Reduced Formula,Anion Site,Structure_SG
F,Li1 F1,2,1.0,1.0,0.0189251473856976,0.0094625736928488,0.0189251473856976,0.0189251473856976,Li1 F1,F,18.99840316,135.0,3.98,17.423,3.339,3.74,9.4625736928488,18.925147385697603,0.5,0.5,0.0189251473856976,0.0011117952826594,1.111795282659415,Fm-3m,225,2,LiF,1.0,Li-F1.0
F,Li1 F1,2,1.0,1.0,0.0162575353843133,0.0081287676921566,0.0162575353843133,0.0162575353843133,Li1 F1,F,18.99840316,135.0,3.98,17.423,3.339,3.74,8.12876769215665,16.2575353843133,0.5,0.5,0.0162575353843133,0.000969555128911,0.9695551289110071,Pm-3m,221,2,LiF,1.0,Li-F1.0
F,Li2 F2,4,2.0,2.0,0.0284534088126551,0.0071133522031637,0.0142267044063275,0.0142267044063275,Li2 F2,F,18.99840316,135.0,3.98,17.423,3.339,3.74,7.1133522031637755,14.226704406327553,0.5,0.5,0.0142267044063275,0.0007294418075271,0.7294418075271795,P6_3mc,186,4,LiF,1.0,Li-F1.0
F,Li2 F6,8,2.0,6.0,0.0270089716202686,0.0033761214525335,0.0135044858101343,0.0045014952700447,Li2 F6,F,18.99840316,135.0,3.98,17.423,3.339,3.74,3.376121452533575,13.5044858101343,0.25,0.75,0.0045014952700447,0.0003433448517952,0.3433448517952512,P6_3/mmc,194,8,LiF3,3.0,Li-F3.0
