Symbol_x,Structure,Total Sites_x,Li Sites,Counter Ion Sites,Diff Energy,Diff per Total Sites,Diff per Li Sites,Diff per Counter Ion Sites,Composition,Symbol_y,AtomicMass,AtomicRadius,Electronegativity,IonizationEnergy,ElectronAffinity,Polarizability,Result_1,results_per_li,LiSites,CounterIonSites,results_per_counter_ion,res_per_volm_per_site,Result,SpaceGroup,SpaceGroupNumber,Total Sites_y,Reduced Formula,Anion Site,Structure_SG
N,Li6 N2,8,6.0,2.0,0.09528548413209,0.0119106855165112,0.015880914022015,0.047642742066045,Li6 N2,N,14.007,155.0,3.04,14.534,,7.4,0.3241064278639943,15.880914022015,0.75,0.25,0.047642742066045,0.0014153461563252,1.415346156325232,P6_3/mmc,194,8,Li3N,0.33,Li-N0.33
N,Li3 N1,4,3.0,1.0,0.0303430141379349,0.0075857535344837,0.0101143380459783,0.0303430141379349,Li3 N1,N,14.007,155.0,3.04,14.534,,7.4,0.2064189737282511,10.114338045978332,0.75,0.25,0.0303430141379349,0.0006975825859194,0.6975825859194106,P6/mmm,191,4,Li3N,0.33,Li-N0.33
N,Li2 N1,3,2.0,1.0,0.0304546100260921,0.010151536675364,0.015227305013046,0.0304546100260921,Li2 N1,N,14.007,155.0,3.04,14.534,,7.4,0.2762375250880014,15.227305013046074,0.6666666666666666,0.3333333333333333,0.0304546100260921,0.001071141258462,1.0711412584620283,Fm-3m,225,3,Li2N,0.5,Li-N0.5
N,Li3 N2,5,3.0,2.0,0.0368319400890141,0.0073663880178028,0.0122773133630047,0.018415970044507,Li3 N2,N,14.007,155.0,3.04,14.534,,7.4,0.20044973090763996,12.277313363004716,0.6,0.4,0.018415970044507,0.0006342833554632,0.6342833554632719,P-4m2,115,5,Li3N2,0.67,Li-N0.67
N,Li1 N1,2,1.0,1.0,0.0114498073588872,0.0057249036794436,0.0114498073588872,0.0114498073588872,Li1 N1,N,14.007,155.0,3.04,14.534,,7.4,0.15578264398281222,11.449807358887249,0.5,0.5,0.0114498073588872,0.0004479487101111,0.4479487101111529,I-4m2,119,2,LiN,1.0,Li-N1.0
N,Li4 N4,8,4.0,4.0,0.0450414291550797,0.0056301786443849,0.0112603572887699,0.0112603572887699,Li4 N4,N,14.007,155.0,3.04,14.534,,7.4,0.1532050431638171,11.260357288769937,0.5,0.5,0.0112603572887699,0.0004376591627648,0.4376591627648582,I-42m,121,8,LiN,1.0,Li-N1.0
N,Li1 N3,4,1.0,3.0,0.0109493686830266,0.0027373421707566,0.0109493686830266,0.0036497895610088,Li1 N3,N,14.007,155.0,3.04,14.534,,7.4,0.07448691274532752,10.949368683026602,0.25,0.75,0.0036497895610088,0.0002601559716219,0.2601559716219569,C2/m,12,4,LiN3,3.0,Li-N3.0
