-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  59 Pr       2.1067     2.2851     4.7480
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  59 Pr     1  0.0000 4342.2386   2  2.9425  647.0250
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   59 Pr         0.0189    4342.2386 1048704.9211
    61   12 Mg         0.0081     676.8383   60598.5427
    62   12 Mg         0.0081     676.8383   60598.5428
    63   12 Mg         0.0081     676.8393   60598.6325
    64   12 Mg         0.0081     676.8393   60598.6323
    65   12 Mg         0.0081     676.8393   60598.6325
    66   12 Mg         0.0081     676.8393   60598.6325
    67   12 Mg         0.0081     676.8393   60598.6324
    68   12 Mg         0.0081     676.8393   60598.6326
    69   12 Mg         0.0081     676.8383   60598.5398
    70   12 Mg         0.0081     676.8383   60598.5396
    71   12 Mg         0.0081     676.8383   60598.5396
    72   12 Mg         0.0081     676.8374   60598.4647
    73   12 Mg         0.0081     676.8374   60598.4646
    74   12 Mg         0.0081     676.8374   60598.4646
    75   12 Mg         0.0081     676.8413   60598.8103
    76   12 Mg         0.0081     676.8413   60598.8127
    77   12 Mg         0.0081     676.8413   60598.8129
    78   12 Mg         0.0080     676.8416   60598.8351
    79   12 Mg         0.0080     676.8417   60598.8464
    80   12 Mg         0.0080     676.8417   60598.8465
    81   12 Mg         0.0080     676.8417   60598.8464
    82   12 Mg         0.0080     676.8417   60598.8465
    83   12 Mg         0.0081     676.8405   60598.7390
    84   12 Mg         0.0081     676.8395   60598.6440
    85   12 Mg         0.0081     676.8395   60598.6443
    86   12 Mg         0.0080     676.8417   60598.8465
    87   12 Mg         0.0080     676.8417   60598.8464
    88   12 Mg         0.0081     676.8398   60598.6757
    89   12 Mg         0.0081     676.8398   60598.6756
    90   12 Mg         0.0081     676.8382   60598.5344
    91   12 Mg         0.0081     676.8413   60598.8129
    92   12 Mg         0.0081     676.8395   60598.6442
    93   12 Mg         0.0081     676.8395   60598.6441
    94   12 Mg         0.0081     676.8382   60598.5343
    95   12 Mg         0.0081     676.8382   60598.5343
    96   12 Mg         0.0080     676.8416   60598.8350
    97   12 Mg         0.0080     676.8416   60598.8351
    98   12 Mg         0.0081     676.8395   60598.6439
    99   12 Mg         0.0081     676.8395   60598.6440
   100   12 Mg         0.0081     676.8398   60598.6757
   101   12 Mg         0.0081     676.8413   60598.8103
   102   12 Mg         0.0081     676.8375   60598.4649
   103   12 Mg         0.0081     676.8374   60598.4648
   104   12 Mg         0.0081     676.8374   60598.4648
   105   12 Mg         0.0081     676.8383   60598.5399
   106   12 Mg         0.0081     676.8383   60598.5397
   107   12 Mg         0.0081     676.8383   60598.5397
   108   12 Mg         0.0081     676.8393   60598.6326
   109   12 Mg         0.0081     676.8393   60598.6324
   110   12 Mg         0.0081     676.8393   60598.6326
   111   12 Mg         0.0081     676.8393   60598.6326
   112   12 Mg         0.0081     676.8393   60598.6325
   113   12 Mg         0.0081     676.8393   60598.6327
   114   12 Mg         0.0081     676.8383   60598.5431
   115   12 Mg         0.0081     676.8383   60598.5429
   116   12 Mg         0.0081     676.8383   60598.5430
   117   12 Mg         0.0081     676.8383   60598.5430
   118   12 Mg         0.0081     676.8383   60598.5429
   119   12 Mg         0.0081     676.8383   60598.5430
   120   12 Mg         0.0080     676.8440   60599.0533
   121   12 Mg         0.0080     676.8440   60599.0532
   122   12 Mg         0.0080     676.8440   60599.0532
   123   12 Mg         0.0080     676.8439   60599.0459
   124   12 Mg         0.0080     676.8439   60599.0460
   125   12 Mg         0.0080     676.8439   60599.0460
   126   12 Mg         0.0088     676.8052   60595.5819
   127   12 Mg         0.0088     676.8053   60595.5820
   128   12 Mg         0.0088     676.8053   60595.5820
   129   12 Mg         0.0082     676.8365   60598.3793
   130   12 Mg         0.0082     676.8365   60598.3792
   131   12 Mg         0.0082     676.8365   60598.3791
   132   12 Mg         0.0082     676.8365   60598.3791
   133   12 Mg         0.0082     676.8365   60598.3794
   134   12 Mg         0.0082     676.8365   60598.3790
   135   12 Mg         0.0082     676.8330   60598.0645
   136   12 Mg         0.0082     676.8330   60598.0642
   137   12 Mg         0.0082     676.8330   60598.0644
   138   12 Mg         0.0081     676.8376   60598.4786
   139   12 Mg         0.0081     676.8376   60598.4782
   140   12 Mg         0.0081     676.8376   60598.4784
   141   12 Mg         0.0080     676.8453   60599.1715
   142   12 Mg         0.0080     676.8453   60599.1717
   143   12 Mg         0.0080     676.8453   60599.1716
   144   12 Mg         0.0080     676.8453   60599.1716
   145   12 Mg         0.0080     676.8453   60599.1715
   146   12 Mg         0.0080     676.8453   60599.1715
   147   12 Mg         0.0080     676.8463   60599.2615
   148   12 Mg         0.0079     676.8472   60599.3363
   149   12 Mg         0.0079     676.8472   60599.3365
   150   12 Mg         0.0079     676.8472   60599.3365
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   59 Pr  -0.61591993E-02     -3.86495590
     2   12 Mg  -0.25728798E-02     -1.61450648
     3   12 Mg  -0.25747632E-02     -1.61568827
     4   12 Mg  -0.25747594E-02     -1.61568592
     5   12 Mg  -0.27663562E-02     -1.73591475
     6   12 Mg  -0.27663545E-02     -1.73591365
     7   12 Mg  -0.25728885E-02     -1.61451193
     8   12 Mg  -0.25728832E-02     -1.61450860
     9   12 Mg  -0.25907979E-02     -1.62575026
    10   12 Mg  -0.25908032E-02     -1.62575355
    11   12 Mg  -0.26146814E-02     -1.64073734
    12   12 Mg  -0.25747609E-02     -1.61568685
    13   12 Mg  -0.25908214E-02     -1.62576500
    14   12 Mg  -0.25908100E-02     -1.62575783
    15   12 Mg  -0.25994022E-02     -1.63114950
    16   12 Mg  -0.25994202E-02     -1.63116080
    17   12 Mg  -0.27663459E-02     -1.73590828
    18   12 Mg  -0.27663447E-02     -1.73590751
    19   12 Mg  -0.26146884E-02     -1.64074173
    20   12 Mg  -0.26147010E-02     -1.64074967
    21   12 Mg  -0.25994258E-02     -1.63116433
    22   12 Mg  -0.27663417E-02     -1.73590565
    23   12 Mg  -0.27663596E-02     -1.73591686
    24   12 Mg  -0.25908260E-02     -1.62576787
    25   12 Mg  -0.25907939E-02     -1.62574774
    26   12 Mg  -0.25570493E-02     -1.60457263
    27   12 Mg  -0.25570352E-02     -1.60456384
    28   12 Mg  -0.25570402E-02     -1.60456694
    29   12 Mg  -0.25434374E-02     -1.59603104
    30   12 Mg  -0.25486521E-02     -1.59930332
    31   12 Mg  -0.25486421E-02     -1.59929709
    32   12 Mg  -0.25486505E-02     -1.59930233
    33   12 Mg  -0.25486488E-02     -1.59930129
    34   12 Mg  -0.25486540E-02     -1.59930451
    35   12 Mg  -0.25486549E-02     -1.59930509
    36   12 Mg  -0.25858860E-02     -1.62266794
    37   12 Mg  -0.25859046E-02     -1.62267963
    38   12 Mg  -0.25858955E-02     -1.62267394
    39   12 Mg  -0.26074557E-02     -1.63620314
    40   12 Mg  -0.26074709E-02     -1.63621267
    41   12 Mg  -0.26074593E-02     -1.63620538
    42   12 Mg  -0.25940991E-02     -1.62782174
    43   12 Mg  -0.25941043E-02     -1.62782501
    44   12 Mg  -0.25941075E-02     -1.62782705
    45   12 Mg  -0.25941086E-02     -1.62782773
    46   12 Mg  -0.25940935E-02     -1.62781822
    47   12 Mg  -0.25941175E-02     -1.62783333
    48   12 Mg  -0.27829407E-02     -1.74632165
    49   12 Mg  -0.27829347E-02     -1.74631787
    50   12 Mg  -0.27829336E-02     -1.74631721
    51   12 Mg  -0.25542270E-02     -1.60280163
    52   12 Mg  -0.25542230E-02     -1.60279913
    53   12 Mg  -0.25542210E-02     -1.60279785
    54   12 Mg  -0.25543038E-02     -1.60284983
    55   12 Mg  -0.25543101E-02     -1.60285379
    56   12 Mg  -0.25543068E-02     -1.60285175
    57   12 Mg  -0.25813028E-02     -1.61979198
    58   12 Mg  -0.25813122E-02     -1.61979787
    59   12 Mg  -0.25813055E-02     -1.61979366
    60   12 Mg  -0.25813034E-02     -1.61979232
    61   12 Mg  -0.25813123E-02     -1.61979791
    62   12 Mg  -0.25813057E-02     -1.61979381
    63   12 Mg  -0.25778019E-02     -1.61759510
    64   12 Mg  -0.25778132E-02     -1.61760219
    65   12 Mg  -0.25778017E-02     -1.61759499
    66   12 Mg  -0.25778017E-02     -1.61759501
    67   12 Mg  -0.25778075E-02     -1.61759865
    68   12 Mg  -0.25777990E-02     -1.61759329
    69   12 Mg  -0.25833279E-02     -1.62106275
    70   12 Mg  -0.25833370E-02     -1.62106846
    71   12 Mg  -0.25833370E-02     -1.62106847
    72   12 Mg  -0.25868624E-02     -1.62328065
    73   12 Mg  -0.25868691E-02     -1.62328485
    74   12 Mg  -0.25868688E-02     -1.62328471
    75   12 Mg  -0.25743402E-02     -1.61542285
    76   12 Mg  -0.25675662E-02     -1.61117211
    77   12 Mg  -0.25675548E-02     -1.61116498
    78   12 Mg  -0.25661400E-02     -1.61027719
    79   12 Mg  -0.25654805E-02     -1.60986329
    80   12 Mg  -0.25654754E-02     -1.60986014
    81   12 Mg  -0.25654804E-02     -1.60986328
    82   12 Mg  -0.25654782E-02     -1.60986187
    83   12 Mg  -0.25701280E-02     -1.61277967
    84   12 Mg  -0.25764851E-02     -1.61676880
    85   12 Mg  -0.25764734E-02     -1.61676146
    86   12 Mg  -0.25654750E-02     -1.60985986
    87   12 Mg  -0.25654839E-02     -1.60986545
    88   12 Mg  -0.25748830E-02     -1.61576350
    89   12 Mg  -0.25748921E-02     -1.61576916
    90   12 Mg  -0.25822699E-02     -1.62039881
    91   12 Mg  -0.25675573E-02     -1.61116651
    92   12 Mg  -0.25764799E-02     -1.61676552
    93   12 Mg  -0.25764828E-02     -1.61676734
    94   12 Mg  -0.25822788E-02     -1.62040443
    95   12 Mg  -0.25822761E-02     -1.62040273
    96   12 Mg  -0.25661429E-02     -1.61027899
    97   12 Mg  -0.25661411E-02     -1.61027783
    98   12 Mg  -0.25764910E-02     -1.61677249
    99   12 Mg  -0.25764890E-02     -1.61677126
   100   12 Mg  -0.25748862E-02     -1.61576551
   101   12 Mg  -0.25743397E-02     -1.61542257
   102   12 Mg  -0.25868522E-02     -1.62327424
   103   12 Mg  -0.25868588E-02     -1.62327844
   104   12 Mg  -0.25868586E-02     -1.62327829
   105   12 Mg  -0.25833225E-02     -1.62105936
   106   12 Mg  -0.25833316E-02     -1.62106507
   107   12 Mg  -0.25833316E-02     -1.62106508
   108   12 Mg  -0.25777969E-02     -1.61759198
   109   12 Mg  -0.25778082E-02     -1.61759906
   110   12 Mg  -0.25777967E-02     -1.61759187
   111   12 Mg  -0.25777968E-02     -1.61759189
   112   12 Mg  -0.25778026E-02     -1.61759553
   113   12 Mg  -0.25777940E-02     -1.61759017
   114   12 Mg  -0.25812934E-02     -1.61978604
   115   12 Mg  -0.25813027E-02     -1.61979193
   116   12 Mg  -0.25812960E-02     -1.61978772
   117   12 Mg  -0.25812939E-02     -1.61978638
   118   12 Mg  -0.25813028E-02     -1.61979197
   119   12 Mg  -0.25812963E-02     -1.61978787
   120   12 Mg  -0.25543035E-02     -1.60284964
   121   12 Mg  -0.25543098E-02     -1.60285360
   122   12 Mg  -0.25543065E-02     -1.60285156
   123   12 Mg  -0.25542267E-02     -1.60280143
   124   12 Mg  -0.25542227E-02     -1.60279893
   125   12 Mg  -0.25542206E-02     -1.60279765
   126   12 Mg  -0.27829357E-02     -1.74631851
   127   12 Mg  -0.27829297E-02     -1.74631472
   128   12 Mg  -0.27829286E-02     -1.74631406
   129   12 Mg  -0.25941034E-02     -1.62782445
   130   12 Mg  -0.25941086E-02     -1.62782772
   131   12 Mg  -0.25941118E-02     -1.62782976
   132   12 Mg  -0.25941129E-02     -1.62783044
   133   12 Mg  -0.25940978E-02     -1.62782093
   134   12 Mg  -0.25941218E-02     -1.62783604
   135   12 Mg  -0.26074561E-02     -1.63620341
   136   12 Mg  -0.26074713E-02     -1.63621293
   137   12 Mg  -0.26074597E-02     -1.63620565
   138   12 Mg  -0.25858949E-02     -1.62267354
   139   12 Mg  -0.25859135E-02     -1.62268523
   140   12 Mg  -0.25859044E-02     -1.62267954
   141   12 Mg  -0.25486521E-02     -1.59930337
   142   12 Mg  -0.25486422E-02     -1.59929714
   143   12 Mg  -0.25486506E-02     -1.59930238
   144   12 Mg  -0.25486489E-02     -1.59930134
   145   12 Mg  -0.25486540E-02     -1.59930456
   146   12 Mg  -0.25486550E-02     -1.59930514
   147   12 Mg  -0.25434368E-02     -1.59603071
   148   12 Mg  -0.25570453E-02     -1.60457018
   149   12 Mg  -0.25570313E-02     -1.60456139
   150   12 Mg  -0.25570363E-02     -1.60456448
--------------------------------------------------

Dispersion energy:      -3.9241214451744E-01 Eh

[Info] Dispersion energy written to .EDISP
