-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  59 Pr       2.1067     2.2851     4.7480
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  59 Pr     1  0.0000 4342.2386   2  2.9425  647.0250
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   59 Pr         0.0098    4342.2386 1048704.9211
    89   12 Mg         0.0045     677.0148   60614.3447
    90   12 Mg         0.0045     677.0131   60614.1936
    91   12 Mg         0.0044     677.0156   60614.4135
    92   12 Mg         0.0045     677.0147   60614.3304
    93   12 Mg         0.0045     677.0147   60614.3303
    94   12 Mg         0.0045     677.0131   60614.1935
    95   12 Mg         0.0045     677.0131   60614.1935
    96   12 Mg         0.0044     677.0158   60614.4322
    97   12 Mg         0.0044     677.0158   60614.4322
    98   12 Mg         0.0045     677.0147   60614.3303
    99   12 Mg         0.0045     677.0147   60614.3303
   100   12 Mg         0.0045     677.0148   60614.3448
   101   12 Mg         0.0044     677.0155   60614.4038
   102   12 Mg         0.0045     677.0137   60614.2459
   103   12 Mg         0.0045     677.0137   60614.2458
   104   12 Mg         0.0045     677.0137   60614.2458
   105   12 Mg         0.0045     677.0137   60614.2483
   106   12 Mg         0.0045     677.0137   60614.2483
   107   12 Mg         0.0045     677.0137   60614.2483
   108   12 Mg         0.0045     677.0146   60614.3222
   109   12 Mg         0.0045     677.0146   60614.3221
   110   12 Mg         0.0045     677.0146   60614.3222
   111   12 Mg         0.0045     677.0146   60614.3222
   112   12 Mg         0.0045     677.0146   60614.3221
   113   12 Mg         0.0045     677.0146   60614.3222
   114   12 Mg         0.0045     677.0141   60614.2823
   115   12 Mg         0.0045     677.0141   60614.2822
   116   12 Mg         0.0045     677.0141   60614.2822
   117   12 Mg         0.0045     677.0141   60614.2823
   118   12 Mg         0.0045     677.0141   60614.2822
   119   12 Mg         0.0045     677.0141   60614.2822
   120   12 Mg         0.0044     677.0166   60614.5052
   121   12 Mg         0.0044     677.0166   60614.5051
   122   12 Mg         0.0044     677.0166   60614.5052
   123   12 Mg         0.0044     677.0169   60614.5350
   124   12 Mg         0.0044     677.0169   60614.5351
   125   12 Mg         0.0044     677.0169   60614.5351
   126   12 Mg         0.0048     676.9984   60612.8709
   127   12 Mg         0.0048     676.9984   60612.8710
   128   12 Mg         0.0048     676.9984   60612.8710
   129   12 Mg         0.0045     677.0130   60614.1815
   130   12 Mg         0.0045     677.0130   60614.1814
   131   12 Mg         0.0045     677.0130   60614.1814
   132   12 Mg         0.0045     677.0130   60614.1814
   133   12 Mg         0.0045     677.0130   60614.1815
   134   12 Mg         0.0045     677.0130   60614.1813
   135   12 Mg         0.0045     677.0115   60614.0496
   136   12 Mg         0.0045     677.0115   60614.0494
   137   12 Mg         0.0045     677.0115   60614.0496
   138   12 Mg         0.0045     677.0137   60614.2478
   139   12 Mg         0.0045     677.0137   60614.2476
   140   12 Mg         0.0045     677.0137   60614.2477
   141   12 Mg         0.0044     677.0175   60614.5868
   142   12 Mg         0.0044     677.0175   60614.5869
   143   12 Mg         0.0044     677.0175   60614.5868
   144   12 Mg         0.0044     677.0175   60614.5868
   145   12 Mg         0.0044     677.0175   60614.5867
   146   12 Mg         0.0044     677.0175   60614.5867
   147   12 Mg         0.0044     677.0180   60614.6341
   148   12 Mg         0.0044     677.0185   60614.6708
   149   12 Mg         0.0044     677.0185   60614.6709
   150   12 Mg         0.0044     677.0185   60614.6708
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   59 Pr  -0.38815273E-02     -2.43569515
     2   12 Mg  -0.15984743E-02     -1.00305778
     3   12 Mg  -0.15996091E-02     -1.00376987
     4   12 Mg  -0.15996068E-02     -1.00376842
     5   12 Mg  -0.17234883E-02     -1.08150525
     6   12 Mg  -0.17234867E-02     -1.08150425
     7   12 Mg  -0.15984798E-02     -1.00306121
     8   12 Mg  -0.15984765E-02     -1.00305912
     9   12 Mg  -0.16097999E-02     -1.01016467
    10   12 Mg  -0.16098031E-02     -1.01016671
    11   12 Mg  -0.16247867E-02     -1.01956907
    12   12 Mg  -0.15996077E-02     -1.00376900
    13   12 Mg  -0.16098146E-02     -1.01017394
    14   12 Mg  -0.16098075E-02     -1.01016944
    15   12 Mg  -0.16152023E-02     -1.01355473
    16   12 Mg  -0.16152136E-02     -1.01356185
    17   12 Mg  -0.17234814E-02     -1.08150090
    18   12 Mg  -0.17234805E-02     -1.08150037
    19   12 Mg  -0.16247911E-02     -1.01957184
    20   12 Mg  -0.16247991E-02     -1.01957686
    21   12 Mg  -0.16152172E-02     -1.01356407
    22   12 Mg  -0.17234789E-02     -1.08149936
    23   12 Mg  -0.17234897E-02     -1.08150611
    24   12 Mg  -0.16098176E-02     -1.01017577
    25   12 Mg  -0.16097973E-02     -1.01016306
    26   12 Mg  -0.15879877E-02     -0.99647734
    27   12 Mg  -0.15879789E-02     -0.99647183
    28   12 Mg  -0.15879820E-02     -0.99647376
    29   12 Mg  -0.15799205E-02     -0.99141507
    30   12 Mg  -0.15832046E-02     -0.99347587
    31   12 Mg  -0.15831983E-02     -0.99347196
    32   12 Mg  -0.15832036E-02     -0.99347525
    33   12 Mg  -0.15832026E-02     -0.99347461
    34   12 Mg  -0.15832058E-02     -0.99347663
    35   12 Mg  -0.15832064E-02     -0.99347700
    36   12 Mg  -0.16066605E-02     -1.00819468
    37   12 Mg  -0.16066722E-02     -1.00820204
    38   12 Mg  -0.16066665E-02     -1.00819846
    39   12 Mg  -0.16202314E-02     -1.01671052
    40   12 Mg  -0.16202409E-02     -1.01671652
    41   12 Mg  -0.16202336E-02     -1.01671193
    42   12 Mg  -0.16117608E-02     -1.01139517
    43   12 Mg  -0.16117641E-02     -1.01139723
    44   12 Mg  -0.16117661E-02     -1.01139851
    45   12 Mg  -0.16117668E-02     -1.01139895
    46   12 Mg  -0.16117573E-02     -1.01139296
    47   12 Mg  -0.16117724E-02     -1.01140246
    48   12 Mg  -0.17340210E-02     -1.08811460
    49   12 Mg  -0.17340172E-02     -1.08811222
    50   12 Mg  -0.17340165E-02     -1.08811181
    51   12 Mg  -0.15867278E-02     -0.99568675
    52   12 Mg  -0.15867253E-02     -0.99568518
    53   12 Mg  -0.15867240E-02     -0.99568437
    54   12 Mg  -0.15867357E-02     -0.99569166
    55   12 Mg  -0.15867396E-02     -0.99569415
    56   12 Mg  -0.15867376E-02     -0.99569287
    57   12 Mg  -0.16037754E-02     -1.00638424
    58   12 Mg  -0.16037813E-02     -1.00638795
    59   12 Mg  -0.16037771E-02     -1.00638529
    60   12 Mg  -0.16037757E-02     -1.00638446
    61   12 Mg  -0.16037813E-02     -1.00638798
    62   12 Mg  -0.16037772E-02     -1.00638540
    63   12 Mg  -0.16015708E-02     -1.00500084
    64   12 Mg  -0.16015779E-02     -1.00500528
    65   12 Mg  -0.16015707E-02     -1.00500076
    66   12 Mg  -0.16015707E-02     -1.00500078
    67   12 Mg  -0.16015743E-02     -1.00500307
    68   12 Mg  -0.16015690E-02     -1.00499969
    69   12 Mg  -0.16049746E-02     -1.00713679
    70   12 Mg  -0.16049804E-02     -1.00714039
    71   12 Mg  -0.16049804E-02     -1.00714039
    72   12 Mg  -0.16072168E-02     -1.00854379
    73   12 Mg  -0.16072210E-02     -1.00854643
    74   12 Mg  -0.16072209E-02     -1.00854634
    75   12 Mg  -0.15992116E-02     -1.00352043
    76   12 Mg  -0.15951169E-02     -1.00095100
    77   12 Mg  -0.15951098E-02     -1.00094650
    78   12 Mg  -0.15942244E-02     -1.00039091
    79   12 Mg  -0.15937710E-02     -1.00010640
    80   12 Mg  -0.15937678E-02     -1.00010442
    81   12 Mg  -0.15937710E-02     -1.00010639
    82   12 Mg  -0.15937696E-02     -1.00010551
    83   12 Mg  -0.15967431E-02     -1.00197143
    84   12 Mg  -0.16006885E-02     -1.00444718
    85   12 Mg  -0.16006811E-02     -1.00444256
    86   12 Mg  -0.15937676E-02     -1.00010425
    87   12 Mg  -0.15937732E-02     -1.00010776
    88   12 Mg  -0.15996968E-02     -1.00382491
    89   12 Mg  -0.15997025E-02     -1.00382848
    90   12 Mg  -0.16043498E-02     -1.00674469
    91   12 Mg  -0.15951113E-02     -1.00094747
    92   12 Mg  -0.16006852E-02     -1.00444511
    93   12 Mg  -0.16006870E-02     -1.00444626
    94   12 Mg  -0.16043554E-02     -1.00674823
    95   12 Mg  -0.16043537E-02     -1.00674716
    96   12 Mg  -0.15942262E-02     -1.00039204
    97   12 Mg  -0.15942250E-02     -1.00039130
    98   12 Mg  -0.16006922E-02     -1.00444950
    99   12 Mg  -0.16006909E-02     -1.00444872
   100   12 Mg  -0.15996988E-02     -1.00382617
   101   12 Mg  -0.15992113E-02     -1.00352026
   102   12 Mg  -0.16072104E-02     -1.00853975
   103   12 Mg  -0.16072146E-02     -1.00854239
   104   12 Mg  -0.16072145E-02     -1.00854230
   105   12 Mg  -0.16049712E-02     -1.00713466
   106   12 Mg  -0.16049770E-02     -1.00713826
   107   12 Mg  -0.16049770E-02     -1.00713826
   108   12 Mg  -0.16015677E-02     -1.00499888
   109   12 Mg  -0.16015747E-02     -1.00500332
   110   12 Mg  -0.16015675E-02     -1.00499880
   111   12 Mg  -0.16015676E-02     -1.00499882
   112   12 Mg  -0.16015712E-02     -1.00500111
   113   12 Mg  -0.16015658E-02     -1.00499773
   114   12 Mg  -0.16037694E-02     -1.00638049
   115   12 Mg  -0.16037753E-02     -1.00638420
   116   12 Mg  -0.16037711E-02     -1.00638155
   117   12 Mg  -0.16037698E-02     -1.00638072
   118   12 Mg  -0.16037754E-02     -1.00638424
   119   12 Mg  -0.16037712E-02     -1.00638165
   120   12 Mg  -0.15867355E-02     -0.99569154
   121   12 Mg  -0.15867394E-02     -0.99569403
   122   12 Mg  -0.15867374E-02     -0.99569275
   123   12 Mg  -0.15867277E-02     -0.99568663
   124   12 Mg  -0.15867251E-02     -0.99568506
   125   12 Mg  -0.15867239E-02     -0.99568425
   126   12 Mg  -0.17340178E-02     -1.08811261
   127   12 Mg  -0.17340140E-02     -1.08811023
   128   12 Mg  -0.17340134E-02     -1.08810983
   129   12 Mg  -0.16117635E-02     -1.01139688
   130   12 Mg  -0.16117668E-02     -1.01139893
   131   12 Mg  -0.16117688E-02     -1.01140021
   132   12 Mg  -0.16117695E-02     -1.01140066
   133   12 Mg  -0.16117600E-02     -1.01139466
   134   12 Mg  -0.16117751E-02     -1.01140417
   135   12 Mg  -0.16202316E-02     -1.01671069
   136   12 Mg  -0.16202412E-02     -1.01671669
   137   12 Mg  -0.16202338E-02     -1.01671209
   138   12 Mg  -0.16066661E-02     -1.00819820
   139   12 Mg  -0.16066778E-02     -1.00820556
   140   12 Mg  -0.16066721E-02     -1.00820197
   141   12 Mg  -0.15832046E-02     -0.99347590
   142   12 Mg  -0.15831984E-02     -0.99347199
   143   12 Mg  -0.15832036E-02     -0.99347528
   144   12 Mg  -0.15832026E-02     -0.99347464
   145   12 Mg  -0.15832058E-02     -0.99347665
   146   12 Mg  -0.15832064E-02     -0.99347703
   147   12 Mg  -0.15799202E-02     -0.99141488
   148   12 Mg  -0.15879853E-02     -0.99647580
   149   12 Mg  -0.15879765E-02     -0.99647029
   150   12 Mg  -0.15879796E-02     -0.99647222
--------------------------------------------------

Dispersion energy:      -2.4390859714407E-01 Eh

[Info] Dispersion energy written to .EDISP
