-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  59 Pr       2.1067     2.2851     4.7480
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  59 Pr     1  0.0000 4342.2386   2  2.9425  647.0250
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   59 Pr         0.0240    4342.2386 1048704.9211
    44   12 Mg         0.0102     676.7379   60589.5538
    45   12 Mg         0.0102     676.7379   60589.5537
    46   12 Mg         0.0102     676.7379   60589.5541
    47   12 Mg         0.0102     676.7379   60589.5535
    48   12 Mg         0.0110     676.6965   60585.8455
    49   12 Mg         0.0110     676.6965   60585.8457
    50   12 Mg         0.0110     676.6965   60585.8457
    51   12 Mg         0.0100     676.7476   60590.4188
    52   12 Mg         0.0100     676.7476   60590.4189
    53   12 Mg         0.0100     676.7476   60590.4190
    54   12 Mg         0.0100     676.7477   60590.4274
    55   12 Mg         0.0100     676.7477   60590.4273
    56   12 Mg         0.0100     676.7477   60590.4274
    57   12 Mg         0.0101     676.7401   60589.7528
    58   12 Mg         0.0101     676.7401   60589.7526
    59   12 Mg         0.0101     676.7401   60589.7527
    60   12 Mg         0.0101     676.7401   60589.7528
    61   12 Mg         0.0101     676.7401   60589.7526
    62   12 Mg         0.0101     676.7401   60589.7527
    63   12 Mg         0.0101     676.7416   60589.8816
    64   12 Mg         0.0101     676.7416   60589.8813
    65   12 Mg         0.0101     676.7416   60589.8816
    66   12 Mg         0.0101     676.7416   60589.8816
    67   12 Mg         0.0101     676.7416   60589.8814
    68   12 Mg         0.0101     676.7416   60589.8816
    69   12 Mg         0.0101     676.7402   60589.7613
    70   12 Mg         0.0101     676.7402   60589.7611
    71   12 Mg         0.0101     676.7402   60589.7611
    72   12 Mg         0.0101     676.7392   60589.6648
    73   12 Mg         0.0101     676.7392   60589.6646
    74   12 Mg         0.0101     676.7392   60589.6647
    75   12 Mg         0.0100     676.7442   60590.1176
    76   12 Mg         0.0100     676.7442   60590.1146
    77   12 Mg         0.0100     676.7442   60590.1149
    78   12 Mg         0.0100     676.7445   60590.1464
    79   12 Mg         0.0100     676.7447   60590.1587
    80   12 Mg         0.0100     676.7447   60590.1588
    81   12 Mg         0.0100     676.7447   60590.1587
    82   12 Mg         0.0100     676.7447   60590.1588
    83   12 Mg         0.0100     676.7431   60590.0157
    84   12 Mg         0.0101     676.7417   60589.8946
    85   12 Mg         0.0101     676.7417   60589.8949
    86   12 Mg         0.0100     676.7447   60590.1588
    87   12 Mg         0.0100     676.7447   60590.1586
    88   12 Mg         0.0101     676.7422   60589.9348
    89   12 Mg         0.0101     676.7422   60589.9346
    90   12 Mg         0.0101     676.7401   60589.7531
    91   12 Mg         0.0100     676.7442   60590.1148
    92   12 Mg         0.0101     676.7417   60589.8947
    93   12 Mg         0.0101     676.7417   60589.8946
    94   12 Mg         0.0101     676.7401   60589.7529
    95   12 Mg         0.0101     676.7401   60589.7530
    96   12 Mg         0.0100     676.7445   60590.1463
    97   12 Mg         0.0100     676.7445   60590.1464
    98   12 Mg         0.0101     676.7417   60589.8944
    99   12 Mg         0.0101     676.7417   60589.8945
   100   12 Mg         0.0101     676.7422   60589.9347
   101   12 Mg         0.0100     676.7442   60590.1176
   102   12 Mg         0.0101     676.7392   60589.6651
   103   12 Mg         0.0101     676.7392   60589.6649
   104   12 Mg         0.0101     676.7392   60589.6649
   105   12 Mg         0.0101     676.7402   60589.7615
   106   12 Mg         0.0101     676.7402   60589.7612
   107   12 Mg         0.0101     676.7402   60589.7612
   108   12 Mg         0.0101     676.7416   60589.8817
   109   12 Mg         0.0101     676.7416   60589.8814
   110   12 Mg         0.0101     676.7416   60589.8817
   111   12 Mg         0.0101     676.7416   60589.8817
   112   12 Mg         0.0101     676.7416   60589.8815
   113   12 Mg         0.0101     676.7416   60589.8818
   114   12 Mg         0.0101     676.7401   60589.7531
   115   12 Mg         0.0101     676.7401   60589.7528
   116   12 Mg         0.0101     676.7401   60589.7530
   117   12 Mg         0.0101     676.7401   60589.7530
   118   12 Mg         0.0101     676.7401   60589.7528
   119   12 Mg         0.0101     676.7401   60589.7530
   120   12 Mg         0.0100     676.7477   60590.4275
   121   12 Mg         0.0100     676.7477   60590.4273
   122   12 Mg         0.0100     676.7477   60590.4274
   123   12 Mg         0.0100     676.7476   60590.4188
   124   12 Mg         0.0100     676.7476   60590.4189
   125   12 Mg         0.0100     676.7476   60590.4189
   126   12 Mg         0.0110     676.6965   60585.8456
   127   12 Mg         0.0110     676.6965   60585.8458
   128   12 Mg         0.0110     676.6965   60585.8458
   129   12 Mg         0.0102     676.7379   60589.5539
   130   12 Mg         0.0102     676.7379   60589.5537
   131   12 Mg         0.0102     676.7379   60589.5536
   132   12 Mg         0.0102     676.7379   60589.5536
   133   12 Mg         0.0102     676.7379   60589.5540
   134   12 Mg         0.0102     676.7379   60589.5534
   135   12 Mg         0.0102     676.7333   60589.1416
   136   12 Mg         0.0102     676.7333   60589.1412
   137   12 Mg         0.0102     676.7333   60589.1415
   138   12 Mg         0.0101     676.7393   60589.6802
   139   12 Mg         0.0101     676.7393   60589.6797
   140   12 Mg         0.0101     676.7393   60589.6799
   141   12 Mg         0.0099     676.7494   60590.5845
   142   12 Mg         0.0099     676.7494   60590.5848
   143   12 Mg         0.0099     676.7494   60590.5846
   144   12 Mg         0.0099     676.7494   60590.5846
   145   12 Mg         0.0099     676.7494   60590.5845
   146   12 Mg         0.0099     676.7494   60590.5844
   147   12 Mg         0.0099     676.7507   60590.6997
   148   12 Mg         0.0099     676.7523   60590.8454
   149   12 Mg         0.0099     676.7523   60590.8457
   150   12 Mg         0.0099     676.7523   60590.8456
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   59 Pr  -0.71829131E-02     -4.50734605
     2   12 Mg  -0.30339093E-02     -1.90380684
     3   12 Mg  -0.30361409E-02     -1.90520721
     4   12 Mg  -0.30361365E-02     -1.90520442
     5   12 Mg  -0.32550797E-02     -2.04259332
     6   12 Mg  -0.32550781E-02     -2.04259234
     7   12 Mg  -0.30339194E-02     -1.90381319
     8   12 Mg  -0.30339133E-02     -1.90380932
     9   12 Mg  -0.30546850E-02     -1.91684380
    10   12 Mg  -0.30546912E-02     -1.91684769
    11   12 Mg  -0.30826879E-02     -1.93441583
    12   12 Mg  -0.30361383E-02     -1.90520552
    13   12 Mg  -0.30547124E-02     -1.91686100
    14   12 Mg  -0.30546991E-02     -1.91685262
    15   12 Mg  -0.30648806E-02     -1.92324164
    16   12 Mg  -0.30649016E-02     -1.92325480
    17   12 Mg  -0.32550680E-02     -2.04258603
    18   12 Mg  -0.32550667E-02     -2.04258519
    19   12 Mg  -0.30826960E-02     -1.93442094
    20   12 Mg  -0.30827107E-02     -1.93443016
    21   12 Mg  -0.30649082E-02     -1.92325891
    22   12 Mg  -0.32550630E-02     -2.04258286
    23   12 Mg  -0.32550843E-02     -2.04259623
    24   12 Mg  -0.30547177E-02     -1.91686431
    25   12 Mg  -0.30546804E-02     -1.91684091
    26   12 Mg  -0.30160950E-02     -1.89262816
    27   12 Mg  -0.30160786E-02     -1.89261789
    28   12 Mg  -0.30160844E-02     -1.89262151
    29   12 Mg  -0.29995904E-02     -1.88227138
    30   12 Mg  -0.30056334E-02     -1.88606345
    31   12 Mg  -0.30056218E-02     -1.88605617
    32   12 Mg  -0.30056316E-02     -1.88606228
    33   12 Mg  -0.30056296E-02     -1.88606107
    34   12 Mg  -0.30056356E-02     -1.88606483
    35   12 Mg  -0.30056367E-02     -1.88606550
    36   12 Mg  -0.30490886E-02     -1.91333196
    37   12 Mg  -0.30491103E-02     -1.91334559
    38   12 Mg  -0.30490997E-02     -1.91333896
    39   12 Mg  -0.30742262E-02     -1.92910608
    40   12 Mg  -0.30742439E-02     -1.92911718
    41   12 Mg  -0.30742304E-02     -1.92910871
    42   12 Mg  -0.30587322E-02     -1.91938345
    43   12 Mg  -0.30587383E-02     -1.91938725
    44   12 Mg  -0.30587421E-02     -1.91938963
    45   12 Mg  -0.30587433E-02     -1.91939042
    46   12 Mg  -0.30587257E-02     -1.91937934
    47   12 Mg  -0.30587537E-02     -1.91939695
    48   12 Mg  -0.32743695E-02     -2.05469791
    49   12 Mg  -0.32743625E-02     -2.05469349
    50   12 Mg  -0.32743613E-02     -2.05469272
    51   12 Mg  -0.30121081E-02     -1.89012636
    52   12 Mg  -0.30121034E-02     -1.89012344
    53   12 Mg  -0.30121011E-02     -1.89012195
    54   12 Mg  -0.30122715E-02     -1.89022893
    55   12 Mg  -0.30122789E-02     -1.89023355
    56   12 Mg  -0.30122751E-02     -1.89023117
    57   12 Mg  -0.30436909E-02     -1.90994489
    58   12 Mg  -0.30437019E-02     -1.90995175
    59   12 Mg  -0.30436940E-02     -1.90994684
    60   12 Mg  -0.30436915E-02     -1.90994528
    61   12 Mg  -0.30437019E-02     -1.90995179
    62   12 Mg  -0.30436943E-02     -1.90994702
    63   12 Mg  -0.30396015E-02     -1.90737873
    64   12 Mg  -0.30396147E-02     -1.90738701
    65   12 Mg  -0.30396013E-02     -1.90737861
    66   12 Mg  -0.30396013E-02     -1.90737863
    67   12 Mg  -0.30396081E-02     -1.90738287
    68   12 Mg  -0.30395981E-02     -1.90737663
    69   12 Mg  -0.30461745E-02     -1.91150335
    70   12 Mg  -0.30461851E-02     -1.91151000
    71   12 Mg  -0.30461851E-02     -1.91151001
    72   12 Mg  -0.30502423E-02     -1.91405593
    73   12 Mg  -0.30502501E-02     -1.91406083
    74   12 Mg  -0.30502498E-02     -1.91406067
    75   12 Mg  -0.30358025E-02     -1.90499483
    76   12 Mg  -0.30277315E-02     -1.89993019
    77   12 Mg  -0.30277182E-02     -1.89992189
    78   12 Mg  -0.30261245E-02     -1.89892181
    79   12 Mg  -0.30252499E-02     -1.89837296
    80   12 Mg  -0.30252440E-02     -1.89836929
    81   12 Mg  -0.30252499E-02     -1.89837295
    82   12 Mg  -0.30252473E-02     -1.89837132
    83   12 Mg  -0.30306371E-02     -1.90175351
    84   12 Mg  -0.30381233E-02     -1.90645115
    85   12 Mg  -0.30381097E-02     -1.90644261
    86   12 Mg  -0.30252435E-02     -1.89836895
    87   12 Mg  -0.30252539E-02     -1.89837548
    88   12 Mg  -0.30362840E-02     -1.90529698
    89   12 Mg  -0.30362945E-02     -1.90530356
    90   12 Mg  -0.30448694E-02     -1.91068439
    91   12 Mg  -0.30277211E-02     -1.89992366
    92   12 Mg  -0.30381172E-02     -1.90644735
    93   12 Mg  -0.30381206E-02     -1.90644944
    94   12 Mg  -0.30448798E-02     -1.91069094
    95   12 Mg  -0.30448767E-02     -1.91068898
    96   12 Mg  -0.30261279E-02     -1.89892391
    97   12 Mg  -0.30261257E-02     -1.89892256
    98   12 Mg  -0.30381301E-02     -1.90645545
    99   12 Mg  -0.30381279E-02     -1.90645403
   100   12 Mg  -0.30362877E-02     -1.90529932
   101   12 Mg  -0.30358020E-02     -1.90499449
   102   12 Mg  -0.30502304E-02     -1.91404846
   103   12 Mg  -0.30502382E-02     -1.91405336
   104   12 Mg  -0.30502379E-02     -1.91405320
   105   12 Mg  -0.30461682E-02     -1.91149939
   106   12 Mg  -0.30461788E-02     -1.91150605
   107   12 Mg  -0.30461788E-02     -1.91150606
   108   12 Mg  -0.30395957E-02     -1.90737509
   109   12 Mg  -0.30396089E-02     -1.90738336
   110   12 Mg  -0.30395955E-02     -1.90737497
   111   12 Mg  -0.30395955E-02     -1.90737499
   112   12 Mg  -0.30396023E-02     -1.90737923
   113   12 Mg  -0.30395923E-02     -1.90737299
   114   12 Mg  -0.30436799E-02     -1.90993797
   115   12 Mg  -0.30436908E-02     -1.90994483
   116   12 Mg  -0.30436830E-02     -1.90993992
   117   12 Mg  -0.30436805E-02     -1.90993836
   118   12 Mg  -0.30436909E-02     -1.90994488
   119   12 Mg  -0.30436833E-02     -1.90994010
   120   12 Mg  -0.30122712E-02     -1.89022871
   121   12 Mg  -0.30122786E-02     -1.89023333
   122   12 Mg  -0.30122747E-02     -1.89023094
   123   12 Mg  -0.30121077E-02     -1.89012612
   124   12 Mg  -0.30121031E-02     -1.89012320
   125   12 Mg  -0.30121007E-02     -1.89012172
   126   12 Mg  -0.32743637E-02     -2.05469424
   127   12 Mg  -0.32743567E-02     -2.05468983
   128   12 Mg  -0.32743554E-02     -2.05468906
   129   12 Mg  -0.30587373E-02     -1.91938661
   130   12 Mg  -0.30587433E-02     -1.91939041
   131   12 Mg  -0.30587471E-02     -1.91939279
   132   12 Mg  -0.30587484E-02     -1.91939358
   133   12 Mg  -0.30587307E-02     -1.91938250
   134   12 Mg  -0.30587588E-02     -1.91940011
   135   12 Mg  -0.30742267E-02     -1.92910640
   136   12 Mg  -0.30742444E-02     -1.92911750
   137   12 Mg  -0.30742309E-02     -1.92910903
   138   12 Mg  -0.30490990E-02     -1.91333848
   139   12 Mg  -0.30491207E-02     -1.91335211
   140   12 Mg  -0.30491101E-02     -1.91334548
   141   12 Mg  -0.30056335E-02     -1.88606351
   142   12 Mg  -0.30056219E-02     -1.88605624
   143   12 Mg  -0.30056317E-02     -1.88606235
   144   12 Mg  -0.30056297E-02     -1.88606114
   145   12 Mg  -0.30056357E-02     -1.88606489
   146   12 Mg  -0.30056368E-02     -1.88606556
   147   12 Mg  -0.29995898E-02     -1.88227100
   148   12 Mg  -0.30160904E-02     -1.89262528
   149   12 Mg  -0.30160740E-02     -1.89261502
   150   12 Mg  -0.30160798E-02     -1.89261864
--------------------------------------------------

Dispersion energy:      -4.6256063414472E-01 Eh

[Info] Dispersion energy written to .EDISP
