-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  59 Pr       2.1067     2.2851     4.7480
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  59 Pr     1  0.0000 4342.2386   2  2.9425  647.0250
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   59 Pr         0.2009    4342.2386 1048704.9211
    30   12 Mg         0.0677     673.1957   60272.4086
    31   12 Mg         0.0677     673.1957   60272.4116
    32   12 Mg         0.0677     673.1957   60272.4089
    33   12 Mg         0.0677     673.1957   60272.4095
    34   12 Mg         0.0677     673.1956   60272.4078
    35   12 Mg         0.0677     673.1956   60272.4075
    36   12 Mg         0.0695     673.0589   60260.1625
    37   12 Mg         0.0695     673.0588   60260.1563
    38   12 Mg         0.0695     673.0588   60260.1594
    39   12 Mg         0.0706     672.9794   60253.0505
    40   12 Mg         0.0706     672.9794   60253.0454
    41   12 Mg         0.0706     672.9794   60253.0496
    42   12 Mg         0.0697     673.0428   60258.7230
    43   12 Mg         0.0697     673.0428   60258.7211
    44   12 Mg         0.0697     673.0428   60258.7201
    45   12 Mg         0.0697     673.0428   60258.7197
    46   12 Mg         0.0697     673.0428   60258.7249
    47   12 Mg         0.0697     673.0427   60258.7170
    48   12 Mg         0.0786     672.3487   60196.5803
    49   12 Mg         0.0786     672.3487   60196.5824
    50   12 Mg         0.0786     672.3487   60196.5829
    51   12 Mg         0.0680     673.1699   60270.1048
    52   12 Mg         0.0680     673.1699   60270.1060
    53   12 Mg         0.0680     673.1699   60270.1068
    54   12 Mg         0.0680     673.1709   60270.1952
    55   12 Mg         0.0680     673.1709   60270.1932
    56   12 Mg         0.0680     673.1709   60270.1942
    57   12 Mg         0.0694     673.0697   60261.1321
    58   12 Mg         0.0694     673.0697   60261.1290
    59   12 Mg         0.0694     673.0697   60261.1311
    60   12 Mg         0.0694     673.0697   60261.1318
    61   12 Mg         0.0694     673.0697   60261.1288
    62   12 Mg         0.0694     673.0697   60261.1310
    63   12 Mg         0.0691     673.0894   60262.8960
    64   12 Mg         0.0691     673.0894   60262.8925
    65   12 Mg         0.0691     673.0894   60262.8963
    66   12 Mg         0.0691     673.0894   60262.8961
    67   12 Mg         0.0691     673.0894   60262.8942
    68   12 Mg         0.0691     673.0894   60262.8972
    69   12 Mg         0.0693     673.0731   60261.4322
    70   12 Mg         0.0693     673.0730   60261.4292
    71   12 Mg         0.0693     673.0730   60261.4292
    72   12 Mg         0.0695     673.0590   60260.1713
    73   12 Mg         0.0695     673.0590   60260.1692
    74   12 Mg         0.0695     673.0590   60260.1694
    75   12 Mg         0.0686     673.1291   60266.4520
    76   12 Mg         0.0687     673.1238   60265.9768
    77   12 Mg         0.0687     673.1239   60265.9807
    78   12 Mg         0.0686     673.1315   60266.6628
    79   12 Mg         0.0686     673.1304   60266.5688
    80   12 Mg         0.0686     673.1305   60266.5707
    81   12 Mg         0.0686     673.1304   60266.5688
    82   12 Mg         0.0686     673.1304   60266.5698
    83   12 Mg         0.0689     673.1051   60264.2980
    84   12 Mg         0.0691     673.0911   60263.0443
    85   12 Mg         0.0691     673.0911   60263.0484
    86   12 Mg         0.0686     673.1305   60266.5706
    87   12 Mg         0.0686     673.1304   60266.5678
    88   12 Mg         0.0690     673.0977   60263.6352
    89   12 Mg         0.0690     673.0976   60263.6321
    90   12 Mg         0.0694     673.0715   60261.2909
    91   12 Mg         0.0687     673.1239   60265.9798
    92   12 Mg         0.0691     673.0911   60263.0464
    93   12 Mg         0.0691     673.0911   60263.0452
    94   12 Mg         0.0694     673.0714   60261.2879
    95   12 Mg         0.0694     673.0715   60261.2889
    96   12 Mg         0.0686     673.1315   60266.6618
    97   12 Mg         0.0686     673.1315   60266.6627
    98   12 Mg         0.0691     673.0910   60263.0425
    99   12 Mg         0.0691     673.0911   60263.0433
   100   12 Mg         0.0690     673.0977   60263.6343
   101   12 Mg         0.0686     673.1291   60266.4519
   102   12 Mg         0.0695     673.0590   60260.1747
   103   12 Mg         0.0695     673.0590   60260.1726
   104   12 Mg         0.0695     673.0590   60260.1728
   105   12 Mg         0.0693     673.0731   60261.4339
   106   12 Mg         0.0693     673.0730   60261.4308
   107   12 Mg         0.0693     673.0730   60261.4309
   108   12 Mg         0.0691     673.0894   60262.8976
   109   12 Mg         0.0691     673.0894   60262.8941
   110   12 Mg         0.0691     673.0894   60262.8979
   111   12 Mg         0.0691     673.0894   60262.8977
   112   12 Mg         0.0691     673.0894   60262.8957
   113   12 Mg         0.0691     673.0894   60262.8988
   114   12 Mg         0.0694     673.0697   60261.1353
   115   12 Mg         0.0694     673.0697   60261.1322
   116   12 Mg         0.0694     673.0697   60261.1343
   117   12 Mg         0.0694     673.0697   60261.1350
   118   12 Mg         0.0694     673.0697   60261.1320
   119   12 Mg         0.0694     673.0697   60261.1342
   120   12 Mg         0.0680     673.1709   60270.1952
   121   12 Mg         0.0680     673.1709   60270.1932
   122   12 Mg         0.0680     673.1709   60270.1942
   123   12 Mg         0.0680     673.1699   60270.1047
   124   12 Mg         0.0680     673.1699   60270.1059
   125   12 Mg         0.0680     673.1699   60270.1068
   126   12 Mg         0.0786     672.3487   60196.5821
   127   12 Mg         0.0786     672.3488   60196.5842
   128   12 Mg         0.0786     672.3488   60196.5847
   129   12 Mg         0.0697     673.0428   60258.7215
   130   12 Mg         0.0697     673.0428   60258.7196
   131   12 Mg         0.0697     673.0428   60258.7186
   132   12 Mg         0.0697     673.0427   60258.7182
   133   12 Mg         0.0697     673.0428   60258.7234
   134   12 Mg         0.0697     673.0427   60258.7155
   135   12 Mg         0.0706     672.9794   60253.0505
   136   12 Mg         0.0706     672.9794   60253.0454
   137   12 Mg         0.0706     672.9794   60253.0496
   138   12 Mg         0.0695     673.0588   60260.1595
   139   12 Mg         0.0695     673.0588   60260.1534
   140   12 Mg         0.0695     673.0588   60260.1564
   141   12 Mg         0.0677     673.1957   60272.4087
   142   12 Mg         0.0677     673.1957   60272.4116
   143   12 Mg         0.0677     673.1957   60272.4089
   144   12 Mg         0.0677     673.1957   60272.4095
   145   12 Mg         0.0677     673.1956   60272.4079
   146   12 Mg         0.0677     673.1956   60272.4076
   147   12 Mg         0.0675     673.2111   60273.7885
   148   12 Mg         0.0671     673.2444   60276.7701
   149   12 Mg         0.0671     673.2444   60276.7744
   150   12 Mg         0.0671     673.2444   60276.7730
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   59 Pr  -0.20079300E-01    -12.59995119
     2   12 Mg  -0.94938163E-02     -5.95745965
     3   12 Mg  -0.95070428E-02     -5.96575945
     4   12 Mg  -0.95070290E-02     -5.96575077
     5   12 Mg  -0.99720403E-02     -6.25754974
     6   12 Mg  -0.99720354E-02     -6.25754668
     7   12 Mg  -0.94938372E-02     -5.95747281
     8   12 Mg  -0.94938252E-02     -5.95746527
     9   12 Mg  -0.95391952E-02     -5.98593536
    10   12 Mg  -0.95392105E-02     -5.98594494
    11   12 Mg  -0.96074819E-02     -6.02878592
    12   12 Mg  -0.95070354E-02     -5.96575476
    13   12 Mg  -0.95392528E-02     -5.98597153
    14   12 Mg  -0.95392238E-02     -5.98595334
    15   12 Mg  -0.95667660E-02     -6.00323632
    16   12 Mg  -0.95668090E-02     -6.00326331
    17   12 Mg  -0.99720126E-02     -6.25753236
    18   12 Mg  -0.99720118E-02     -6.25753186
    19   12 Mg  -0.96074997E-02     -6.02879709
    20   12 Mg  -0.96075290E-02     -6.02881548
    21   12 Mg  -0.95668226E-02     -6.00327181
    22   12 Mg  -0.99720049E-02     -6.25752757
    23   12 Mg  -0.99720492E-02     -6.25755533
    24   12 Mg  -0.95392633E-02     -5.98597812
    25   12 Mg  -0.95391864E-02     -5.98592985
    26   12 Mg  -0.95235888E-02     -5.97614218
    27   12 Mg  -0.95235532E-02     -5.97611983
    28   12 Mg  -0.95235664E-02     -5.97612814
    29   12 Mg  -0.94250305E-02     -5.91429594
    30   12 Mg  -0.94398585E-02     -5.92360065
    31   12 Mg  -0.94398319E-02     -5.92358396
    32   12 Mg  -0.94398524E-02     -5.92359683
    33   12 Mg  -0.94398491E-02     -5.92359477
    34   12 Mg  -0.94398615E-02     -5.92360254
    35   12 Mg  -0.94398640E-02     -5.92360408
    36   12 Mg  -0.95304247E-02     -5.98043181
    37   12 Mg  -0.95304706E-02     -5.98046060
    38   12 Mg  -0.95304488E-02     -5.98044694
    39   12 Mg  -0.95827432E-02     -6.01326215
    40   12 Mg  -0.95827801E-02     -6.01328528
    41   12 Mg  -0.95827541E-02     -6.01326901
    42   12 Mg  -0.95601053E-02     -5.99905668
    43   12 Mg  -0.95601168E-02     -5.99906389
    44   12 Mg  -0.95601255E-02     -5.99906931
    45   12 Mg  -0.95601281E-02     -5.99907097
    46   12 Mg  -0.95600916E-02     -5.99904805
    47   12 Mg  -0.95601512E-02     -5.99908544
    48   12 Mg  -0.10009770E-01     -6.28122528
    49   12 Mg  -0.10009754E-01     -6.28121570
    50   12 Mg  -0.10009754E-01     -6.28121520
    51   12 Mg  -0.94491416E-02     -5.92942587
    52   12 Mg  -0.94491308E-02     -5.92941908
    53   12 Mg  -0.94491273E-02     -5.92941689
    54   12 Mg  -0.94504521E-02     -5.93024823
    55   12 Mg  -0.94504682E-02     -5.93025832
    56   12 Mg  -0.94504598E-02     -5.93025304
    57   12 Mg  -0.95144442E-02     -5.97040386
    58   12 Mg  -0.95144672E-02     -5.97041831
    59   12 Mg  -0.95144501E-02     -5.97040757
    60   12 Mg  -0.95144452E-02     -5.97040450
    61   12 Mg  -0.95144665E-02     -5.97041787
    62   12 Mg  -0.95144507E-02     -5.97040796
    63   12 Mg  -0.95118436E-02     -5.96877200
    64   12 Mg  -0.95118724E-02     -5.96879002
    65   12 Mg  -0.95118446E-02     -5.96877262
    66   12 Mg  -0.95118436E-02     -5.96877197
    67   12 Mg  -0.95118574E-02     -5.96878063
    68   12 Mg  -0.95118382E-02     -5.96876856
    69   12 Mg  -0.95282476E-02     -5.97906562
    70   12 Mg  -0.95282693E-02     -5.97907928
    71   12 Mg  -0.95282696E-02     -5.97907946
    72   12 Mg  -0.95357602E-02     -5.98377989
    73   12 Mg  -0.95357777E-02     -5.98379088
    74   12 Mg  -0.95357776E-02     -5.98379080
    75   12 Mg  -0.95224886E-02     -5.97545183
    76   12 Mg  -0.94835455E-02     -5.95101463
    77   12 Mg  -0.94835189E-02     -5.95099799
    78   12 Mg  -0.94817709E-02     -5.94990106
    79   12 Mg  -0.94785136E-02     -5.94785709
    80   12 Mg  -0.94785030E-02     -5.94785043
    81   12 Mg  -0.94785135E-02     -5.94785704
    82   12 Mg  -0.94785096E-02     -5.94785458
    83   12 Mg  -0.94853466E-02     -5.95214483
    84   12 Mg  -0.95056191E-02     -5.96486605
    85   12 Mg  -0.95055921E-02     -5.96484909
    86   12 Mg  -0.94785000E-02     -5.94784857
    87   12 Mg  -0.94785229E-02     -5.94786295
    88   12 Mg  -0.95025401E-02     -5.96293391
    89   12 Mg  -0.95025611E-02     -5.96294711
    90   12 Mg  -0.95203596E-02     -5.97411582
    91   12 Mg  -0.94835240E-02     -5.95100113
    92   12 Mg  -0.95056090E-02     -5.96485968
    93   12 Mg  -0.95056141E-02     -5.96486288
    94   12 Mg  -0.95203813E-02     -5.97412946
    95   12 Mg  -0.95203759E-02     -5.97412606
    96   12 Mg  -0.94817778E-02     -5.94990538
    97   12 Mg  -0.94817759E-02     -5.94990419
    98   12 Mg  -0.95056338E-02     -5.96487529
    99   12 Mg  -0.95056307E-02     -5.96487333
   100   12 Mg  -0.95025484E-02     -5.96293917
   101   12 Mg  -0.95224861E-02     -5.97545023
   102   12 Mg  -0.95357352E-02     -5.98376416
   103   12 Mg  -0.95357527E-02     -5.98377515
   104   12 Mg  -0.95357526E-02     -5.98377507
   105   12 Mg  -0.95282334E-02     -5.97905672
   106   12 Mg  -0.95282552E-02     -5.97907038
   107   12 Mg  -0.95282554E-02     -5.97907056
   108   12 Mg  -0.95118309E-02     -5.96876398
   109   12 Mg  -0.95118596E-02     -5.96878199
   110   12 Mg  -0.95118318E-02     -5.96876459
   111   12 Mg  -0.95118308E-02     -5.96876394
   112   12 Mg  -0.95118446E-02     -5.96877260
   113   12 Mg  -0.95118254E-02     -5.96876053
   114   12 Mg  -0.95144217E-02     -5.97038973
   115   12 Mg  -0.95144447E-02     -5.97040418
   116   12 Mg  -0.95144276E-02     -5.97039344
   117   12 Mg  -0.95144227E-02     -5.97039037
   118   12 Mg  -0.95144440E-02     -5.97040374
   119   12 Mg  -0.95144282E-02     -5.97039383
   120   12 Mg  -0.94504507E-02     -5.93024735
   121   12 Mg  -0.94504668E-02     -5.93025744
   122   12 Mg  -0.94504584E-02     -5.93025216
   123   12 Mg  -0.94491393E-02     -5.92942443
   124   12 Mg  -0.94491285E-02     -5.92941764
   125   12 Mg  -0.94491250E-02     -5.92941545
   126   12 Mg  -0.10009758E-01     -6.28121772
   127   12 Mg  -0.10009742E-01     -6.28120815
   128   12 Mg  -0.10009742E-01     -6.28120765
   129   12 Mg  -0.95601153E-02     -5.99906291
   130   12 Mg  -0.95601268E-02     -5.99907013
   131   12 Mg  -0.95601354E-02     -5.99907555
   132   12 Mg  -0.95601380E-02     -5.99907720
   133   12 Mg  -0.95601015E-02     -5.99905428
   134   12 Mg  -0.95601611E-02     -5.99909167
   135   12 Mg  -0.95827451E-02     -6.01326331
   136   12 Mg  -0.95827819E-02     -6.01328645
   137   12 Mg  -0.95827560E-02     -6.01327018
   138   12 Mg  -0.95304461E-02     -5.98044519
   139   12 Mg  -0.95304919E-02     -5.98047398
   140   12 Mg  -0.95304702E-02     -5.98046033
   141   12 Mg  -0.94398592E-02     -5.92360110
   142   12 Mg  -0.94398326E-02     -5.92358441
   143   12 Mg  -0.94398532E-02     -5.92359729
   144   12 Mg  -0.94398499E-02     -5.92359522
   145   12 Mg  -0.94398622E-02     -5.92360299
   146   12 Mg  -0.94398647E-02     -5.92360454
   147   12 Mg  -0.94250282E-02     -5.91429451
   148   12 Mg  -0.95235789E-02     -5.97613600
   149   12 Mg  -0.95235433E-02     -5.97611365
   150   12 Mg  -0.95235565E-02     -5.97612196
--------------------------------------------------

Dispersion energy:      -1.4428981266709E+00 Eh

[Info] Dispersion energy written to .EDISP
