-----------------------------------
 s i m p l e   D F T - D 3  v1.2.1
-----------------------------------

Zero (Chai-Head-Gordon) damping: pbe-D3(0)
--------------------
  s6         1.0000
  s8         0.7220
  s9         0.0000
 rs6         1.2170
 rs8         1.0000
 alp        14.0000
--------------------

Atomic radii (in Angstrom):
-------------------------------------------
   Z          R(cov)     R(vdw)      r4/r2
-------------------------------------------
  59 Pr       2.1067     2.2851     4.7480
  12 Mg       1.6667     1.7420     2.8909
-------------------------------------------

Atomic reference systems (in atomic units):
----------------------------------------------------------------------------
   Z        #      CN    C6(AA)   #      CN    C6(AA)   #      CN    C6(AA)
----------------------------------------------------------------------------
  59 Pr     1  0.0000 4342.2386   2  2.9425  647.0250
  12 Mg     1  0.0000  683.3758   2  0.9628  451.2708   3  1.9496  175.5616
----------------------------------------------------------------------------

Dispersion properties (in atomic units):
--------------------------------------------------------
     #    Z                CN       C6(AA)       C8(AA)
--------------------------------------------------------
     1   59 Pr         0.0056    4342.2386 1048704.9211
    25   12 Mg         0.0027     677.0987   60621.8573
    26   12 Mg         0.0026     677.1015   60622.1098
    27   12 Mg         0.0026     677.1015   60622.1099
    28   12 Mg         0.0026     677.1015   60622.1099
    29   12 Mg         0.0026     677.1014   60622.0995
    30   12 Mg         0.0026     677.1012   60622.0788
    31   12 Mg         0.0026     677.1012   60622.0789
    32   12 Mg         0.0026     677.1012   60622.0788
    33   12 Mg         0.0026     677.1012   60622.0789
    34   12 Mg         0.0026     677.1012   60622.0788
    35   12 Mg         0.0026     677.1012   60622.0788
    36   12 Mg         0.0027     677.0991   60621.8883
    37   12 Mg         0.0027     677.0991   60621.8882
    38   12 Mg         0.0027     677.0991   60621.8883
    39   12 Mg         0.0027     677.0979   60621.7798
    40   12 Mg         0.0027     677.0979   60621.7797
    41   12 Mg         0.0027     677.0979   60621.7798
    42   12 Mg         0.0027     677.0987   60621.8566
    43   12 Mg         0.0027     677.0987   60621.8566
    44   12 Mg         0.0027     677.0987   60621.8566
    45   12 Mg         0.0027     677.0987   60621.8566
    46   12 Mg         0.0027     677.0987   60621.8567
    47   12 Mg         0.0027     677.0987   60621.8566
    48   12 Mg         0.0028     677.0914   60621.2037
    49   12 Mg         0.0028     677.0914   60621.2038
    50   12 Mg         0.0028     677.0914   60621.2038
    51   12 Mg         0.0026     677.1008   60622.0451
    52   12 Mg         0.0026     677.1008   60622.0451
    53   12 Mg         0.0026     677.1008   60622.0451
    54   12 Mg         0.0026     677.1008   60622.0437
    55   12 Mg         0.0026     677.1008   60622.0437
    56   12 Mg         0.0026     677.1008   60622.0437
    57   12 Mg         0.0027     677.0993   60621.9075
    58   12 Mg         0.0027     677.0993   60621.9075
    59   12 Mg         0.0027     677.0993   60621.9075
    60   12 Mg         0.0027     677.0993   60621.9075
    61   12 Mg         0.0027     677.0993   60621.9075
    62   12 Mg         0.0027     677.0993   60621.9075
    63   12 Mg         0.0027     677.0995   60621.9272
    64   12 Mg         0.0027     677.0995   60621.9272
    65   12 Mg         0.0027     677.0995   60621.9272
    66   12 Mg         0.0027     677.0995   60621.9272
    67   12 Mg         0.0027     677.0995   60621.9272
    68   12 Mg         0.0027     677.0995   60621.9273
    69   12 Mg         0.0027     677.0992   60621.9029
    70   12 Mg         0.0027     677.0992   60621.9029
    71   12 Mg         0.0027     677.0992   60621.9029
    72   12 Mg         0.0027     677.0990   60621.8863
    73   12 Mg         0.0027     677.0990   60621.8863
    74   12 Mg         0.0027     677.0990   60621.8863
    75   12 Mg         0.0027     677.1000   60621.9695
    76   12 Mg         0.0027     677.1001   60621.9785
    77   12 Mg         0.0027     677.1001   60621.9786
    78   12 Mg         0.0027     677.1002   60621.9884
    79   12 Mg         0.0027     677.1002   60621.9881
    80   12 Mg         0.0027     677.1002   60621.9882
    81   12 Mg         0.0027     677.1002   60621.9881
    82   12 Mg         0.0027     677.1002   60621.9882
    83   12 Mg         0.0027     677.0999   60621.9609
    84   12 Mg         0.0027     677.0996   60621.9329
    85   12 Mg         0.0027     677.0996   60621.9330
    86   12 Mg         0.0027     677.1002   60621.9882
    87   12 Mg         0.0027     677.1002   60621.9881
    88   12 Mg         0.0027     677.0997   60621.9403
    89   12 Mg         0.0027     677.0997   60621.9403
    90   12 Mg         0.0027     677.0992   60621.9036
    91   12 Mg         0.0027     677.1001   60621.9786
    92   12 Mg         0.0027     677.0996   60621.9330
    93   12 Mg         0.0027     677.0996   60621.9329
    94   12 Mg         0.0027     677.0992   60621.9035
    95   12 Mg         0.0027     677.0992   60621.9035
    96   12 Mg         0.0027     677.1002   60621.9884
    97   12 Mg         0.0027     677.1002   60621.9884
    98   12 Mg         0.0027     677.0996   60621.9329
    99   12 Mg         0.0027     677.0996   60621.9329
   100   12 Mg         0.0027     677.0997   60621.9403
   101   12 Mg         0.0027     677.1000   60621.9695
   102   12 Mg         0.0027     677.0990   60621.8863
   103   12 Mg         0.0027     677.0990   60621.8863
   104   12 Mg         0.0027     677.0990   60621.8863
   105   12 Mg         0.0027     677.0992   60621.9030
   106   12 Mg         0.0027     677.0992   60621.9029
   107   12 Mg         0.0027     677.0992   60621.9029
   108   12 Mg         0.0027     677.0995   60621.9273
   109   12 Mg         0.0027     677.0995   60621.9272
   110   12 Mg         0.0027     677.0995   60621.9273
   111   12 Mg         0.0027     677.0995   60621.9273
   112   12 Mg         0.0027     677.0995   60621.9272
   113   12 Mg         0.0027     677.0995   60621.9273
   114   12 Mg         0.0027     677.0993   60621.9076
   115   12 Mg         0.0027     677.0993   60621.9075
   116   12 Mg         0.0027     677.0993   60621.9076
   117   12 Mg         0.0027     677.0993   60621.9076
   118   12 Mg         0.0027     677.0993   60621.9075
   119   12 Mg         0.0027     677.0993   60621.9076
   120   12 Mg         0.0026     677.1008   60622.0437
   121   12 Mg         0.0026     677.1008   60622.0437
   122   12 Mg         0.0026     677.1008   60622.0437
   123   12 Mg         0.0026     677.1008   60622.0451
   124   12 Mg         0.0026     677.1008   60622.0451
   125   12 Mg         0.0026     677.1008   60622.0451
   126   12 Mg         0.0028     677.0914   60621.2038
   127   12 Mg         0.0028     677.0914   60621.2038
   128   12 Mg         0.0028     677.0914   60621.2038
   129   12 Mg         0.0027     677.0987   60621.8566
   130   12 Mg         0.0027     677.0987   60621.8566
   131   12 Mg         0.0027     677.0987   60621.8566
   132   12 Mg         0.0027     677.0987   60621.8566
   133   12 Mg         0.0027     677.0987   60621.8567
   134   12 Mg         0.0027     677.0987   60621.8565
   135   12 Mg         0.0027     677.0979   60621.7798
   136   12 Mg         0.0027     677.0979   60621.7797
   137   12 Mg         0.0027     677.0979   60621.7798
   138   12 Mg         0.0027     677.0991   60621.8883
   139   12 Mg         0.0027     677.0991   60621.8882
   140   12 Mg         0.0027     677.0991   60621.8882
   141   12 Mg         0.0026     677.1012   60622.0788
   142   12 Mg         0.0026     677.1012   60622.0789
   143   12 Mg         0.0026     677.1012   60622.0788
   144   12 Mg         0.0026     677.1012   60622.0789
   145   12 Mg         0.0026     677.1012   60622.0788
   146   12 Mg         0.0026     677.1012   60622.0788
   147   12 Mg         0.0026     677.1014   60622.0995
   148   12 Mg         0.0026     677.1015   60622.1098
   149   12 Mg         0.0026     677.1015   60622.1099
   150   12 Mg         0.0026     677.1015   60622.1099
--------------------------------------------------------

Atom-resolved dispersion energies:
--------------------------------------------------
     #    Z           [Hartree]      [kcal/mol]
--------------------------------------------------
     1   59 Pr  -0.24840415E-02     -1.55875958
     2   12 Mg  -0.10239347E-02     -0.64252872
     3   12 Mg  -0.10246648E-02     -0.64298688
     4   12 Mg  -0.10246633E-02     -0.64298595
     5   12 Mg  -0.11039927E-02     -0.69276587
     6   12 Mg  -0.11039916E-02     -0.69276516
     7   12 Mg  -0.10239382E-02     -0.64253091
     8   12 Mg  -0.10239361E-02     -0.64252957
     9   12 Mg  -0.10312073E-02     -0.64709236
    10   12 Mg  -0.10312094E-02     -0.64709366
    11   12 Mg  -0.10408452E-02     -0.65314024
    12   12 Mg  -0.10246639E-02     -0.64298633
    13   12 Mg  -0.10312168E-02     -0.64709829
    14   12 Mg  -0.10312122E-02     -0.64709542
    15   12 Mg  -0.10346664E-02     -0.64926294
    16   12 Mg  -0.10346736E-02     -0.64926749
    17   12 Mg  -0.11039882E-02     -0.69276303
    18   12 Mg  -0.11039876E-02     -0.69276268
    19   12 Mg  -0.10408480E-02     -0.65314201
    20   12 Mg  -0.10408532E-02     -0.65314523
    21   12 Mg  -0.10346759E-02     -0.64926891
    22   12 Mg  -0.11039866E-02     -0.69276207
    23   12 Mg  -0.11039934E-02     -0.69276632
    24   12 Mg  -0.10312186E-02     -0.64709947
    25   12 Mg  -0.10312057E-02     -0.64709133
    26   12 Mg  -0.10171747E-02     -0.63828676
    27   12 Mg  -0.10171691E-02     -0.63828324
    28   12 Mg  -0.10171710E-02     -0.63828447
    29   12 Mg  -0.10120724E-02     -0.63508504
    30   12 Mg  -0.10141811E-02     -0.63640824
    31   12 Mg  -0.10141771E-02     -0.63640574
    32   12 Mg  -0.10141804E-02     -0.63640784
    33   12 Mg  -0.10141798E-02     -0.63640743
    34   12 Mg  -0.10141819E-02     -0.63640872
    35   12 Mg  -0.10141822E-02     -0.63640896
    36   12 Mg  -0.10291769E-02     -0.64581823
    37   12 Mg  -0.10291844E-02     -0.64582293
    38   12 Mg  -0.10291807E-02     -0.64582064
    39   12 Mg  -0.10378649E-02     -0.65127005
    40   12 Mg  -0.10378710E-02     -0.65127388
    41   12 Mg  -0.10378663E-02     -0.65127094
    42   12 Mg  -0.10324808E-02     -0.64789148
    43   12 Mg  -0.10324829E-02     -0.64789279
    44   12 Mg  -0.10324842E-02     -0.64789362
    45   12 Mg  -0.10324847E-02     -0.64789390
    46   12 Mg  -0.10324785E-02     -0.64789006
    47   12 Mg  -0.10324882E-02     -0.64789615
    48   12 Mg  -0.11107134E-02     -0.69698317
    49   12 Mg  -0.11107110E-02     -0.69698164
    50   12 Mg  -0.11107105E-02     -0.69698139
    51   12 Mg  -0.10164305E-02     -0.63781979
    52   12 Mg  -0.10164289E-02     -0.63781878
    53   12 Mg  -0.10164281E-02     -0.63781826
    54   12 Mg  -0.10164392E-02     -0.63782520
    55   12 Mg  -0.10164417E-02     -0.63782680
    56   12 Mg  -0.10164404E-02     -0.63782597
    57   12 Mg  -0.10273038E-02     -0.64464286
    58   12 Mg  -0.10273076E-02     -0.64464524
    59   12 Mg  -0.10273049E-02     -0.64464354
    60   12 Mg  -0.10273040E-02     -0.64464300
    61   12 Mg  -0.10273076E-02     -0.64464526
    62   12 Mg  -0.10273050E-02     -0.64464360
    63   12 Mg  -0.10259592E-02     -0.64379912
    64   12 Mg  -0.10259637E-02     -0.64380196
    65   12 Mg  -0.10259591E-02     -0.64379906
    66   12 Mg  -0.10259591E-02     -0.64379908
    67   12 Mg  -0.10259615E-02     -0.64380055
    68   12 Mg  -0.10259580E-02     -0.64379838
    69   12 Mg  -0.10281319E-02     -0.64516252
    70   12 Mg  -0.10281356E-02     -0.64516482
    71   12 Mg  -0.10281356E-02     -0.64516482
    72   12 Mg  -0.10295673E-02     -0.64606323
    73   12 Mg  -0.10295700E-02     -0.64606492
    74   12 Mg  -0.10295699E-02     -0.64606486
    75   12 Mg  -0.10244380E-02     -0.64284452
    76   12 Mg  -0.10217619E-02     -0.64116527
    77   12 Mg  -0.10217573E-02     -0.64116239
    78   12 Mg  -0.10212255E-02     -0.64082866
    79   12 Mg  -0.10209341E-02     -0.64064581
    80   12 Mg  -0.10209321E-02     -0.64064455
    81   12 Mg  -0.10209341E-02     -0.64064581
    82   12 Mg  -0.10209332E-02     -0.64064524
    83   12 Mg  -0.10228259E-02     -0.64183294
    84   12 Mg  -0.10253782E-02     -0.64343455
    85   12 Mg  -0.10253735E-02     -0.64343160
    86   12 Mg  -0.10209319E-02     -0.64064444
    87   12 Mg  -0.10209355E-02     -0.64064668
    88   12 Mg  -0.10247309E-02     -0.64302838
    89   12 Mg  -0.10247346E-02     -0.64303066
    90   12 Mg  -0.10277235E-02     -0.64490620
    91   12 Mg  -0.10217583E-02     -0.64116301
    92   12 Mg  -0.10253761E-02     -0.64343323
    93   12 Mg  -0.10253773E-02     -0.64343397
    94   12 Mg  -0.10277271E-02     -0.64490847
    95   12 Mg  -0.10277260E-02     -0.64490778
    96   12 Mg  -0.10212266E-02     -0.64082939
    97   12 Mg  -0.10212259E-02     -0.64082891
    98   12 Mg  -0.10253806E-02     -0.64343604
    99   12 Mg  -0.10253798E-02     -0.64343554
   100   12 Mg  -0.10247322E-02     -0.64302918
   101   12 Mg  -0.10244378E-02     -0.64284441
   102   12 Mg  -0.10295632E-02     -0.64606064
   103   12 Mg  -0.10295659E-02     -0.64606233
   104   12 Mg  -0.10295658E-02     -0.64606227
   105   12 Mg  -0.10281297E-02     -0.64516116
   106   12 Mg  -0.10281334E-02     -0.64516346
   107   12 Mg  -0.10281334E-02     -0.64516346
   108   12 Mg  -0.10259572E-02     -0.64379786
   109   12 Mg  -0.10259617E-02     -0.64380070
   110   12 Mg  -0.10259571E-02     -0.64379781
   111   12 Mg  -0.10259571E-02     -0.64379782
   112   12 Mg  -0.10259595E-02     -0.64379929
   113   12 Mg  -0.10259560E-02     -0.64379713
   114   12 Mg  -0.10273000E-02     -0.64464046
   115   12 Mg  -0.10273038E-02     -0.64464284
   116   12 Mg  -0.10273010E-02     -0.64464114
   117   12 Mg  -0.10273002E-02     -0.64464061
   118   12 Mg  -0.10273038E-02     -0.64464286
   119   12 Mg  -0.10273012E-02     -0.64464121
   120   12 Mg  -0.10164390E-02     -0.63782513
   121   12 Mg  -0.10164416E-02     -0.63782672
   122   12 Mg  -0.10164403E-02     -0.63782590
   123   12 Mg  -0.10164304E-02     -0.63781971
   124   12 Mg  -0.10164288E-02     -0.63781870
   125   12 Mg  -0.10164280E-02     -0.63781819
   126   12 Mg  -0.11107114E-02     -0.69698190
   127   12 Mg  -0.11107089E-02     -0.69698038
   128   12 Mg  -0.11107085E-02     -0.69698012
   129   12 Mg  -0.10324825E-02     -0.64789257
   130   12 Mg  -0.10324846E-02     -0.64789388
   131   12 Mg  -0.10324859E-02     -0.64789470
   132   12 Mg  -0.10324864E-02     -0.64789499
   133   12 Mg  -0.10324803E-02     -0.64789115
   134   12 Mg  -0.10324900E-02     -0.64789723
   135   12 Mg  -0.10378651E-02     -0.65127015
   136   12 Mg  -0.10378712E-02     -0.65127399
   137   12 Mg  -0.10378665E-02     -0.65127105
   138   12 Mg  -0.10291804E-02     -0.64582047
   139   12 Mg  -0.10291879E-02     -0.64582518
   140   12 Mg  -0.10291843E-02     -0.64582289
   141   12 Mg  -0.10141811E-02     -0.63640826
   142   12 Mg  -0.10141771E-02     -0.63640576
   143   12 Mg  -0.10141805E-02     -0.63640786
   144   12 Mg  -0.10141798E-02     -0.63640745
   145   12 Mg  -0.10141819E-02     -0.63640874
   146   12 Mg  -0.10141823E-02     -0.63640898
   147   12 Mg  -0.10120722E-02     -0.63508491
   148   12 Mg  -0.10171731E-02     -0.63828578
   149   12 Mg  -0.10171675E-02     -0.63828225
   150   12 Mg  -0.10171695E-02     -0.63828349
--------------------------------------------------

Dispersion energy:      -1.5623979017356E-01 Eh

[Info] Dispersion energy written to .EDISP
